date,network_id,network_type,window_size,window_start,window_end,source,target,npdc,NPDC
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,palladium_futures_LTC,-0.037429775090060305,-3.7429775090060304
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,gold_spot_LTC,0.0025046600160562316,0.25046600160562316
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,silver_spot_LTC,0.001314650722244487,0.1314650722244487
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,platinum_spot_LTC,0.01796616756032257,1.796616756032257
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,palladium_spot_LTC,-0.03626915566709531,-3.6269155667095307
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,gold_futures_LTC,-0.026957032713338866,-2.6957032713338864
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,silver_futures_LTC,-0.019278975771986784,-1.9278975771986784
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,palladium_futures_LTC,-0.05328788469595769,-5.328788469595769
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,gold_spot_LTC,0.019224220559744362,1.9224220559744363
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,silver_spot_LTC,-0.05446261315114606,-5.446261315114606
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,platinum_spot_LTC,0.031156938379228588,3.115693837922859
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_LTC,palladium_spot_LTC,-0.04923037601053885,-4.923037601053885
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,gold_futures_LTC,0.01941370133106779,1.941370133106779
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,silver_futures_LTC,0.037429775090060305,3.7429775090060304
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,platinum_futures_LTC,0.05328788469595769,5.328788469595769
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,gold_spot_LTC,0.022561859479802215,2.2561859479802218
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,silver_spot_LTC,0.029686436037913877,2.9686436037913877
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,platinum_spot_LTC,0.06660187536083978,6.660187536083978
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_LTC,palladium_spot_LTC,-0.09371047196260188,-9.371047196260188
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,gold_futures_LTC,-0.02543122593239147,-2.543122593239147
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,silver_futures_LTC,-0.0025046600160562316,-0.25046600160562316
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,platinum_futures_LTC,-0.019224220559744362,-1.9224220559744363
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,palladium_futures_LTC,-0.022561859479802215,-2.2561859479802218
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,silver_spot_LTC,-0.016001843335544913,-1.6001843335544912
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,platinum_spot_LTC,-0.012569361329168,-1.2569361329167998
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,palladium_spot_LTC,-0.0038895180725296574,-0.38895180725296574
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,gold_futures_LTC,-0.0026763284757873734,-0.26763284757873734
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,silver_futures_LTC,-0.001314650722244487,-0.1314650722244487
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,platinum_futures_LTC,0.05446261315114606,5.446261315114606
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,palladium_futures_LTC,-0.029686436037913877,-2.9686436037913877
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,gold_spot_LTC,0.016001843335544913,1.6001843335544912
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,platinum_spot_LTC,0.07048775018394758,7.048775018394758
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,palladium_spot_LTC,-0.014789286673940721,-1.4789286673940722
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,gold_futures_LTC,-0.004741530561464868,-0.47415305614648684
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,silver_futures_LTC,-0.01796616756032257,-1.796616756032257
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,platinum_futures_LTC,-0.031156938379228588,-3.115693837922859
