date,network_id,network_type,window_size,window_start,window_end,target,source,r2g,r2g_percent
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,gold_spot_STC,0.10443802839339614,10.443802839339615
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,silver_spot_STC,0.11274413727394024,11.274413727394023
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,platinum_spot_STC,0.0,0.0
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,palladium_spot_STC,0.09753518840735564,9.753518840735564
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,gold_futures_STC,0.10540318331433576,10.540318331433577
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,silver_futures_STC,0.10823406689542438,10.823406689542438
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,platinum_futures_STC,0.13481760218046313,13.481760218046313
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,palladium_futures_STC,0.20100925712035034,20.100925712035036
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,gold_spot_STC,0.106830507684183,10.6830507684183
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,silver_spot_STC,0.09031201783034598,9.031201783034598
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,platinum_spot_STC,0.13745617641660798,13.745617641660798
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_STC,palladium_spot_STC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,gold_futures_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,silver_futures_MTC,0.028192917190187575,2.8192917190187576
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,platinum_futures_MTC,0.0759994096801332,7.59994096801332
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,palladium_futures_MTC,0.05364867806826263,5.364867806826263
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,gold_spot_MTC,0.12252838789208653,12.252838789208653
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,silver_spot_MTC,0.05625213247715622,5.625213247715622
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,platinum_spot_MTC,0.07646304820899916,7.646304820899916
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_MTC,palladium_spot_MTC,0.05329525188696562,5.329525188696562
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,gold_futures_MTC,0.017540247662407783,1.7540247662407784
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,silver_futures_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,platinum_futures_MTC,0.016771052518159617,1.6771052518159617
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,palladium_futures_MTC,0.014864384159388934,1.4864384159388935
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,gold_spot_MTC,0.01790840561820494,1.7908405618204941
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,silver_spot_MTC,0.017184652753015377,1.7184652753015377
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,platinum_spot_MTC,0.016685499653783742,1.6685499653783742
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_MTC,palladium_spot_MTC,0.01440454243905376,1.440454243905376
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,gold_futures_MTC,0.12802608373965127,12.802608373965127
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,silver_futures_MTC,0.03575001923110936,3.575001923110936
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,platinum_futures_MTC,0.0,0.0
