network_id,network_type,network_scale,network_metal,source,target,selected_lag_bic,selected_lag_aic,f_stat,p_value,fdr_p_value,significant_5pct,n_obs,full_model_aic,full_model_bic
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_MTC,5,5,5.838632585251389,0.0005658531978881069,0.0011809110216795273,True,3095,-63582.95898234873,-63516.54600731243
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_STC,5,5,3.9458841919898986,0.001437207770495852,0.0027967286344784147,True,3095,12874.97164699332,12941.384622029625
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_MTC,5,5,17.22517836727202,7.577266289160173e-17,4.959665207450295e-16,True,3095,-63650.41702020989,-63584.004045173584
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_LTC,4,4,34.14705775082348,6.307322201972526e-28,8.256858155309487e-27,True,3096,-129628.72696874384,-129574.38617263145
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_STC,5,5,12.425826144866294,5.8345376943862214e-12,2.6672172317194155e-11,True,3095,11627.478348273607,11693.891323309914
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_MTC,5,5,4.963007254701994,0.00015725033615177298,0.00035942933977548106,True,3095,-26988.5432362695,-26922.130261233193
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_MTC,5,5,5.603153445738836,3.80257016811767e-05,9.360172721520419e-05,True,3095,-27506.712021975312,-27440.299046939006
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_LTC,5,5,3.152028847444588,0.007666222620703711,0.013300434426281137,True,3095,-96278.34601411817,-96211.93303908186
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_STC,5,5,26.15104912702966,5.959076281556995e-26,6.864855876353658e-25,True,3095,11936.146598982057,12002.559574018363
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_MTC,5,5,4.31923453367135,0.0006426256633294398,0.0013125970995665154,True,3095,-26985.337016593672,-26918.924041557366
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_MTC,5,5,4.616817462913042,0.0003361870482324517,0.0007564208585230164,True,3095,-27501.803416907227,-27435.39044187092
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_LTC,5,5,4.001872987219359,0.0012745798558311094,0.002514239715612051,True,3095,-96282.58437109708,-96216.17139606077
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_STC,5,5,11.06419273448273,1.3966666404478894e-10,5.363199899319895e-10,True,3095,12009.63645470694,12076.049429743247
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_STC,5,5,11.60301640431575,3.9808261129391366e-11,1.637825600752102e-10,True,3095,11631.528186228818,11697.941161265124
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_MTC,5,5,6.032578360281946,1.4543281497563469e-05,3.773391956124575e-05,True,3095,-27508.846670266357,-27442.43369523005
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_LTC,5,5,3.3936636894584695,0.004634419029477584,0.008188421352696592,True,3095,-96279.55207809867,-96213.13910306236
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_STC,5,5,11.935957199507266,1.831156326454093e-11,7.871239134608638e-11,True,3095,12005.342150825512,12071.755125861819
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_STC,5,5,12.723507408019861,2.9099977607212675e-12,1.3739005821110247e-11,True,3095,11626.014476952121,11692.427451988427
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_MTC,5,5,21.18923280637273,6.817543036584599e-21,5.609863984389612e-20,True,3095,-27068.2778762328,-27001.864901196495
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_STC,5,5,2.5444186388049275,0.026336263436736326,0.04122197755315251,True,3095,11676.478416326932,11742.891391363239
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_LTC,5,5,3.534161080871854,0.0034492700927725695,0.006287277131129747,True,3095,-96280.22293678355,-96213.80996174725
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_LTC,5,5,24.751016575051473,1.5890709113184408e-24,1.6950089720730038e-23,True,3095,-89266.08719482466,-89199.67421978836
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_STC,5,5,3.5479021876812515,0.003350727365812569,0.006225867621638838,True,3095,13444.197667834607,13510.610642870914
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_MTC,5,5,4.601420669820164,0.0003476911563332498,0.0007702696386459689,True,3095,-24165.121699876923,-24098.708724840617
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_STC,5,5,17.80033336597295,1.961598032514439e-17,1.3779030082052646e-16,True,3095,13806.185958255188,13872.598933291494
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_MTC,5,5,2.442484057584052,0.03222117124953853,0.049624049838861484,True,3095,-25037.49001406072,-24971.077039024414
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_MTC,5,5,5.264964916524321,8.067130111528128e-05,0.00019020015831608102,True,3095,-24168.42483643513,-24102.011861398823
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_STC,5,5,9.600440869616659,4.1759094144528484e-09,1.4317403706695481e-08,True,3095,13846.438153994171,13912.851129030478
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_STC,5,5,9.40772616604355,6.5214964961611e-09,2.209636459875761e-08,True,3095,13415.099425622433,13481.51240065874
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_MTC,5,5,19.75269755968849,1.9945500116629073e-19,1.4728984701510701e-18,True,3095,-24239.680014913974,-24173.267039877668
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_STC,5,5,14.417865205215332,5.5105073202416636e-14,3.11181589848941e-13,True,3095,13822.726665109916,13889.139640146223
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_STC,5,5,8.870305751649358,2.2552945503756635e-08,7.216942561202123e-08,True,3095,13417.75673926341,13484.169714299716
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_MTC,5,5,23.999944458700973,9.260266196669451e-24,9.196402291864834e-23,True,3095,-25143.40208382599,-25076.989108789683
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_LTC,5,5,3.0179832393513437,0.01010720110153765,0.01722410601918842,True,3095,-93184.26487066627,-93117.85189562997
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_LTC,5,5,9.61201358679682,1.0080440911102236e-07,3.1216849273090796e-07,True,3095,-93214.3881597129,-93147.97518467659
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_MTC,5,5,2.7703634862788022,0.016742954065166772,0.02724277271620356,True,3095,-25039.100296953227,-24972.68732191692
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_LTC,5,5,6.368872636463493,6.822711672390597e-06,1.8363934221013944e-05,True,3095,-118044.79468290712,-117978.38170787081
