network_id,network_type,network_scale,network_metal,target,source,selected_lag,lagged_r2g,lagged_r2g_percent
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_STC,5,0.04337109049894334,4.337109049894334
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_STC,5,0.053638330013093274,5.363833001309327
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_MTC,5,0.09496857495878303,9.496857495878302
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_MTC,5,0.015052061706221684,1.5052061706221684
within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_LTC,5,0.2373598256362702,23.73598256362702
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_STC,5,0.08672191393544795,8.672191393544795
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_STC,5,0.08140253026292155,8.140253026292154
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_MTC,5,0.40206528262755825,40.206528262755825
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_MTC,5,0.04185218111257414,4.185218111257414
within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_LTC,5,0.1397881635605555,13.978816356055551
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_STC,5,0.06736225399824933,6.736225399824932
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_MTC,5,0.010048641867733259,1.004864186773326
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_MTC,5,0.009326456312361186,0.9326456312361185
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_LTC,5,0.00198436433229901,0.198436433229901
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_LTC,5,0.0009465204534656279,0.09465204534656278
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_STC,5,0.0645234606012125,6.452346060121251
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_MTC,5,0.009730793214832447,0.9730793214832447
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_MTC,5,0.011598277387019528,1.1598277387019529
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_LTC,5,0.0020525252193415475,0.20525252193415475
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_LTC,5,0.0009211075188182067,0.09211075188182068
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_STC,5,0.02594493799316679,2.594493799316679
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_STC,5,0.01803074310119516,1.803074310119516
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_MTC,5,0.8729084144063067,87.29084144063067
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_LTC,5,0.006622062094493316,0.6622062094493316
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_LTC,5,0.0016228743816991392,0.16228743816991392
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_STC,5,0.018925899693627752,1.8925899693627752
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_STC,5,0.02864098383713308,2.864098383713308
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_MTC,5,0.8629183019361523,86.29183019361523
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_LTC,5,0.01342390242089891,1.342390242089891
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_LTC,5,0.005977847413225143,0.5977847413225144
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_STC,5,0.011708659531537338,1.1708659531537338
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_STC,5,0.007311810080907781,0.731181008090778
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_MTC,5,0.03453786009666944,3.453786009666944
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_MTC,5,0.04152709073735486,4.152709073735486
within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_LTC,5,0.7727203058692108,77.27203058692108
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_STC,5,0.0073878210668846915,0.7387821066884691
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_STC,5,0.0068650936165558125,0.6865093616555813
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_MTC,5,0.010303811513879792,1.0303811513879793
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_MTC,5,0.01595480070907861,1.595480070907861
within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_LTC,5,0.8247477222954258,82.47477222954258
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_STC,5,0.05606434061816635,5.606434061816635
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_MTC,5,0.012202049956789536,1.2202049956789536
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_MTC,5,0.011881553665085315,1.1881553665085314
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_LTC,5,0.0011657241505016493,0.11657241505016493
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_LTC,5,0.0003570381912936665,0.035703819129366654
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_STC,5,0.05387006097715593,5.387006097715593
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_MTC,5,0.008386116344464152,0.8386116344464153
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_MTC,5,0.007938958655963762,0.7938958655963761
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_LTC,5,0.0011496723508345017,0.11496723508345016
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_LTC,5,0.000436964153636509,0.043696415363650896
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_STC,4,0.03551004302211533,3.551004302211533
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_STC,4,0.026967126081535293,2.6967126081535295
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_MTC,4,0.8208346533386082,82.08346533386081
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_LTC,4,0.007757165425722854,0.7757165425722854
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_LTC,4,0.0144786049873747,1.44786049873747
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_STC,4,0.04387548959447754,4.387548959447754
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_STC,4,0.04692801528918861,4.692801528918861
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_MTC,4,0.8069528115378152,80.69528115378152
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_LTC,4,0.0024270273479079867,0.24270273479079868
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_LTC,4,0.007174898224333973,0.7174898224333973
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_STC,5,0.03228040757178491,3.2280407571784906
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_STC,5,0.027530175156012388,2.753017515601239
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_MTC,5,0.043887792359508696,4.38877923595087
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_MTC,5,0.03326943227250996,3.3269432272509962
within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_LTC,5,0.6618922029465686,66.18922029465686
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_STC,5,0.04403927498941082,4.403927498941082
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_STC,5,0.045289739191437445,4.528973919143745
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_MTC,5,0.07168218008496628,7.168218008496628
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_MTC,5,0.060606129057183974,6.060612905718397
within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_LTC,5,0.5476599375347359,54.76599375347359
