date,series,scale,value
2012-10-15,gold_futures,STC,-0.9058097476602549
2012-10-16,gold_futures,STC,0.842314457308426
2012-10-17,gold_futures,STC,0.7173650508301171
2012-10-18,gold_futures,STC,-0.15368179073882637
2012-10-19,gold_futures,STC,-0.899115518209868
2012-10-22,gold_futures,STC,0.3898718202930728
2012-10-23,gold_futures,STC,-0.7640862368045702
2012-10-24,gold_futures,STC,-0.25959347910533237
2012-10-25,gold_futures,STC,0.8695102313636663
2012-10-26,gold_futures,STC,0.17097399879818576
2012-10-29,gold_futures,STC,0.1059758048446997
2012-10-30,gold_futures,STC,0.557549951429005
2012-10-31,gold_futures,STC,0.8112594488511731
2012-11-01,gold_futures,STC,0.1850171563042653
2012-11-02,gold_futures,STC,-2.0706702500794987
2012-11-05,gold_futures,STC,0.621591324369291
2012-11-06,gold_futures,STC,1.8379699591091656
2012-11-07,gold_futures,STC,-0.2291039797163894
2012-11-08,gold_futures,STC,0.4565372954463116
2012-11-09,gold_futures,STC,0.04066579100016823
2012-11-12,gold_futures,STC,-0.1847756630826423
2012-11-13,gold_futures,STC,-0.45954350057848736
2012-11-14,gold_futures,STC,0.24588984067715958
2012-11-15,gold_futures,STC,-1.0185089328655992
2012-11-16,gold_futures,STC,-0.07619979416357267
2012-11-19,gold_futures,STC,0.9403573646566387
2012-11-20,gold_futures,STC,-0.8784291815984253
2012-11-21,gold_futures,STC,0.023490928660017674
2012-11-22,gold_futures,STC,1.1806596233636781
2012-11-26,gold_futures,STC,-0.09992067853041163
2012-11-27,gold_futures,STC,-0.23875289681888973
2012-11-28,gold_futures,STC,-1.162026984244649
2012-11-29,gold_futures,STC,1.182818388611946
2012-11-30,gold_futures,STC,-0.5144533610709998
2012-12-03,gold_futures,STC,0.914708183425943
2012-12-04,gold_futures,STC,-1.1583491675399993
2012-12-05,gold_futures,STC,0.04706337154953205
2012-12-06,gold_futures,STC,0.4648931353332709
2012-12-07,gold_futures,STC,0.08269023271729242
2012-12-10,gold_futures,STC,0.3580940497518495
2012-12-11,gold_futures,STC,-0.344418190781722
2012-12-12,gold_futures,STC,0.6157572916535682
2012-12-13,gold_futures,STC,-0.8618030190251847
2012-12-14,gold_futures,STC,0.6179944002731019
2012-12-17,gold_futures,STC,0.8311677354985751
2012-12-18,gold_futures,STC,-0.8499674209927767
2012-12-19,gold_futures,STC,0.4793680235874007
2012-12-20,gold_futures,STC,-0.8990275548628193
2012-12-21,gold_futures,STC,0.9895026259773895
2012-12-24,gold_futures,STC,-0.15522951201685592
2012-12-26,gold_futures,STC,-0.19983291227693642
2012-12-27,gold_futures,STC,-0.12390308510548442
2012-12-28,gold_futures,STC,-0.6869794721888296
2012-12-31,gold_futures,STC,1.129708491220407
2013-01-02,gold_futures,STC,0.8601817786952013
2013-01-03,gold_futures,STC,-0.6501859449296404
2013-01-04,gold_futures,STC,-1.3263330538622697
2013-01-07,gold_futures,STC,-0.011907267863572213
2013-01-08,gold_futures,STC,0.9709011687096251
2013-01-09,gold_futures,STC,-0.5295281765127883
2013-01-10,gold_futures,STC,1.1423787203695173
2013-01-11,gold_futures,STC,-1.276232718530569
2013-01-14,gold_futures,STC,0.30974452295373267
2013-01-15,gold_futures,STC,0.6808585177083148
2013-01-16,gold_futures,STC,-0.1864626954510573
2013-01-17,gold_futures,STC,0.3540723150610263
2013-01-18,gold_futures,STC,-0.23447801937328758
2013-01-21,gold_futures,STC,0.460849250699949
2013-01-23,gold_futures,STC,-0.20587406268328956
2013-01-24,gold_futures,STC,-0.7911256983109913
2013-01-25,gold_futures,STC,-0.6309210981995513
2013-01-28,gold_futures,STC,-0.14364630394605332
2013-01-29,gold_futures,STC,0.46696040828704377
2013-01-30,gold_futures,STC,1.1839486140143045
2013-01-31,gold_futures,STC,-1.2415713483595803
2013-02-01,gold_futures,STC,0.4713099898607014
2013-02-04,gold_futures,STC,0.3488245668269941
2013-02-05,gold_futures,STC,-0.10589773308285882
2013-02-06,gold_futures,STC,0.46390997885814345
2013-02-07,gold_futures,STC,-0.2031721087507624
2013-02-08,gold_futures,STC,0.08815760075674756
2013-02-11,gold_futures,STC,-0.6101009918467264
2013-02-12,gold_futures,STC,0.6038076261465287
2013-02-13,gold_futures,STC,0.40944228621963275
2013-02-14,gold_futures,STC,0.19733397693077082
2013-02-15,gold_futures,STC,-0.7680800923294884
2013-02-18,gold_futures,STC,0.43581875398171277
2013-02-20,gold_futures,STC,-1.1215971942901333
2013-02-21,gold_futures,STC,0.2300175109989837
2013-02-22,gold_futures,STC,-0.4869308845502856
2013-02-25,gold_futures,STC,0.5785520836931128
2013-02-26,gold_futures,STC,1.5446821540088491
2013-02-27,gold_futures,STC,-1.3153693236059316
2013-02-28,gold_futures,STC,-0.9786770606072582
2013-03-01,gold_futures,STC,-0.08712738016305116
2013-03-04,gold_futures,STC,0.34332909112861804
2013-03-05,gold_futures,STC,0.45576038519957424
2013-03-06,gold_futures,STC,0.17092657000417014
2013-03-07,gold_futures,STC,0.015402851673254092
2013-03-08,gold_futures,STC,-0.02793122489515279
2013-03-11,gold_futures,STC,-0.15870629931180566
2013-03-12,gold_futures,STC,0.5997444231676825
2013-03-13,gold_futures,STC,-0.4771020121742971
2013-03-14,gold_futures,STC,-0.11512256552491683
2013-03-15,gold_futures,STC,-0.1274517128708546
2013-03-18,gold_futures,STC,0.5269825777372863
2013-03-19,gold_futures,STC,0.23161256120498078
2013-03-20,gold_futures,STC,-0.37804477262711733
2013-03-21,gold_futures,STC,0.27909700086379674
2013-03-22,gold_futures,STC,-0.5810093018187557
2013-03-25,gold_futures,STC,-0.18471933604295043
2013-03-26,gold_futures,STC,-0.5638797070968639
2013-03-27,gold_futures,STC,0.8568390689618989
2013-03-28,gold_futures,STC,-0.32813567658412524
2013-04-01,gold_futures,STC,1.0191556433105338
2013-04-02,gold_futures,STC,-0.736378179668097
2013-04-03,gold_futures,STC,-0.838262022836456
2013-04-04,gold_futures,STC,-0.1253484952677855
2013-04-05,gold_futures,STC,0.7502553981696561
2013-04-08,gold_futures,STC,-1.2351595368540598
2013-04-09,gold_futures,STC,0.5153941430578919
