date,original,emd_reconstructed,emd_error,gold_spot_STC,gold_spot_MTC,gold_spot_LTC,scale_reconstructed,scale_error
2024-06-27,1.2829404559592916,1.2829404559592916,0.0,0.6981417785281469,0.7157702844270901,-0.130971606995945,1.2829404559592918,2.220446049250313e-16
2024-07-01,0.1691070992320575,0.16910709923205716,-3.3306690738754696e-16,-0.5165428426678907,0.5522614352669473,0.1333885066330009,0.1691070992320574,-8.326672684688674e-17
2024-07-02,-0.0978240660836959,-0.09782406608369605,-1.5265566588595902e-16,-0.6270339917794889,0.1184685420559685,0.4107413836398245,-0.09782406608369598,-8.326672684688674e-17
2024-07-03,1.138552470758114,1.1385524707581136,-4.440892098500626e-16,0.6247630948689568,-0.1159660281676223,0.6297554040567795,1.138552470758114,0.0
2024-07-08,0.1185503909021612,0.11855039090216102,-1.8041124150158794e-16,-0.3379088067831658,-0.3546095131099911,0.8110687107953183,0.11855039090216135,1.5265566588595902e-16
2024-07-09,0.2108798660836797,0.2108798660836793,-3.885780586188048e-16,-0.1995484811928543,-0.5597901481514392,0.9702184954279732,0.2108798660836797,0.0
2024-07-10,0.3095846945498692,0.30958469454986903,-1.6653345369377348e-16,-0.4801801017176568,-0.2812213714431095,1.0709861677106354,0.30958469454986903,-1.6653345369377348e-16
2024-07-11,1.838061231474164,1.838061231474164,0.0,0.769773535905554,-0.0013427966391514,1.0696304922077613,1.838061231474164,0.0
2024-07-15,0.2875367990766264,0.2875367990766264,0.0,-0.8004321595200994,0.1831334517173716,0.9048355068793544,0.28753679907662666,2.7755575615628914e-16
2024-07-16,1.8998498256953769,1.8998498256953769,0.0,0.7862059200585578,0.5817562475655969,0.5318876580712222,1.8998498256953769,0.0
2024-07-17,-0.3991737726422251,-0.3991737726422251,0.0,-0.6508548781490059,0.2607830573874425,-0.0091019518806617,-0.3991737726422251,0.0
2024-07-18,-0.5531911213577878,-0.5531911213577879,-1.1102230246251565e-16,0.5199050954590918,-0.5556672036368409,-0.5174290131800388,-0.5531911213577878,0.0
2024-07-22,-2.0153802897526774,-2.015380289752678,-4.440892098500626e-16,-0.8896463429095927,-0.3420425356637093,-0.7836914111793759,-2.015380289752678,-4.440892098500626e-16
2024-07-23,0.5405609765571029,0.5405609765571028,-1.1102230246251565e-16,1.017416615380719,0.2740265454970952,-0.7508821843207114,0.5405609765571027,-2.220446049250313e-16
2024-07-24,-0.5009288456444771,-0.5009288456444773,-1.1102230246251565e-16,-0.1539075411603285,0.1138174859173822,-0.4608387904015307,-0.500928845644477,1.1102230246251565e-16
2024-07-25,-1.3889433005077834,-1.3889433005077838,-4.440892098500626e-16,-1.0525486114442828,-0.2542689308780704,-0.0821257581854306,-1.3889433005077838,-4.440892098500626e-16
2024-07-29,0.8286743955928877,0.8286743955928878,1.1102230246251565e-16,0.6700348595015025,-0.0213628485064273,0.1800023845978124,0.8286743955928876,-1.1102230246251565e-16
2024-07-30,1.1095351423394462,1.1095351423394462,0.0,0.384391002890776,0.4551524672066844,0.2699916722419856,1.1095351423394462,0.0
2024-07-31,1.5196762874493783,1.519676287449378,-2.220446049250313e-16,0.9060131871545276,0.4156184133185904,0.1980446869762602,1.519676287449378,-2.220446049250313e-16
2024-08-01,-0.0537396581973048,-0.0537396581973048,0.0,-0.0664584552161727,-0.0357304156225465,0.0484492126414145,-0.0537396581973047,9.71445146547012e-17
2024-08-05,-1.478796658225523,-1.4787966582255232,-2.220446049250313e-16,-0.9735737856041832,-0.439887040106814,-0.0653358325145257,-1.4787966582255228,2.220446049250313e-16
2024-08-06,-0.8204356042813998,-0.8204356042813996,2.220446049250313e-16,-0.370235019787432,-0.403174548523094,-0.0470260359708736,-0.8204356042813996,2.220446049250313e-16
2024-08-07,-0.3299423866257811,-0.32994238662578135,-2.220446049250313e-16,-0.5002016035558193,0.0634857243578546,0.1067734925721836,-0.3299423866257811,0.0
2024-08-08,1.8566769244301893,1.856676924430189,-2.220446049250313e-16,1.1289251184865394,0.3975552529997458,0.330196552943904,1.856676924430189,-2.220446049250313e-16
2024-08-12,1.8489190652426049,1.8489190652426044,-4.440892098500626e-16,1.002746719349155,0.2973294599449061,0.5488428859485436,1.8489190652426046,-2.220446049250313e-16
2024-08-13,-0.3112652285324202,-0.31126522853242067,-4.440892098500626e-16,-0.9867785569224954,-0.0289134887480611,0.7044268171381363,-0.3112652285324202,0.0
2024-08-14,-0.6965052418791196,-0.6965052418791201,-5.551115123125783e-16,-1.256685217774465,-0.1886502017720477,0.7488301776673931,-0.6965052418791196,0.0
2024-08-15,0.3580177491089742,0.3580177491089741,-1.1102230246251565e-16,-0.2820936943117068,-0.0266628487861214,0.6667742922068024,0.3580177491089742,0.0
2024-08-19,1.9127717432020572,1.912771743202057,-2.220446049250313e-16,1.2287106110502604,0.1664173376254126,0.5176437945263843,1.9127717432020572,0.0
2024-08-20,0.3883863751992678,0.38838637519926755,-2.220446049250313e-16,-0.0569568094619147,0.073588580615391,0.3717546040457914,0.3883863751992677,-5.551115123125783e-17
2024-08-21,-0.0618733724511599,-0.061873372451160064,-1.6653345369377348e-16,-0.1117459346779589,-0.2122987131527883,0.2621712753795874,-0.061873372451159814,8.326672684688674e-17
2024-08-22,-1.1054258669959791,-1.1054258669959791,0.0,-1.11682035781734,-0.1865622935963695,0.1979567844177304,-1.1054258669959791,0.0
2024-08-26,1.3292619042109877,1.3292619042109874,-2.220446049250313e-16,1.0557188621599134,0.1114152455978345,0.1621277964532397,1.3292619042109877,0.0
2024-08-27,0.2593880850855434,0.2593880850855433,-1.1102230246251565e-16,-0.1207555927100152,0.25954834090136,0.1205953368941986,0.2593880850855434,0.0
2024-08-28,-0.7895732787566168,-0.7895732787566169,-1.1102230246251565e-16,-0.9808071729268778,0.1421855208815993,0.0490483732886617,-0.7895732787566168,0.0
2024-08-29,0.6542122176913523,0.6542122176913523,0.0,0.8814529045486976,-0.1885422341787884,-0.0386984526785567,0.6542122176913526,3.3306690738754696e-16
2024-09-03,-1.1254303207691052,-1.1254303207691057,-4.440892098500626e-16,-0.7198331999935463,-0.2962589974792984,-0.1093381232962606,-1.1254303207691054,-2.220446049250313e-16
2024-09-04,0.1078456828945029,0.10784568289450266,-2.3592239273284576e-16,0.1729473136364163,0.0639279515558175,-0.129029582297731,0.10784568289450278,-1.249000902703301e-16
