date,original,emd_reconstructed,emd_error,silver_spot_STC,silver_spot_MTC,silver_spot_LTC,scale_reconstructed,scale_error
2012-10-22,1.163976825861246,1.1639768258612462,2.220446049250313e-16,1.7302639357686176,-0.1600117609550109,-0.4062753489523605,1.1639768258612462,2.220446049250313e-16
2012-10-23,-2.332185061613279,-2.332185061613279,0.0,-1.6344414606578614,-0.4461556986028051,-0.2515879023526121,-2.3321850616132784,4.440892098500626e-16
2012-10-24,0.2114132336904717,0.21141323369047188,1.6653345369377348e-16,0.7974246444764903,-0.4685671039527576,-0.117444306833261,0.2114132336904717,0.0
2012-10-25,1.137711486730053,1.137711486730053,0.0,1.2615385531294698,-0.0676939766009994,-0.0561330897984173,1.137711486730053,0.0
2012-10-26,-0.0872981286344831,-0.08729812863448295,1.3877787807814457e-16,-0.5613350618302452,0.5660551270243,-0.0920181938285379,-0.08729812863448302,6.938893903907228e-17
2012-10-29,-0.8929330105889477,-0.8929330105889473,4.440892098500626e-16,-1.5960079080564116,0.9352567244432708,-0.2321818269758067,-0.8929330105889475,2.220446049250313e-16
2012-10-30,0.0314663312854346,0.03146633128543488,2.7755575615628914e-16,-0.2382225799226024,0.7308741236738285,-0.4611852124657914,0.03146633128543469,9.020562075079397e-17
2012-10-31,1.3810130126218123,1.3810130126218125,2.220446049250313e-16,2.07181352714584,0.0131499053781364,-0.7039504199021633,1.381013012621813,6.661338147750939e-16
2012-11-01,0.1488326218116231,0.14883262181162318,8.326672684688674e-17,1.8454247887276876,-0.8415614156901289,-0.8550307512259355,0.14883262181162304,-5.551115123125783e-17
2012-11-02,-4.347203000447975,-4.3472030004479745,8.881784197001252e-16,-2.449584780776106,-1.0826583644003531,-0.8149598552715153,-4.3472030004479745,8.881784197001252e-16
2012-11-05,0.8314314274321166,0.8314314274321167,1.1102230246251565e-16,1.568105103375173,-0.1868349395307863,-0.5498387364122701,0.8314314274321166,0.0
2012-11-06,2.5662742069202604,2.5662742069202604,0.0,1.9423084341114116,0.7965131486827489,-0.1725473758738999,2.566274206920261,4.440892098500626e-16
2012-11-07,-0.5646188149039055,-0.5646188149039052,3.3306690738754696e-16,-1.6161992954897133,0.877574557917992,0.1740059226678157,-0.5646188149039056,-1.1102230246251565e-16
2012-11-08,1.6225004913695606,1.6225004913695606,0.0,0.9787222044513366,0.2653599706695995,0.3784183162486247,1.6225004913695609,2.220446049250313e-16
2012-11-09,0.8321823337492429,0.8321823337492428,-1.1102230246251565e-16,0.5235669597219855,-0.0937845079633885,0.4023998819906459,0.8321823337492429,0.0
2012-11-12,-0.6466535235746473,-0.6466535235746473,0.0,-0.838885400259012,-0.100392170937307,0.2926240476216717,-0.6466535235746473,0.0
2012-11-13,0.2468375211946316,0.24683752119463168,8.326672684688674e-17,0.2304260927635928,-0.1542074691407541,0.1706188975717928,0.2468375211946315,-8.326672684688674e-17
2012-11-14,0.6756782462879585,0.6756782462879587,2.220446049250313e-16,0.8620946070903599,-0.3266519236970304,0.1402355628946291,0.6756782462879586,1.1102230246251565e-16
2012-11-15,-0.3065606324836434,-0.3065606324836432,2.220446049250313e-16,-0.1077114937083125,-0.4392058800007939,0.240356741225463,-0.3065606324836434,0.0
2012-11-16,-0.8324389059531256,-0.8324389059531253,3.3306690738754696e-16,-1.1652028327132704,-0.117616100106325,0.4503800268664698,-0.8324389059531256,0.0
2012-11-19,2.3347602148903857,2.3347602148903865,8.881784197001252e-16,1.1862374906221924,0.4488409905263375,0.6996817337418563,2.334760214890386,4.440892098500626e-16
2012-11-20,0.2024383934289719,0.20243839342897202,1.1102230246251565e-16,-0.8420626949089676,0.1292042098196397,0.9152968785182996,0.20243839342897174,-1.6653345369377348e-16
2012-11-21,0.6318661010843662,0.6318661010843661,-1.1102230246251565e-16,0.0441478735396535,-0.451251586360691,1.0389698139054038,0.6318661010843662,0.0
2012-11-22,-0.0299985003000102,-0.02999850030001027,-6.938893903907228e-17,-0.9363664610968272,-0.1225170981756376,1.0288850589724543,-0.0299985003000105,-2.983724378680108e-16
