date,original,emd_reconstructed,emd_error,palladium_futures_STC,palladium_futures_MTC,palladium_futures_LTC,scale_reconstructed,scale_error
2019-07-10,2.885138056560077,2.885138056560077,0.0,1.90025046454089,0.783791696581919,0.2010958954372681,2.885138056560077,0.0
2019-07-11,-2.039426108268305,-2.0394261082683047,4.440892098500626e-16,-1.9245083282683613,0.0001728438772327,-0.1150906238771759,-2.0394261082683047,4.440892098500626e-16
2019-07-15,0.548139785396895,0.5481397853968952,2.220446049250313e-16,1.8022135989287715,-0.8251949186632486,-0.4288788948686277,0.5481397853968952,2.220446049250313e-16
2019-07-16,-2.8238467183677507,-2.8238467183677507,0.0,-1.547350987833185,-0.680238512017159,-0.5962572185174064,-2.8238467183677507,0.0
2019-07-17,0.7763022329975833,0.7763022329975828,-4.440892098500626e-16,1.2692814191207011,0.0719641087692816,-0.5649432948923994,0.7763022329975833,0.0
2019-07-18,-0.7565744759795656,-0.7565744759795655,1.1102230246251565e-16,-0.7777774977587354,0.3822827923210178,-0.3610797705418479,-0.7565744759795655,1.1102230246251565e-16
2019-07-22,0.0262976235037903,0.026297623503790175,-1.249000902703301e-16,-0.1294843994641214,0.255783768861145,-0.1000017458932333,0.026297623503790307,6.938893903907228e-18
2019-07-23,0.0689983763471957,0.06899837634719581,1.1102230246251565e-16,-0.2862801100252452,0.304728247404229,0.0505502389682119,0.06899837634719566,-4.163336342344337e-17
2019-07-24,1.2111863127114653,1.2111863127114648,-4.440892098500626e-16,0.7901992812445282,0.4414992603843629,-0.020512228917426,1.211186312711465,-2.220446049250313e-16
2019-07-25,-0.7099157078398477,-0.7099157078398478,-1.1102230246251565e-16,-1.0202670215416751,0.6702200024800453,-0.359868688778218,-0.7099157078398478,-1.1102230246251565e-16
2019-07-29,1.5725888661217269,1.5725888661217267,-2.220446049250313e-16,1.3945172782508113,1.0883161343156833,-0.9102445464447678,1.5725888661217269,0.0
2019-07-30,-2.225060893481956,-2.2250608934819556,4.440892098500626e-16,-1.840265584619107,1.134015942406298,-1.5188112512691467,-2.2250608934819556,4.440892098500626e-16
2019-07-31,-0.0460632390601567,-0.046063239060156844,-1.457167719820518e-16,2.1190213387004064,-0.1679136571126067,-1.997170920647956,-0.0460632390601563,3.95516952522712e-16
2019-08-01,-5.861913070321911,-5.861913070321912,-8.881784197001252e-16,-2.171751925980403,-1.5355399851360882,-2.154621159205421,-5.861913070321912,-8.881784197001252e-16
2019-08-05,-0.8480863868470578,-0.8480863868470583,-4.440892098500626e-16,2.0178900619557627,-0.9983038943827832,-1.8676725544200377,-0.8480863868470583,-4.440892098500626e-16
2019-08-06,0.582519105183632,0.5825191051836319,-1.1102230246251565e-16,1.474658780411824,0.3878028472195496,-1.2799425224477416,0.582519105183632,0.0
2019-08-07,-0.9138903676202405,-0.9138903676202406,-1.1102230246251565e-16,-1.5723481524334368,1.2622804898611089,-0.6038227050479125,-0.9138903676202405,0.0
2019-08-08,-0.0423818611980486,-0.04238186119804892,-3.191891195797325e-16,-1.0935574125055287,1.0827736318873211,-0.0315980805798412,-0.04238186119804882,-2.220446049250313e-16
2019-08-12,0.647889590256856,0.6478895902568559,-1.1102230246251565e-16,-0.0602726372887161,0.3629228395391114,0.3452393880064606,0.6478895902568559,-1.1102230246251565e-16
2019-08-13,1.7258605130927585,1.7258605130927587,2.220446049250313e-16,1.7522255964667677,-0.5552988380219659,0.5289337546479569,1.7258605130927587,2.220446049250313e-16
2019-08-14,-2.063366106989495,-2.0633661069894944,4.440892098500626e-16,-1.7747873133503922,-0.8333672175584846,0.5447884239193822,-2.0633661069894944,4.440892098500626e-16
2019-08-15,1.3953470781496335,1.3953470781496338,2.220446049250313e-16,1.1402623262520837,-0.1814563206000599,0.4365410724976097,1.3953470781496335,0.0
2019-08-19,2.330675783243485,2.3306757832434846,-4.440892098500626e-16,1.651528205588774,0.4069123065112233,0.2722352711434874,2.3306757832434846,-4.440892098500626e-16
2019-08-20,0.4671165789781106,0.46711657897811054,-5.551115123125783e-17,0.0464825731081115,0.3118546736193576,0.1087793322506414,0.4671165789781105,-1.1102230246251565e-16
2019-08-21,-1.1924113222906207,-1.1924113222906207,0.0,-1.2709010803861205,0.1405600823837188,-0.0620703242882192,-1.192411322290621,-2.220446049250313e-16
2019-08-22,1.286922906994015,1.2869229069940147,-2.220446049250313e-16,1.092824334994202,0.3994785069631207,-0.2053799349633077,1.286922906994015,0.0
2019-08-26,-0.6566722984668871,-0.6566722984668872,-1.1102230246251565e-16,-0.7317973504224639,0.2206816881845734,-0.1455566362289966,-0.6566722984668871,0.0
2019-08-27,0.3390293456199345,0.33902934561993453,5.551115123125783e-17,0.9471273747457584,-0.8210921516639608,0.212994122538137,0.3390293456199346,1.1102230246251565e-16
2019-08-28,-0.7746709031576593,-0.7746709031576594,-1.1102230246251565e-16,-0.6827186287201567,-0.8986447139847613,0.8066924395472583,-0.7746709031576595,-2.220446049250313e-16
2019-08-29,0.3914831981523647,0.391483198152365,2.7755575615628914e-16,-1.27292311282599,0.2190672462244638,1.445339064753891,0.391483198152365,2.7755575615628914e-16
2019-09-03,4.617711347449305,4.617711347449305,0.0,1.5084710611638434,1.252588267433798,1.856652018851664,4.617711347449306,8.881784197001252e-16
2019-09-04,0.7595014128229494,0.7595014128229496,2.220446049250313e-16,-1.4249634403711615,0.3489050111008542,1.835559842093257,0.7595014128229498,4.440892098500626e-16
2019-09-05,0.1704975401359831,0.170497540135983,-8.326672684688674e-17,-0.2081365890166079,-1.12724665565215,1.505880784804741,0.17049754013598317,8.326672684688674e-17
2019-09-09,-1.0890924782928302,-1.0890924782928297,4.440892098500626e-16,-0.9206082011530624,-1.236495373569529,1.0680110964297618,-1.0890924782928297,4.440892098500626e-16
2019-09-10,0.8960546472916775,0.8960546472916777,2.220446049250313e-16,0.4537056338195978,-0.2387572121158021,0.6811062255878817,0.8960546472916774,-1.1102230246251565e-16
2019-09-11,1.0475660822190314,1.0475660822190314,0.0,-0.2760662199970105,0.9000177500159952,0.4236145522000467,1.0475660822190314,0.0
2019-09-12,2.579651680187212,2.579651680187212,0.0,1.26642779013093,0.9696315144236748,0.3435923756326076,2.5796516801872125,4.440892098500626e-16
2019-09-16,-0.5262432546429885,-0.5262432546429887,-2.220446049250313e-16,-0.8505509194042404,-0.0955575822642237,0.4198652470254755,-0.5262432546429887,-2.220446049250313e-16
2019-09-17,-0.8906230471017018,-0.8906230471017017,1.1102230246251565e-16,-0.5389380826516219,-0.8791293466576549,0.5274443822075752,-0.8906230471017016,2.220446049250313e-16
2019-09-18,-0.612975472982491,-0.612975472982491,0.0,-0.747420559645601,-0.4120670785326636,0.5465121651957737,-0.6129754729824909,1.1102230246251565e-16
2019-09-19,2.209809553225384,2.2098095532253845,4.440892098500626e-16,1.201582772638833,0.527852102959754,0.4803746776267973,2.2098095532253845,4.440892098500626e-16
2019-09-23,1.2660931543550191,1.266093154355019,-2.220446049250313e-16,0.195918597832116,0.6953473870276832,0.3748271694952197,1.266093154355019,-2.220446049250313e-16
2019-09-24,0.798809089224406,0.7988090892244057,-2.220446049250313e-16,0.6415920108258536,-0.1170104257319316,0.274227504130484,0.798809089224406,0.0
2019-09-25,-1.8945418127160885,-1.894541812716088,4.440892098500626e-16,-1.4676781784683115,-0.6352695399518724,0.2084059057040959,-1.8945418127160882,2.220446049250313e-16
2019-09-26,1.3952714136959088,1.3952714136959086,-2.220446049250313e-16,1.501104333329438,-0.2949189820190664,0.1890860623855371,1.3952714136959086,-2.220446049250313e-16
2019-09-30,0.563021710358047,0.563021710358047,0.0,0.0495916624108029,0.3314367576012348,0.1819932903460093,0.563021710358047,0.0
2019-10-01,-0.9421806773147524,-0.9421806773147526,-2.220446049250313e-16,-1.702908345765798,0.626672326133974,0.1340553423170715,-0.9421806773147526,-2.220446049250313e-16
2019-10-02,1.869553693721837,1.8695536937218376,4.440892098500626e-16,1.6610928868918111,0.1802318063366387,0.0282290004933873,1.8695536937218373,2.220446049250313e-16
2019-10-03,-2.0719518737664977,-2.0719518737664977,0.0,-1.5062302613437035,-0.5056593396200245,-0.060062272802769,-2.0719518737664973,4.440892098500626e-16
2019-10-07,0.6181737713577995,0.6181737713577994,-1.1102230246251565e-16,1.0311112411847314,-0.3753178400588005,-0.0376196297681313,0.6181737713577997,2.220446049250313e-16
2019-10-08,0.8021920866763566,0.8021920866763562,-3.3306690738754696e-16,0.5146984134168257,0.1452647850616671,0.1422288881978638,0.8021920866763566,0.0
2019-10-09,-0.0060530855622076,-0.00605308556220777,-1.700029006457271e-16,-0.7215314428637756,0.244496491009491,0.4709818662920769,-0.006053085562207683,-8.326672684688674e-17
2019-10-10,1.2063743422818796,1.2063743422818793,-2.220446049250313e-16,0.5860435858005949,-0.2441019122304774,0.8644326687117619,1.2063743422818796,0.0
2019-10-14,0.2836796622981197,0.28367966229811953,-1.6653345369377348e-16,-0.6272140872631679,-0.2199829104430392,1.1308766600043267,0.2836796622981197,0.0
2019-10-15,1.256387274456916,1.2563872744569158,-2.220446049250313e-16,-0.2266761254617015,0.3293068654259723,1.1537565344926453,1.256387274456916,0.0
2019-10-16,2.3657862131571505,2.36578621315715,-4.440892098500626e-16,0.9077306791032398,0.5426234222110837,0.915432111842827,2.3657862131571505,0.0
2019-10-17,-0.5450076209386978,-0.5450076209386981,-3.3306690738754696e-16,-0.8850346451428062,-0.1485345378498463,0.4885615620539545,-0.545007620938698,-2.220446049250313e-16
2019-10-21,0.1791131491418518,0.17911314914185159,-2.220446049250313e-16,0.7138853605042175,-0.6268270046800992,0.0920547933177335,0.17911314914185175,-5.551115123125783e-17
2019-10-22,-0.4889843807139193,-0.4889843807139195,-1.6653345369377348e-16,-0.1900446109942712,-0.2258986563077534,-0.0730411134118945,-0.4889843807139191,2.220446049250313e-16
2019-10-23,-0.4039822394589443,-0.4039822394589447,-3.885780586188048e-16,-0.8372946466574659,0.4229257152474191,0.0103866919511023,-0.40398223945894446,-1.6653345369377348e-16
2019-10-24,1.849526876236052,1.849526876236052,0.0,1.0366496961072886,0.5392845173415979,0.2735926627871653,1.8495268762360517,-2.220446049250313e-16
2019-10-28,1.3601016058808035,1.3601016058808033,-2.220446049250313e-16,0.7037101390377459,0.043863566371515,0.6125279004715427,1.3601016058808035,0.0
2019-10-29,-1.128801798310075,-1.1288017983100755,-4.440892098500626e-16,-1.5420280587527475,-0.4677058646712396,0.8809321251139118,-1.1288017983100755,-4.440892098500626e-16
2019-10-30,2.211530952888463,2.2115309528884635,4.440892098500626e-16,1.6770023437914827,-0.3979199223909241,0.9324485314879046,2.2115309528884635,4.440892098500626e-16
2019-10-31,-1.1758403445228716,-1.1758403445228716,0.0,-1.6587574213479863,-0.2181205608500556,0.7010376376751704,-1.1758403445228716,0.0
2019-11-04,-0.8077702817793408,-0.8077702817793405,3.3306690738754696e-16,-1.124905486303189,0.1876938858538811,0.1294413186699676,-0.8077702817793404,4.440892098500626e-16
2019-11-05,-0.5421614079131665,-0.542161407913167,-5.551115123125783e-16,-0.9480263762500248,1.1336780284638257,-0.7278130601269674,-0.5421614079131666,-1.1102230246251565e-16
2019-11-06,0.891578691678685,0.8915786916786848,-2.220446049250313e-16,1.436643656780725,1.0725853430957533,-1.617650308197793,0.8915786916786852,2.220446049250313e-16
2019-11-07,0.4752887550826479,0.47528875508264784,-5.551115123125783e-17,3.0036846697363906,-0.2824146299736245,-2.245981284680118,0.4752887550826479,0.0
2019-11-11,-6.660476016063655,-6.6604760160636545,8.881784197001252e-16,-2.801164770055081,-1.5454240334176783,-2.313887212590895,-6.6604760160636545,8.881784197001252e-16
2019-11-12,0.6914617334414785,0.691461733441479,4.440892098500626e-16,2.3651078493161983,-0.017082841060126,-1.6565632748145935,0.691461733441479,4.440892098500626e-16
