date,original,emd_reconstructed,emd_error,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,scale_reconstructed,scale_error
2022-07-21,0.7733809346685661,0.7733809346685663,2.220446049250313e-16,0.6651887233341826,-0.0626845352896297,0.1708767466240132,0.7733809346685661,0.0
2022-07-25,0.3321197517504259,0.3321197517504259,0.0,0.0680538475228842,-0.1426798122147111,0.4067457164422527,0.3321197517504258,-1.1102230246251565e-16
2022-07-26,-0.0814711404468759,-0.08147114044687576,1.3877787807814457e-16,-0.6387120667368207,-0.0313366462367444,0.5885775725266893,-0.08147114044687576,1.3877787807814457e-16
2022-07-27,0.0814711404468759,0.081471140446876,1.1102230246251565e-16,-0.7778185422398537,0.1664487399125435,0.6928409427741861,0.08147114044687587,-2.7755575615628914e-17
2022-07-28,2.03260200562303,2.0326020056230294,-4.440892098500626e-16,1.0640722409814198,0.2479736119692417,0.7205561526723683,2.03260200562303,0.0
2022-08-01,1.0376889916059897,1.0376889916059897,0.0,0.3238614133261669,0.0243835479328727,0.6894440303469499,1.0376889916059895,-2.220446049250313e-16
2022-08-02,0.118393248501647,0.11839324850164706,6.938893903907228e-17,-0.2405132386565351,-0.2781775643140061,0.6370840514721884,0.11839324850164723,2.3592239273284576e-16
2022-08-03,-0.786269853802235,-0.7862698538022351,-1.1102230246251565e-16,-1.1455168370660815,-0.2353871938371508,0.5946341771009973,-0.786269853802235,0.0
2022-08-04,1.706074431781257,1.706074431781257,0.0,0.964929171855734,0.1954963763710152,0.5456488835545078,1.706074431781257,0.0
2022-08-08,-0.0893655108625601,-0.08936551086256003,6.938893903907228e-17,-0.8081617224167876,0.2714721850195258,0.4473240265347017,-0.08936551086256006,4.163336342344337e-17
2022-08-09,0.401517380825922,0.40151738082592214,1.6653345369377348e-16,0.1379229000865517,-0.0072348841002861,0.2708293648396565,0.40151738082592203,5.551115123125783e-17
2022-08-10,0.0945679151500122,0.09456791515001231,1.1102230246251565e-16,0.2206303992890985,-0.1570678236958415,0.0310053395567552,0.09456791515001221,1.3877787807814457e-17
2022-08-11,-0.3564867586336007,-0.35648675863360046,2.220446049250313e-16,-0.0069958711707511,-0.1138807658920065,-0.2356101215708431,-0.3564867586336007,0.0
2022-08-15,-0.492253609087534,-0.492253609087534,0.0,-0.0309651133688987,0.008261389740804,-0.4695498854594393,-0.492253609087534,0.0
2022-08-16,-0.4721497164166699,-0.4721497164166701,-1.6653345369377348e-16,0.0079042714435357,0.1225883452938844,-0.6026423331540901,-0.47214971641667003,-1.1102230246251565e-16
2022-08-17,-0.735131109771725,-0.7351311097717249,1.1102230246251565e-16,-0.1680672297408608,0.0225210137314909,-0.5895848937623551,-0.735131109771725,0.0
2022-08-18,-0.3069579490701635,-0.3069579490701633,1.6653345369377348e-16,0.4787795028164148,-0.3357305133425847,-0.4500069385439936,-0.3069579490701635,0.0
2022-08-22,-1.266166046055428,-1.2661660460554276,4.440892098500626e-16,-0.5944210842677233,-0.4114699773348897,-0.260274984452815,-1.266166046055428,0.0
2022-08-23,0.7410207099665556,0.7410207099665561,5.551115123125783e-16,0.6144281367214806,0.2253658421527588,-0.0987732689076837,0.7410207099665557,1.1102230246251565e-16
2022-08-24,0.0286114848450758,0.028611484845075988,1.8735013540549517e-16,-0.551289055914484,0.6061127422807165,-0.0262122015211567,0.028611484845075884,8.326672684688674e-17
2022-08-25,0.5705172937100933,0.5705172937100934,1.1102230246251565e-16,0.5206110002191187,0.1273215500016131,-0.0774152565106383,0.5705172937100935,2.220446049250313e-16
2022-08-29,-1.2076266377476053,-1.2076266377476053,0.0,-0.4956794270119234,-0.5121998298991037,-0.1997473808365783,-1.2076266377476055,-2.220446049250313e-16
