date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2019-12-17,-1.167029779632589,-1.1670297796325895,-4.440892098500626e-16,-1.2935589390503266,0.1024247892037298,0.0241043702140078,-1.167029779632589,0.0
2019-12-18,-1.7156139749034516,-1.715613974903452,-4.440892098500626e-16,-1.2463889562467445,-0.1327146490542327,-0.3365103696024748,-1.715613974903452,-4.440892098500626e-16
2019-12-19,0.8179040755026179,0.8179040755026179,0.0,1.9131404557046288,-0.5508287740555169,-0.544407606146494,0.8179040755026179,0.0
2019-12-23,-3.2384426403185174,-3.238442640318517,4.440892098500626e-16,-1.843345071910424,-0.9038132536142685,-0.4912843147938244,-3.2384426403185165,8.881784197001252e-16
2019-12-26,1.3154567025877029,1.3154567025877029,0.0,1.5383309771613862,-0.0906033666342102,-0.1322709079394729,1.315456702587703,2.220446049250313e-16
2019-12-30,0.3234260751383999,0.3234260751383996,-2.7755575615628914e-16,-1.318596164362185,1.182539721249248,0.4594825182513369,0.32342607513839994,5.551115123125783e-17
2020-01-02,2.7530864080503648,2.7530864080503643,-4.440892098500626e-16,0.2270369503976761,1.342134964139024,1.1839144935136647,2.7530864080503648,0.0
2020-01-06,3.5783569994706,3.5783569994706,0.0,1.0629299070901743,0.5711635497667267,1.9442635426136992,3.5783569994706,0.0
2020-01-07,1.0820121858700738,1.0820121858700733,-4.440892098500626e-16,-1.0006652874976265,-0.5453063949774122,2.6279838683451127,1.082012185870074,2.220446049250313e-16
2020-01-08,2.5265968958327,2.526596895832699,-8.881784197001252e-16,0.9244167575658648,-1.5324328111765757,3.1346129494434107,2.5265968958327,0.0
2020-01-09,0.1868157942697124,0.18681579426971223,-1.6653345369377348e-16,-0.8776777031836653,-2.280817835496574,3.3453113329499518,0.1868157942697124,0.0
2020-01-13,1.0742658909040692,1.0742658909040692,0.0,0.0158149677438341,-2.0967807083592955,3.1552316315195315,1.07426589090407,8.881784197001252e-16
2020-01-14,2.972531748285068,2.972531748285068,0.0,1.1327978756051778,-0.7380178198266365,2.577751692506527,2.972531748285068,0.0
2020-01-15,3.144058349636314,3.1440583496363144,4.440892098500626e-16,-0.0493172827661849,1.4491270112371668,1.7442486211653323,3.144058349636314,0.0
2020-01-16,2.004125820068836,2.004125820068836,0.0,-1.9645155986435832,3.1576760573143603,0.8109653613980591,2.004125820068836,0.0
2020-01-21,3.736497570552988,3.736497570552988,0.0,0.8826617035936462,2.9265284552442927,-0.0726925882849513,3.7364975705529875,-4.440892098500626e-16
2020-01-22,3.037778626647736,3.0377786266477362,4.440892098500626e-16,2.913654677024732,0.9076992343944073,-0.7835752847714033,3.0377786266477362,4.440892098500626e-16
2020-01-23,-0.4155570572445199,-0.41555705724452024,-3.3306690738754696e-16,2.6855890072114805,-1.905576597058955,-1.1955694673970452,-0.41555705724451975,1.6653345369377348e-16
2020-01-27,-8.193264927182398,-8.193264927182398,0.0,-3.5713482730778185,-3.44189536698068,-1.1800212871238998,-8.193264927182398,0.0
2020-01-28,0.9094874792903164,0.9094874792903165,1.1102230246251565e-16,3.591392808006935,-1.9977917764551467,-0.6841135522614717,0.9094874792903166,2.220446049250313e-16
