date,original,emd_reconstructed,emd_error,platinum_futures_STC,platinum_futures_MTC,platinum_futures_LTC,scale_reconstructed,scale_error
2015-05-25,0.1829268802778116,0.18292688027781182,2.220446049250313e-16,0.9866506641629572,-0.0240412119511836,-0.779682571933962,0.18292688027781168,8.326672684688674e-17
2015-05-27,-2.583006791550524,-2.5830067915505244,-4.440892098500626e-16,-1.0408546166816586,-0.7507589279948715,-0.7913932468739938,-2.583006791550524,0.0
2015-05-28,-0.1429912214683248,-0.14299122146832463,1.6653345369377348e-16,1.0036819628194875,-0.4124592975137758,-0.7342138867740364,-0.14299122146832466,1.3877787807814457e-16
2015-05-29,-0.5155690512916422,-0.515569051291642,2.220446049250313e-16,-0.1651306766044492,0.2681760170962907,-0.6186143917834837,-0.5155690512916422,0.0
2015-06-01,-0.7262916780332418,-0.7262916780332417,1.1102230246251565e-16,-0.8527548036864456,0.5844272650791984,-0.4579641394259947,-0.7262916780332419,-1.1102230246251565e-16
2015-06-02,0.8116561670989064,0.8116561670989066,2.220446049250313e-16,0.7629229801131875,0.3190397110134116,-0.2703065240276926,0.8116561670989065,1.1102230246251565e-16
2015-06-03,-0.7482905453533917,-0.7482905453533917,0.0,-0.4414050167170795,-0.2171795416135619,-0.0897059870227503,-0.7482905453533917,0.0
2015-06-04,-0.367172507425284,-0.36717250742528373,2.7755575615628914e-16,0.0911058031985284,-0.5067738756818108,0.0484955650579984,-0.36717250742528396,5.551115123125783e-17
2015-06-05,-0.4460432501002032,-0.4460432501002029,2.7755575615628914e-16,-0.3098074251789932,-0.2583885236185606,0.1221526986973506,-0.4460432501002032,0.0
2015-06-08,0.6048634763371474,0.6048634763371472,-2.220446049250313e-16,0.2307659269619202,0.2462436561608011,0.1278538932144259,0.6048634763371472,-2.220446049250313e-16
2015-06-09,0.5741815625646574,0.5741815625646577,3.3306690738754696e-16,-0.0047234418279407,0.5092467665319652,0.0696582378606328,0.5741815625646574,0.0
2015-06-10,0.4901860376245182,0.4901860376245184,2.220446049250313e-16,0.2344853012381687,0.2942667891459213,-0.0385660527595717,0.4901860376245183,1.1102230246251565e-16
2015-06-11,-0.6210082058256461,-0.6210082058256458,3.3306690738754696e-16,-0.2456368185625584,-0.2085128185985132,-0.1668585686645743,-0.6210082058256459,2.220446049250313e-16
2015-06-12,-1.1486290678083044,-1.148629067808304,4.440892098500626e-16,-0.334982417747934,-0.5260591933781447,-0.2875874566822257,-1.1486290678083044,0.0
2015-06-15,-0.5999697403655802,-0.5999697403655799,2.220446049250313e-16,0.1726601782150117,-0.3865309106336911,-0.3860990079469008,-0.5999697403655802,0.0
2015-06-16,-0.737704484346402,-0.7377044843464019,1.1102230246251565e-16,-0.3282079535799225,0.0536544656963599,-0.4631509964628394,-0.737704484346402,0.0
2015-06-17,0.1479769056150104,0.14797690561501048,8.326672684688674e-17,0.2359273122373888,0.4477883870104192,-0.5357387936327976,0.1479769056150103,-8.326672684688674e-17
2015-06-18,0.221555594898426,0.2215555948984259,-8.326672684688674e-17,0.3750514984949729,0.4537068025020908,-0.6072027060986378,0.2215555948984258,-1.942890293094024e-16
2015-06-19,0.023050503755595,0.02305050375559521,2.1163626406917047e-16,0.765055502880884,-0.1019618245498649,-0.640043174575424,0.02305050375559503,3.122502256758253e-17
2015-06-22,-1.992617138913122,-1.9926171389131224,-4.440892098500626e-16,-0.95429422098519,-0.4830721705993254,-0.5552507473286068,-1.9926171389131222,-2.220446049250313e-16
