target,target_type,model_family,model,feature_set,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std,ar_r2_mean,ar_rmse_mean,ar_mae_mean,incremental_r2_vs_ar,rmse_reduction_vs_ar,mae_reduction_vs_ar
tci_within_gold,delta20,Exog,Exog_RandomForest,external_only,-0.3881052400203004,0.28483594682721186,6.55377178149552,1.4621508980348485,5.289210668753235,1.264565272474055,5.597056468542344,1.2513700564441215,0.9960267068924056,0.3498957815514136,0.23898002850618136,-1.384131946912706,-6.203875999944106,-5.050230640247054
tci_within_gold,delta20,Exog,Exog_Ridge,external_only,-11.243678617503909,15.73717461286235,15.855445293114633,9.377592021007928,12.350770982630275,7.377044363157291,5.597056468542344,1.2513700564441215,0.9960267068924056,0.3498957815514136,0.23898002850618136,-12.239705324396315,-15.505549511563219,-12.111790954124093
tci_within_gold,delta20,Mean,Mean,mean_baseline,-0.12211033973129926,0.11160031332929729,5.967323936592905,1.6517984499509721,4.985837392042652,1.4370869900526506,5.597056468542344,1.2513700564441215,0.9960267068924056,0.3498957815514136,0.23898002850618136,-1.1181370466237048,-5.617428155041491,-4.746857363536471
tci_within_gold,level,AR,AR_Ridge,target_lags,0.9986517917170404,0.0001246543111955024,0.3891048388034685,0.10913949933930486,0.2706146616624275,0.07556191766967882,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,0.0,0.0,0.0
tci_within_gold,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9871661264723012,0.006648596157636855,1.1560089276899734,0.39168840735393506,0.9038950362929596,0.30675002164095005,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-0.011485665244739263,-0.7669040888865049,-0.6332803746305322
tci_within_gold,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.18732366460114722,0.6087748627025167,11.654585354298355,5.9600987700581625,10.042167920037091,5.126783721524899,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-1.1859754563181877,-11.265480515494886,-9.771553258374663
tci_within_gold,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.10464512568540396,1.0130241440624075,11.20075371135826,8.117661252132967,9.65549466326393,7.809575964434846,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-1.1032969174024445,-10.811648872554791,-9.384880001601502
tci_within_gold,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.956378999913202,0.04977332186333318,1.8388201268708906,0.922179547583783,1.3950324972485715,0.6124495649718111,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-0.04227279180383847,-1.449715288067422,-1.124417835586144
tci_within_gold,level,Exog,Exog_ElasticNet,external_only,-1.2268442920270115,0.9192924241639508,15.452114563280958,5.059538976415089,12.365778113256747,4.840289948640673,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-2.225496083744052,-15.063009724477489,-12.095163451594319
tci_within_gold,level,Exog,Exog_ExtraTrees,external_only,-1.1791141455954162,0.7370609806222,15.636109320864698,6.1191221044949025,13.293244379952618,5.398835791400684,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-2.1777659373124565,-15.247004482061229,-13.02262971829019
tci_within_gold,level,Exog,Exog_RandomForest,external_only,-1.5799454938917616,1.7987587768963076,17.17817657916792,10.484355628933917,15.034096829539344,9.87633748488801,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-2.578597285608802,-16.789071740364452,-14.763482167876916
tci_within_gold,level,Exog,Exog_Ridge,external_only,-1.4047627290678983,0.8750145311790757,16.074201412925728,4.631849693818211,12.769170990780111,4.757051740781655,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-2.403414520784939,-15.685096574122259,-12.498556329117683
tci_within_gold,level,Mean,Mean,mean_baseline,-0.711107558684783,0.5141157156182196,13.351188963613973,1.6061522807386155,11.017876935060082,2.075039196194729,10.56678581062743,2.765518158463701,0.9986517917170404,0.3891048388034685,0.2706146616624275,-1.7097593504018236,-12.962084124810504,-10.747262273397654
tci_within_palladium,ar_residual,AR,AR_Ridge,target_lags,0.9988089283007543,0.0010669186390734144,0.3200178111551865,0.18075969132962544,0.17785155617902362,0.07633136805739756,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,0.0,0.0,0.0
tci_within_palladium,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,-0.3342115431441865,0.5735766975350758,0.3333326335241894,0.1345766385640197,0.2134742835424732,0.07250896746334203,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.3330204714449407,-0.013314822369002888,-0.03562272736344957
tci_within_palladium,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.010416809162963133,0.014574786326771554,0.31850696121105143,0.1814582253733163,0.17584280069726854,0.07737109348673796,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.9883921191377911,0.0015108499441350842,0.0020087554817550812
tci_within_palladium,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.0002224510875223166,0.012186296531234299,0.31931989240324926,0.17989582907794682,0.1791056899982613,0.07760314480768533,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.998586477213232,0.0006979187519372543,-0.0012541338192376683
tci_within_palladium,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-4.494621192487691,5.256282420045256,0.5313974926521148,0.15547950779356998,0.3947175075377429,0.17018219939334772,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-5.493430120788445,-0.21137968149692826,-0.21686595135871925
tci_within_palladium,ar_residual,Exog,Exog_ElasticNet,external_only,-0.5425919655715378,0.8297527575938983,0.3516923978952026,0.1415807704819995,0.20761322699581086,0.0486903865008747,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.541400893872292,-0.03167458674001611,-0.02976167081678724
tci_within_palladium,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.012980233656780138,0.00724472674733175,0.3211539849479171,0.1807175900619034,0.17960462414496556,0.07823531730620302,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.0117891619575343,-0.001136173792730566,-0.0017530679659419346
tci_within_palladium,ar_residual,Exog,Exog_RandomForest,external_only,-0.026740365435375946,0.024774553683824502,0.32212082391801083,0.1796418199234138,0.1808000998762965,0.0772360754253633,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.0255492937361304,-0.002103012762824319,-0.0029485436972728762
tci_within_palladium,ar_residual,Exog,Exog_Ridge,external_only,-2.1575145488524483,3.2878743181927828,0.4195513004202785,0.08186965763030726,0.2624513158007171,0.03355652301067777,0.31931106687312627,0.18040239145682577,0.9988089283007543,0.3200178111551865,0.17785155617902362,-3.1563234771532027,-0.09953348926509198,-0.0845997596216935
tci_within_palladium,delta20,AR,AR_Ridge,target_lags,0.9939025714691215,0.006004901283239155,0.30744498423701994,0.1654099949702311,0.17731601943884248,0.06922546735224168,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,0.0,0.0,0.0
tci_within_palladium,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9865071881945019,0.00980787152806817,0.4158021472592515,0.08073349394021796,0.2739245682837885,0.036906794160145,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-0.007395383274619638,-0.10835716302223158,-0.09660854884494605
tci_within_palladium,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.19748564821070178,0.043336580018206096,3.8429630850575833,1.4435619491955418,3.0608280570360353,1.4469627619649803,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-0.7964169232584197,-3.535518100820563,-2.883512037597193
tci_within_palladium,delta20,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.4817800389825965,0.11831482320692067,3.151775251661992,1.4367081401737147,2.4246103839409794,1.3713167568741473,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-0.5121225324865251,-2.844330267424972,-2.247294364502137
tci_within_palladium,delta20,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9528167444279309,0.03878423584179122,0.8186349827108405,0.22743275490326767,0.611938527370536,0.24715318240149117,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-0.04108582704119068,-0.5111899984738205,-0.43462250793169355
tci_within_palladium,delta20,Exog,Exog_ElasticNet,external_only,-20.741800914298913,27.95574363458497,14.636831530301786,4.974058969550976,11.455956371668472,5.714069656066273,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-21.735703485768035,-14.329386546064766,-11.27864035222963
tci_within_palladium,delta20,Exog,Exog_ExtraTrees,external_only,-0.14544780848939362,0.10650728192442524,4.562095119663776,1.6615490783036517,3.6609742482989525,1.756871465012451,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-1.1393503799585152,-4.254650135426756,-3.48365822886011
tci_within_palladium,delta20,Exog,Exog_RandomForest,external_only,-0.34349801570676936,0.4621833432423154,4.780330862593758,1.4322895301743868,3.8747273953386494,1.5960911638885256,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-1.337400587175891,-4.472885878356738,-3.697411375899807
tci_within_palladium,delta20,Exog,Exog_Ridge,external_only,-24.59539481163255,31.437779238620845,16.215179192864742,4.696785630120357,12.434850625299184,5.743914463707464,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-25.58929738310167,-15.907734208627723,-12.257534605860341
tci_within_palladium,delta20,Mean,Mean,mean_baseline,-0.07276783672359384,0.013779910478158401,4.45426473256891,1.7281588419343288,3.619798981340787,1.7719397522570912,4.307858082416993,1.698495975071639,0.9939025714691215,0.30744498423701994,0.17731601943884248,-1.0666704081927154,-4.14681974833189,-3.442482961901945
tci_within_palladium,level,AR,AR_Ridge,target_lags,0.9988089283007543,0.0010669186390734144,0.3200178111551865,0.18075969132962544,0.17785155617902362,0.07633136805739756,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,0.0,0.0,0.0
tci_within_palladium,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9975257785861235,0.00022168960596767435,0.48063818791031343,0.0800308134655056,0.32740456027660003,0.08457180567911296,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.001283149714630838,-0.16062037675512691,-0.1495530040975764
tci_within_palladium,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.41174584758907784,0.17852841682867016,7.489839034794688,2.3318451766170405,6.225907466346683,2.330338340778763,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.5870630807116765,-7.169821223639501,-6.04805591016766
tci_within_palladium,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.514341544305508,0.2604160212737478,6.7718369005234464,2.8656776520810263,5.803385564497287,2.248174664501772,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.48446738399524625,-6.45181908936826,-5.6255340083182634
tci_within_palladium,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9838994952724217,0.00983802103073662,1.1680911875787163,0.4869521870701906,0.9426904337005287,0.5226660908318741,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-0.014909433028332586,-0.8480733764235298,-0.7648388775215051
tci_within_palladium,level,Exog,Exog_ElasticNet,external_only,-3.060115983063873,2.0630424711891884,18.60266554887798,1.3974898217062743,15.093627571301994,2.722431769207109,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-4.0589249113646275,-18.282647737722794,-14.91577601512297
tci_within_palladium,level,Exog,Exog_ExtraTrees,external_only,-0.1756904309958943,0.181906068900358,10.38911783598063,1.140511382443328,8.457257304599755,1.9350628887973342,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.1744993592966486,-10.069100024825444,-8.279405748420732
tci_within_palladium,level,Exog,Exog_RandomForest,external_only,-0.04233254110832337,0.028624040221240907,9.869456398486564,1.59078095807349,8.679532344277632,1.2678754190394248,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.0411414694090777,-9.549438587331379,-8.501680788098609
tci_within_palladium,level,Exog,Exog_Ridge,external_only,-3.7379970571639176,2.9302520771995355,19.77646271733809,2.3572667385349817,15.98859351716534,3.3525690825323307,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-4.736805985464672,-19.456444906182906,-15.810741960986316
tci_within_palladium,level,Mean,Mean,mean_baseline,-0.20954971290038915,0.11685574301256568,10.660816416459797,2.11185923434564,9.051359021251919,2.655026377317784,9.675243887890026,1.625521670122426,0.9988089283007543,0.3200178111551865,0.17785155617902362,-1.2083586412011433,-10.340798605304611,-8.873507465072896
tci_within_platinum,ar_residual,AR,AR_Ridge,target_lags,0.9715888285483332,0.04698932287304411,0.5211175176889276,0.4432900586517123,0.21356315615789648,0.05103564950057302,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,0.0,0.0,0.0
tci_within_platinum,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.07534977194211893,0.2845436847204485,0.4739651797462749,0.3722758871342727,0.21172217860807943,0.05283210806524486,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.8962390566062143,0.04715233794265267,0.0018409775498170466
tci_within_platinum,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.014571150653854023,0.012055903275126628,0.5187625162554903,0.4456979148262811,0.21194901586046044,0.05443188897083698,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.9861599792021872,0.0023550014334372538,0.0016141402974360342
tci_within_platinum,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.02683696538496198,0.03906020054804845,0.5201518671936664,0.4446558450375596,0.21554441272182145,0.05568086033331227,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.9984257939332951,0.0009656504952612055,-0.001981256563924977
tci_within_platinum,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-0.9528315876114933,1.9809378282600982,0.5486494648355768,0.2998548777820466,0.35989924527895883,0.175730286115216,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-1.9244204161598266,-0.027531947146649194,-0.14633608912106236
tci_within_platinum,ar_residual,Exog,Exog_ElasticNet,external_only,-0.11229306038070241,0.10518332161466498,0.5311780240724453,0.4373298541113272,0.22712537768956756,0.046590287774837355,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-1.0838818889290356,-0.010060506383517742,-0.013562221531671081
tci_within_platinum,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.014008214933242854,0.0132168762644326,0.5187762583995222,0.4456766054296225,0.21242733066258515,0.05462365757597373,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.9855970434815761,0.0023412592894053175,0.0011358254953113267
tci_within_platinum,ar_residual,Exog,Exog_RandomForest,external_only,-0.01856223358830363,0.02461090865251429,0.5191500135440242,0.44533356490460524,0.21282977924345414,0.052651526259973505,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.9901510621366368,0.0019675041449033204,0.0007333769144423352
tci_within_platinum,ar_residual,Exog,Exog_Ridge,external_only,-0.762960870027527,0.9454908550767916,0.6050035171593283,0.4261159918220629,0.322708061016596,0.08298975625996675,0.516681796306828,0.44665755940598373,0.9715888285483332,0.5211175176889276,0.21356315615789648,-1.7345496985758602,-0.08388599947040076,-0.10914490485869952
tci_within_platinum,delta20,AR,AR_Ridge,target_lags,0.9737193107345666,0.0383755842266531,0.4323519575382611,0.35895071800341605,0.18724604719737084,0.055639647705332695,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,0.0,0.0,0.0
tci_within_platinum,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9712076193155506,0.04081103277115191,0.4576825440871622,0.36103899737418815,0.20997127478671426,0.044751830270699955,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-0.002511691419016082,-0.02533058654890108,-0.022725227589343422
tci_within_platinum,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.044284323887635334,0.10098293024016763,3.341120813807858,0.8661437434017,2.464074955387464,0.7472837894905524,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-0.9294349868469313,-2.908768856269597,-2.276828908190093
tci_within_platinum,delta20,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.13103315775470617,0.4323978667801917,3.660911242795001,1.4599129295138054,2.7131850554437857,1.203908733865539,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-1.1047524684892729,-3.2285592852567397,-2.525939008246415
tci_within_platinum,delta20,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9538869950799559,0.023458662409978782,0.7137646688623162,0.20621314964957657,0.45530766527683103,0.11687452327045056,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-0.019832315654610744,-0.28141271132405504,-0.26806161807946016
tci_within_platinum,delta20,Exog,Exog_ElasticNet,external_only,-5.61639355334998,3.899363934961965,8.202127639064472,1.8696853111619085,6.627517461051295,1.6700417321253587,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-6.5901128640845466,-7.769775681526211,-6.4402714138539245
tci_within_platinum,delta20,Exog,Exog_ExtraTrees,external_only,-0.49123874000411205,0.1287748534665686,4.16630335407413,1.0209406096504317,3.1356362743853268,0.8863080187171171,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-1.4649580507386788,-3.733951396535869,-2.948390227187956
tci_within_platinum,delta20,Exog,Exog_RandomForest,external_only,-0.6733576261957879,0.34366310924206567,4.440229238177468,1.381552201648292,3.3768975064041586,1.1412995368772194,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-1.6470769369303544,-4.007877280639208,-3.1896514592067877
tci_within_platinum,delta20,Exog,Exog_Ridge,external_only,-7.406650500816343,5.005853662875796,9.2798352003797,2.1766990206822046,7.408830088347615,1.6874584395013998,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-8.38036981155091,-8.84748324284144,-7.221584041150244
tci_within_platinum,delta20,Mean,Mean,mean_baseline,-0.1008915042541707,0.14871760821435748,3.5373500185105797,0.5819926616667969,2.6717107821460417,0.7721953620725035,3.3977209493775677,0.6966673322568183,0.9737193107345666,0.4323519575382611,0.18724604719737084,-1.0746108149887372,-3.1049980609723185,-2.484464734948671
tci_within_platinum,level,AR,AR_Ridge,target_lags,0.9715888285483332,0.04698932287304411,0.5211175176889276,0.4432900586517123,0.21356315615789648,0.05103564950057302,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,0.0,0.0,0.0
tci_within_platinum,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9611914216756147,0.06356599772016885,0.6315898188823407,0.4942111815187207,0.3468992294222892,0.14615628457704338,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.010397406872718506,-0.11047230119341311,-0.1333360732643927
tci_within_platinum,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.5038547885347889,1.3795992764341987,7.079825315007688,4.629605896591435,6.079102990781114,4.200665793770482,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-1.4754436170831222,-6.55870779731876,-5.865539834623218
tci_within_platinum,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.2285301298544111,0.5116288915308195,4.976822500915458,2.4022178539859533,4.036535226189881,1.8894997902506512,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.743058698693922,-4.45570498322653,-3.8229720700319842
tci_within_platinum,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9424645226437723,0.08588627531570003,0.8923896133068508,0.4934643158893176,0.6551774635054614,0.27985049677768303,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-0.029124305904560832,-0.3712720956179233,-0.4416143073475649
tci_within_platinum,level,Exog,Exog_ElasticNet,external_only,-7.111898972623148,6.676848295498665,15.436423539443929,4.06330324073933,13.310236989547652,4.779198685322264,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-8.083487801171481,-14.915306021755,-13.096673833389756
tci_within_platinum,level,Exog,Exog_ExtraTrees,external_only,-2.1005325160000994,3.0729584809051205,10.546244149365592,7.07276287090687,9.22677289972797,7.049641612265207,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-3.0721213445484326,-10.025126631676663,-9.013209743570075
tci_within_platinum,level,Exog,Exog_RandomForest,external_only,-0.7977243632701628,0.996731889891255,8.09379943325287,3.6349774871624017,6.948307179464769,3.3900490266413725,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-1.7693131918184961,-7.572681915563943,-6.734744023306873
tci_within_platinum,level,Exog,Exog_Ridge,external_only,-7.971729245896623,7.647264354522855,16.089451084427,4.304931909790765,13.758325404483307,5.140355897026565,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-8.943318074444957,-15.568333566738072,-13.54476224832541
tci_within_platinum,level,Mean,Mean,mean_baseline,-2.797223162098032,3.5367713331886215,12.152443200688218,7.902459953669692,10.590355224917529,7.966831965674827,6.334569107141765,2.4585409487522654,0.9715888285483332,0.5211175176889276,0.21356315615789648,-3.7688119906463653,-11.63132568299929,-10.376792068759633
tci_within_silver,ar_residual,AR,AR_Ridge,target_lags,0.9917802862781108,0.00592674568495482,0.5084284714846362,0.25922586426101557,0.288313788531384,0.07948401328392549,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,0.0,0.0,0.0
tci_within_silver,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,-3.403705645547983,5.53971560740991,0.793987554122732,0.39813815338959685,0.5724431731005798,0.39367337266977664,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-4.3954859318260935,-0.2855590826380958,-0.2841293845691958
tci_within_silver,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.006619487233255857,0.010121140662650787,0.5069627641300015,0.2607197950296201,0.2862806524747741,0.08234145279677531,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.9983997735113667,0.0014657073546346933,0.00203313605660993
tci_within_silver,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.007949907351334088,0.007864524915201438,0.5040321971431228,0.2616145220040074,0.2792341657857214,0.07978519223278317,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.9838303789267767,0.004396274341513462,0.009079622745662597
tci_within_silver,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-12.57719252060501,16.779341244005877,1.2666407508727138,0.7410674575966414,1.0202866316359929,0.7479957204641328,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-13.56897280688312,-0.7582122793880776,-0.7319728431046089
tci_within_silver,ar_residual,Exog,Exog_ElasticNet,external_only,-1.1906618926710208,1.7018345758428712,0.6623548814112179,0.23668917485897065,0.4047661882730837,0.12979824608746773,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-2.1824421789491315,-0.1539264099265817,-0.11645239974169969
tci_within_silver,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.013699350514722486,0.016137978544166428,0.5082095901750763,0.2596974814261135,0.2873092060122952,0.0813744652395962,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-1.0054796367928334,0.00021888130955993734,0.0010045825190888036
tci_within_silver,ar_residual,Exog,Exog_RandomForest,external_only,-0.028331423886654033,0.03352925165275394,0.5107026344833361,0.2574825042564667,0.29097842064169827,0.08016484148133754,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-1.0201117101647648,-0.002274162998699869,-0.002664632110314258
tci_within_silver,ar_residual,Exog,Exog_Ridge,external_only,-3.2446644648313074,4.1829232572115895,0.8607609033214659,0.3113619712209066,0.5980225841575834,0.24247061589711713,0.5057043723699265,0.2612657690214456,0.9917802862781108,0.5084284714846362,0.288313788531384,-4.236444751109418,-0.3523324318368297,-0.30970879562619935
tci_within_silver,delta20,AR,AR_Ridge,target_lags,0.9889341390319779,0.008743912768707115,0.5195395230947154,0.30058413717697485,0.2970118242078406,0.10063997282748545,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,0.0,0.0,0.0
tci_within_silver,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9630512990969552,0.03836418406692389,0.8200548644752866,0.3220655674708525,0.5724261315052934,0.24646562243977474,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-0.025882839935022717,-0.30051534138057123,-0.2754143072974528
tci_within_silver,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.266075797480359,0.05081080936331438,4.378567926043878,0.9098196633921908,3.4924114217858993,0.6588185699935374,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-0.722858341551619,-3.859028402949163,-3.1953995975780587
tci_within_silver,delta20,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.4159507237226334,0.08949593880521409,3.919401439113873,0.9597601808897452,2.9753878118805854,0.6246432451848526,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-0.5729834153093445,-3.3998619160191574,-2.678375987672745
tci_within_silver,delta20,ARX,ARX_Ridge,arx_external_plus_target_lags,0.8577697458166901,0.20464196088871625,1.3705253943145912,0.844747808179327,1.1255266441578016,0.8422644580294573,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-0.13116439321528783,-0.8509858712198758,-0.828514819949961
tci_within_silver,delta20,Exog,Exog_ElasticNet,external_only,-9.57642000555295,11.210261542267784,13.913664471178855,4.571093166652422,11.377956522624869,4.29885437249822,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-10.565354144584928,-13.394124948084139,-11.080944698417028
tci_within_silver,delta20,Exog,Exog_ExtraTrees,external_only,-0.04330048336291559,0.025298492221815207,5.257217532043138,1.2832435935002913,4.101329135920003,0.9690175061087178,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-1.0322346223948935,-4.737678008948423,-3.8043173117121625
