target,mode,group,abs_coef_sum,signed_coef_sum,n_features,r2,rmse,mae,n_nonzero,abs_coef_total_by_target_mode,normalized_abs_coef
tci_within_platinum,external_only,REL_GOLD_SILVER,4.683343161557259,2.7656499381705513,20,-14.64787633785503,14.191172388583364,11.09150216725434,17.0,118.07993156949222,0.039662482009493925
tci_within_platinum,external_only,REL_PLATINUM_PALLADIUM,8.401971456405859,5.027857367833186,20,-14.64787633785503,14.191172388583364,11.09150216725434,19.0,118.07993156949222,0.07115494855669986
tci_within_platinum,external_only,RISK_STRESS,5.401926490517909,0.8550780011805564,15,-14.647876337855026,14.191172388583366,11.091502167254342,14.0,118.07993156949222,0.04574804895901194
tci_within_platinum,external_only,USD,6.345711020298849,-4.793561051872074,10,-14.647876337855028,14.191172388583364,11.091502167254344,10.0,118.07993156949222,0.05374080875516329
tci_within_silver,arx_external_plus_target_lags,CFTC_GOLD,0.38111802241859255,0.21908999991728242,35,0.9826022112070805,0.8721003295872471,0.47473695800631827,17.0,13.55655745744076,0.028113186080984672
tci_within_silver,arx_external_plus_target_lags,CFTC_PALLADIUM,0.18931000987975868,0.11006867590105776,35,0.9826022112070805,0.8721003295872471,0.47473695800631827,11.0,13.55655745744076,0.013964460407745514
tci_within_silver,arx_external_plus_target_lags,CFTC_PLATINUM,0.19623846617458976,-0.11728673657153449,35,0.9826022112070805,0.8721003295872471,0.47473695800631827,11.0,13.55655745744076,0.014475538261882314
tci_within_silver,arx_external_plus_target_lags,CFTC_SILVER,0.2885664000828949,-0.09777106220371926,35,0.9826022112070805,0.8721003295872471,0.47473695800631827,10.0,13.55655745744076,0.021286111978562082
tci_within_silver,arx_external_plus_target_lags,GPR,0.22375749386541996,-0.0173841133064558,25,0.9826022112070806,0.8721003295872468,0.47473695800631843,7.0,13.55655745744076,0.016505480433943547
tci_within_silver,arx_external_plus_target_lags,INFLATION_GROWTH,0.12341745143957919,-0.03582459197568653,15,0.9826022112070807,0.8721003295872465,0.4747369580063187,4.0,13.55655745744076,0.00910389321382172
tci_within_silver,arx_external_plus_target_lags,OIL,0.05136491687141653,0.013350279412449912,10,0.9826022112070809,0.8721003295872467,0.47473695800631865,6.0,13.55655745744076,0.003788935135831551
tci_within_silver,arx_external_plus_target_lags,RATE,0.2607544686598976,0.010445346334725205,20,0.9826022112070806,0.8721003295872466,0.4747369580063186,11.0,13.55655745744076,0.019234563751048598
