analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type
regression,-0.023189261306459263,3,REL_GOLD_PLATINUM,0.0009919049646998808,0.0009919049646998808,arx_external_plus_target_lags,RandomForestPermutation,20,-0.024181166271159144,0.0012964983766419356,,tci_same_scale_STC,ar_residual
regression,-0.023189261306459263,3,REL_GOLD_SILVER,0.0012384294746019542,0.0012384294746019542,arx_external_plus_target_lags,RandomForestPermutation,20,-0.024427690781061218,0.000661388338327791,,tci_same_scale_STC,ar_residual
regression,-0.023189261306459263,3,REL_PLATINUM_PALLADIUM,0.0006359686057893672,0.0006359686057893672,arx_external_plus_target_lags,RandomForestPermutation,20,-0.02382522991224863,0.0004771364678860724,,tci_same_scale_STC,ar_residual
regression,-0.023189261306459263,3,RISK_STRESS,0.0010782212587405748,0.0010782212587405748,arx_external_plus_target_lags,RandomForestPermutation,15,-0.024267482565199838,0.0002678208834329567,,tci_same_scale_STC,ar_residual
regression,-0.023189261306459263,3,TCI_AR,0.0008105005056575632,0.0008105005056575632,arx_external_plus_target_lags,RandomForestPermutation,5,-0.023999761812116827,0.00030649759066590375,,tci_same_scale_STC,ar_residual
regression,-0.023189261306459263,3,USD,0.0011003377571516086,0.0011003377571516086,arx_external_plus_target_lags,RandomForestPermutation,10,-0.024289599063610872,0.0004936246250446665,,tci_same_scale_STC,ar_residual
regression,,3,CFTC_GOLD,5.382646332147619,5.382646332147619,external_only,ElasticNetCoefficient,35,,,-0.9563078519061247,tci_same_scale_MTC,level
regression,,3,CFTC_PALLADIUM,4.417693413477453,4.417693413477453,external_only,ElasticNetCoefficient,35,,,0.33644048762416934,tci_same_scale_MTC,level
regression,,3,CFTC_PLATINUM,3.3350010196088467,3.3350010196088467,external_only,ElasticNetCoefficient,35,,,-0.4174462353604933,tci_same_scale_MTC,level
regression,,3,CFTC_SILVER,6.086578195742283,6.086578195742283,external_only,ElasticNetCoefficient,35,,,2.5471237838939373,tci_same_scale_MTC,level
regression,,3,GPR,5.442996049378342,5.442996049378342,external_only,ElasticNetCoefficient,25,,,-0.974432630478781,tci_same_scale_MTC,level
regression,,3,INFLATION_GROWTH,1.880100277849843,1.880100277849843,external_only,ElasticNetCoefficient,15,,,0.8740703790533593,tci_same_scale_MTC,level
regression,,3,OIL,1.6895739313616196,1.6895739313616196,external_only,ElasticNetCoefficient,10,,,0.41941081545338166,tci_same_scale_MTC,level
regression,,3,RATE,1.771557264098927,1.771557264098927,external_only,ElasticNetCoefficient,20,,,-1.046527007336733,tci_same_scale_MTC,level
regression,,3,REL_GOLD_PLATINUM,3.1512817855170883,3.1512817855170883,external_only,ElasticNetCoefficient,20,,,-0.5669746476925407,tci_same_scale_MTC,level
regression,,3,REL_GOLD_SILVER,4.466108533424842,4.466108533424842,external_only,ElasticNetCoefficient,20,,,2.586688043327359,tci_same_scale_MTC,level
regression,,3,REL_PLATINUM_PALLADIUM,2.998556003631571,2.998556003631571,external_only,ElasticNetCoefficient,20,,,1.6428070428127106,tci_same_scale_MTC,level
regression,,3,RISK_STRESS,2.801865584701774,2.801865584701774,external_only,ElasticNetCoefficient,15,,,0.2702256512851448,tci_same_scale_MTC,level
regression,,3,USD,1.5043646684380252,1.5043646684380252,external_only,ElasticNetCoefficient,10,,,0.0023378296675794392,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,CFTC_GOLD,-0.03315804350827781,0.0,external_only,RandomForestPermutation,35,-0.160959998927466,0.01106547672517977,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,CFTC_PALLADIUM,-0.04229918449090589,0.0,external_only,RandomForestPermutation,35,-0.15181885794483793,0.003704163800854803,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,CFTC_PLATINUM,-0.03292619008369502,0.0,external_only,RandomForestPermutation,35,-0.1611918523520488,0.002358031427935099,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,CFTC_SILVER,-0.01391143795633179,0.0,external_only,RandomForestPermutation,35,-0.18020660447941203,0.0012340711679336785,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,GPR,-1.5543122344752192e-15,0.0,external_only,RandomForestPermutation,25,-0.19411804243574227,1.839980448693276e-15,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,INFLATION_GROWTH,-0.04752071873249655,0.0,external_only,RandomForestPermutation,15,-0.14659732370324727,0.002525336855779111,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,OIL,-0.01956314522501401,0.0,external_only,RandomForestPermutation,10,-0.1745548972107298,0.001906378279733152,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,RATE,-0.009058111695185028,0.0,external_only,RandomForestPermutation,20,-0.1850599307405588,0.0027917910299130153,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,REL_GOLD_PLATINUM,0.007896848928719669,0.007896848928719669,external_only,RandomForestPermutation,20,-0.2020148913644635,0.0004831710579762143,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,REL_GOLD_SILVER,-0.014846063057580045,0.0,external_only,RandomForestPermutation,20,-0.17927197937816378,0.0013345708535572045,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,REL_PLATINUM_PALLADIUM,-0.0029009884621731263,0.0,external_only,RandomForestPermutation,20,-0.1912170539735707,0.001559068515761792,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,RISK_STRESS,-0.0001672418619116378,0.0,external_only,RandomForestPermutation,15,-0.19395080057383218,0.0012807936864362407,,tci_same_scale_MTC,level
regression,-0.19411804243574382,3,USD,-0.0022885699432957374,0.0,external_only,RandomForestPermutation,10,-0.19182947249244808,0.0014321463097226724,,tci_same_scale_MTC,level
regression,,3,CFTC_GOLD,0.02893458587632082,0.02893458587632082,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.001948661941487814,tci_same_scale_MTC,level
regression,,3,CFTC_PALLADIUM,0.013832086913322446,0.013832086913322446,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.01104708240512934,tci_same_scale_MTC,level
regression,,3,CFTC_PLATINUM,0.029743802116891253,0.029743802116891253,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.018446595698667613,tci_same_scale_MTC,level
regression,,3,CFTC_SILVER,0.009260402029932741,0.009260402029932741,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.008000364194183835,tci_same_scale_MTC,level
regression,,3,GPR,0.03083788629775819,0.03083788629775819,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.0021458792802561285,tci_same_scale_MTC,level
regression,,3,INFLATION_GROWTH,0.033526814030793585,0.033526814030793585,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.025055465227823627,tci_same_scale_MTC,level
regression,,3,OIL,0.02373919192852769,0.02373919192852769,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.005248202768174107,tci_same_scale_MTC,level
regression,,3,RATE,0.011296420692229428,0.011296420692229428,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.006278513272230318,tci_same_scale_MTC,level
regression,,3,REL_GOLD_PLATINUM,0.008614732828674263,0.008614732828674263,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.008614732828674263,tci_same_scale_MTC,level
regression,,3,REL_GOLD_SILVER,0.01583256173384392,0.01583256173384392,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.014421096789456304,tci_same_scale_MTC,level
regression,,3,REL_PLATINUM_PALLADIUM,0.015144789373612962,0.015144789373612962,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.00869459116032734,tci_same_scale_MTC,level
regression,,3,RISK_STRESS,0.04678657567404118,0.04678657567404118,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.0010797623898098092,tci_same_scale_MTC,level
regression,,3,TCI_AR,4.85464082016663,4.85464082016663,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,4.85464082016663,tci_same_scale_MTC,level
regression,,3,USD,0.0073904697912571754,0.0073904697912571754,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.0073904697912571754,tci_same_scale_MTC,level
regression,0.5402370685813276,3,CFTC_GOLD,-0.00207454504814486,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5423116136294724,0.004246067020383727,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,CFTC_PALLADIUM,-0.014176113324172013,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5544131819054996,0.0009906378635165917,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,CFTC_PLATINUM,-0.008279287893365406,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.548516356474693,0.0020664469723070036,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,CFTC_SILVER,-0.002018841993461473,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5422559105747891,0.0005222908394063889,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,GPR,-3.3306690738754696e-16,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.5402370685813279,4.203236533495616e-16,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,INFLATION_GROWTH,-0.002738097508394044,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.5429751660897216,0.0016690325421902345,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,OIL,-0.0007766256746306599,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5410136942559582,0.0005481141168778006,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,RATE,0.0008682148341104812,0.0008682148341104812,arx_external_plus_target_lags,RandomForestPermutation,20,0.5393688537472171,0.0007716348466328736,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,REL_GOLD_PLATINUM,-0.0014241935305978615,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5416612621119254,0.00039146988173644246,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,REL_GOLD_SILVER,-0.0042744399928716925,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5445115085741993,0.0007700475355697401,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,REL_PLATINUM_PALLADIUM,-0.0009069046230903988,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.541143973204418,0.00012148671832206057,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,RISK_STRESS,0.004757995399037207,0.004757995399037207,arx_external_plus_target_lags,RandomForestPermutation,15,0.5354790731822904,0.0006806851152522255,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,TCI_AR,0.7409128015058217,0.7409128015058217,arx_external_plus_target_lags,RandomForestPermutation,5,-0.20067573292449414,0.030680108354913943,,tci_same_scale_MTC,level
regression,0.5402370685813276,3,USD,-0.0001782680441150264,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5404153366254426,1.664184658824248e-05,,tci_same_scale_MTC,level
regression,,3,CFTC_GOLD,5.025270253272626,5.025270253272626,external_only,ElasticNetCoefficient,35,,,-1.0472953992017753,tci_same_scale_MTC,delta20
regression,,3,CFTC_PALLADIUM,3.827617132167043,3.827617132167043,external_only,ElasticNetCoefficient,35,,,-1.358774327027916,tci_same_scale_MTC,delta20
regression,,3,CFTC_PLATINUM,3.6421225997821276,3.6421225997821276,external_only,ElasticNetCoefficient,35,,,0.4275569812614673,tci_same_scale_MTC,delta20
regression,,3,CFTC_SILVER,3.1497308040226017,3.1497308040226017,external_only,ElasticNetCoefficient,35,,,0.2583534244606445,tci_same_scale_MTC,delta20
regression,,3,GPR,4.933269142023661,4.933269142023661,external_only,ElasticNetCoefficient,25,,,-0.18036591517576844,tci_same_scale_MTC,delta20
regression,,3,INFLATION_GROWTH,2.6427980766830887,2.6427980766830887,external_only,ElasticNetCoefficient,15,,,-0.7507821258144437,tci_same_scale_MTC,delta20
regression,,3,OIL,2.090811445140022,2.090811445140022,external_only,ElasticNetCoefficient,10,,,1.3163942907293384,tci_same_scale_MTC,delta20
regression,,3,RATE,1.1567893442355572,1.1567893442355572,external_only,ElasticNetCoefficient,20,,,-0.2254758154122876,tci_same_scale_MTC,delta20
regression,,3,REL_GOLD_PLATINUM,2.0371710214313437,2.0371710214313437,external_only,ElasticNetCoefficient,20,,,1.7782671279178102,tci_same_scale_MTC,delta20
regression,,3,REL_GOLD_SILVER,1.809654566146441,1.809654566146441,external_only,ElasticNetCoefficient,20,,,0.21288712293523654,tci_same_scale_MTC,delta20
regression,,3,REL_PLATINUM_PALLADIUM,0.9220169818008765,0.9220169818008765,external_only,ElasticNetCoefficient,20,,,-0.8316788566177364,tci_same_scale_MTC,delta20
regression,,3,RISK_STRESS,2.221571968583074,2.221571968583074,external_only,ElasticNetCoefficient,15,,,-0.27986372401135795,tci_same_scale_MTC,delta20
regression,,3,USD,2.038307700049438,2.038307700049438,external_only,ElasticNetCoefficient,10,,,-0.9640228375994491,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,CFTC_GOLD,-0.002597155549512703,0.0,external_only,RandomForestPermutation,35,-0.1380900605513767,0.000875267755819544,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,CFTC_PALLADIUM,0.001214590114482078,0.001214590114482078,external_only,RandomForestPermutation,35,-0.1419018062153715,0.00010287919888507813,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,CFTC_PLATINUM,-0.0005310764232334952,0.0,external_only,RandomForestPermutation,35,-0.14015613967765592,0.00040635418549346883,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,CFTC_SILVER,0.0020185335742735067,0.0020185335742735067,external_only,RandomForestPermutation,35,-0.14270574967516292,0.00031413825020969215,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.1406872161008894,0.0,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,INFLATION_GROWTH,0.006065281828227714,0.006065281828227714,external_only,RandomForestPermutation,15,-0.14675249792911713,0.00029728659113959996,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,OIL,0.008695459338118328,0.008695459338118328,external_only,RandomForestPermutation,10,-0.14938267543900774,0.0017163206137493702,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,RATE,0.014071955846672729,0.014071955846672729,external_only,RandomForestPermutation,20,-0.15475917194756214,0.0009294574831025289,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,REL_GOLD_PLATINUM,-0.009881616397272364,0.0,external_only,RandomForestPermutation,20,-0.13080559970361705,0.00352559576269442,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,REL_GOLD_SILVER,-0.011327301740111123,0.0,external_only,RandomForestPermutation,20,-0.1293599143607783,0.0061937569178619565,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,REL_PLATINUM_PALLADIUM,-0.006439501643613177,0.0,external_only,RandomForestPermutation,20,-0.13424771445727623,0.002520433170616735,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,RISK_STRESS,0.015613725548766583,0.015613725548766583,external_only,RandomForestPermutation,15,-0.156300941649656,0.003245974472048514,,tci_same_scale_MTC,delta20
regression,-0.1406872161008894,3,USD,0.09701766575829537,0.09701766575829537,external_only,RandomForestPermutation,10,-0.23770488185918479,0.006361231706493521,,tci_same_scale_MTC,delta20
regression,,3,CFTC_GOLD,0.003596533194344992,0.003596533194344992,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.003596533194344992,tci_same_scale_MTC,delta20
regression,,3,CFTC_PALLADIUM,0.005052032959988661,0.005052032959988661,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0008033243036140406,tci_same_scale_MTC,delta20
regression,,3,CFTC_PLATINUM,0.0,0.0,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0,tci_same_scale_MTC,delta20
regression,,3,CFTC_SILVER,0.0021508783560283597,0.0021508783560283597,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,2.4237619094144092e-05,tci_same_scale_MTC,delta20
regression,,3,GPR,0.0016874641086900627,0.0016874641086900627,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,0.0016324907990999935,tci_same_scale_MTC,delta20
regression,,3,INFLATION_GROWTH,0.023990176816250146,0.023990176816250146,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.023990176816250146,tci_same_scale_MTC,delta20
regression,,3,OIL,0.009508193231115566,0.009508193231115566,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.009327300074275551,tci_same_scale_MTC,delta20
regression,,3,RATE,0.0,0.0,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0,tci_same_scale_MTC,delta20
regression,,3,REL_GOLD_PLATINUM,0.0025833036092349575,0.0025833036092349575,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0025833036092349575,tci_same_scale_MTC,delta20
regression,,3,REL_GOLD_SILVER,0.001595905052114357,0.001595905052114357,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.001595905052114357,tci_same_scale_MTC,delta20
regression,,3,REL_PLATINUM_PALLADIUM,0.005722100087448442,0.005722100087448442,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0019879885700944564,tci_same_scale_MTC,delta20
regression,,3,RISK_STRESS,0.008329498150678447,0.008329498150678447,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.000702650288613504,tci_same_scale_MTC,delta20
regression,,3,TCI_AR,2.2965496485623236,2.2965496485623236,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,2.2656736150021097,tci_same_scale_MTC,delta20
regression,,3,USD,0.0012466284397819535,0.0012466284397819535,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.0012466284397819535,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,CFTC_GOLD,-0.00018297510458539779,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.23460196722452806,0.0004080713853232436,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,CFTC_PALLADIUM,-0.0029688602084761984,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.23738785232841886,0.0007263017629038892,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,CFTC_PLATINUM,-0.0023829638125967,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.23680195593253936,0.0008394598249148945,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,CFTC_SILVER,-0.0017647463728677482,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.2361837384928104,0.001023280235547542,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,GPR,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.23441899211994266,0.0,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,INFLATION_GROWTH,-0.004487863428176392,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.23890685554811905,0.0007452068104695322,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,OIL,0.004885903753019671,0.004885903753019671,arx_external_plus_target_lags,RandomForestPermutation,10,0.229533088366923,0.001617411402497047,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,RATE,0.00011718236191624043,0.00011718236191624043,arx_external_plus_target_lags,RandomForestPermutation,20,0.23430180975802642,4.591349767856475e-05,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,REL_GOLD_PLATINUM,-0.011832111290942304,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.24625110341088496,0.0022311055201036847,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,REL_GOLD_SILVER,0.006176500261917212,0.006176500261917212,arx_external_plus_target_lags,RandomForestPermutation,20,0.22824249185802545,0.004508855547994519,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,REL_PLATINUM_PALLADIUM,-0.003148617427507411,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.23756760954745007,0.0010197394805189657,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,RISK_STRESS,0.001467723752376443,0.001467723752376443,arx_external_plus_target_lags,RandomForestPermutation,15,0.23295126836756622,0.0015231621600030453,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,TCI_AR,0.41993840343328503,0.41993840343328503,arx_external_plus_target_lags,RandomForestPermutation,5,-0.1855194113133424,0.016421796435053516,,tci_same_scale_MTC,delta20
regression,0.23441899211994266,3,USD,0.03490014009661399,0.03490014009661399,arx_external_plus_target_lags,RandomForestPermutation,10,0.19951885202332867,0.0021036706120189375,,tci_same_scale_MTC,delta20
regression,,3,CFTC_GOLD,0.0039846244277877635,0.0039846244277877635,external_only,ElasticNetCoefficient,35,,,0.003866532483194416,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_PALLADIUM,0.0027352184967547838,0.0027352184967547838,external_only,ElasticNetCoefficient,35,,,-0.0027352184967547838,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_PLATINUM,0.005358893609581558,0.005358893609581558,external_only,ElasticNetCoefficient,35,,,-0.005358893609581558,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_SILVER,0.00069257148132798,0.00069257148132798,external_only,ElasticNetCoefficient,35,,,0.00069257148132798,tci_same_scale_MTC,ar_residual
regression,,3,GPR,0.005568247554777142,0.005568247554777142,external_only,ElasticNetCoefficient,25,,,0.0020010623994930156,tci_same_scale_MTC,ar_residual
regression,,3,INFLATION_GROWTH,0.019615731450600075,0.019615731450600075,external_only,ElasticNetCoefficient,15,,,-0.019615731450600075,tci_same_scale_MTC,ar_residual
regression,,3,OIL,0.01410452986850634,0.01410452986850634,external_only,ElasticNetCoefficient,10,,,0.009279969298136393,tci_same_scale_MTC,ar_residual
regression,,3,RATE,0.001604237637979284,0.001604237637979284,external_only,ElasticNetCoefficient,20,,,-0.0005089888950403291,tci_same_scale_MTC,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.000643758737923751,0.000643758737923751,external_only,ElasticNetCoefficient,20,,,0.000643758737923751,tci_same_scale_MTC,ar_residual
regression,,3,REL_GOLD_SILVER,0.005058338168891943,0.005058338168891943,external_only,ElasticNetCoefficient,20,,,0.0031630618341688937,tci_same_scale_MTC,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.0039978213551202365,0.0039978213551202365,external_only,ElasticNetCoefficient,20,,,-0.0001952452536846162,tci_same_scale_MTC,ar_residual
regression,,3,RISK_STRESS,0.02463159674717222,0.02463159674717222,external_only,ElasticNetCoefficient,15,,,0.003289704421595407,tci_same_scale_MTC,ar_residual
regression,,3,USD,0.0,0.0,external_only,ElasticNetCoefficient,10,,,0.0,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,CFTC_GOLD,-0.00010117417674197424,0.0,external_only,RandomForestPermutation,35,-0.02466492749662715,0.00016186001263379486,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,CFTC_PALLADIUM,0.0010737541236739041,0.0010737541236739041,external_only,RandomForestPermutation,35,-0.025839855797043027,0.0005181891435948267,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,CFTC_PLATINUM,6.855129279477803e-05,6.855129279477803e-05,external_only,RandomForestPermutation,35,-0.0248346529661639,0.0004875523981165047,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,CFTC_SILVER,-0.0009426458732835208,0.0,external_only,RandomForestPermutation,35,-0.023823455800085602,0.0006007191423891686,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.024766101673369123,0.0,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,INFLATION_GROWTH,-0.0002083745777968389,0.0,external_only,RandomForestPermutation,15,-0.024557727095572284,0.000407115308386363,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,OIL,0.001395940138616398,0.001395940138616398,external_only,RandomForestPermutation,10,-0.02616204181198552,0.00042067646326359587,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,RATE,-0.0006402246487814782,0.0,external_only,RandomForestPermutation,20,-0.024125877024587645,0.00044387274271786117,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,REL_GOLD_PLATINUM,-0.0042959283903664484,0.0,external_only,RandomForestPermutation,20,-0.020470173283002675,0.0008197853233176883,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,REL_GOLD_SILVER,-0.0002204001070368715,0.0,external_only,RandomForestPermutation,20,-0.02454570156633225,0.0018913893228947034,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,REL_PLATINUM_PALLADIUM,0.0003507111644959586,0.0003507111644959586,external_only,RandomForestPermutation,20,-0.02511681283786508,0.00019690873500786404,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,RISK_STRESS,0.002387071427920679,0.002387071427920679,external_only,RandomForestPermutation,15,-0.027153173101289802,0.0019396489659524695,,tci_same_scale_MTC,ar_residual
regression,-0.024766101673369123,3,USD,0.0035108049955265112,0.0035108049955265112,external_only,RandomForestPermutation,10,-0.028276906668895634,0.001445569070043443,,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_GOLD,0.0017702930425722149,0.0017702930425722149,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0012708004960133986,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_PALLADIUM,0.0009595053470225869,0.0009595053470225869,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,6.524354988244962e-05,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_PLATINUM,0.001621538639564952,0.001621538639564952,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.001621538639564952,tci_same_scale_MTC,ar_residual
regression,,3,CFTC_SILVER,0.0,0.0,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0,tci_same_scale_MTC,ar_residual
regression,,3,GPR,0.002116116979540745,0.002116116979540745,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,0.002116116979540745,tci_same_scale_MTC,ar_residual
regression,,3,INFLATION_GROWTH,0.014438255877409049,0.014438255877409049,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.014438255877409049,tci_same_scale_MTC,ar_residual
regression,,3,OIL,0.01188638483346386,0.01188638483346386,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.009114033253497756,tci_same_scale_MTC,ar_residual
regression,,3,RATE,0.0025076893257080456,0.0025076893257080456,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-3.565057213543443e-05,tci_same_scale_MTC,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.00021092477717012928,0.00021092477717012928,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.00021092477717012928,tci_same_scale_MTC,ar_residual
regression,,3,REL_GOLD_SILVER,0.0033109433593345033,0.0033109433593345033,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.0001131486676620781,tci_same_scale_MTC,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.002027544589782081,0.002027544589782081,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0005145904168247001,tci_same_scale_MTC,ar_residual
regression,,3,RISK_STRESS,0.01271450501802,0.01271450501802,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.000646102417186684,tci_same_scale_MTC,ar_residual
regression,,3,TCI_AR,0.220804711995043,0.220804711995043,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,-0.004624667581213705,tci_same_scale_MTC,ar_residual
regression,,3,USD,0.0,0.0,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.0,tci_same_scale_MTC,ar_residual
regression,-0.009878024686492681,3,CFTC_GOLD,0.0010939325574452763,0.0010939325574452763,arx_external_plus_target_lags,RandomForestPermutation,35,-0.010971957243937958,0.00032722517831902274,,tci_same_scale_MTC,ar_residual
