date,tci_same_scale_STC,tci_same_scale_MTC,tci_within_gold,tci_within_silver,tci_within_platinum,tci_within_palladium,tci_same_scale_LTC,tci_same_scale_STC_delta20,tci_same_scale_MTC_delta20,tci_within_gold_delta20,tci_within_silver_delta20,tci_within_platinum_delta20,tci_within_palladium_delta20
2016-03-24,86.27616463905281,76.79236830391386,62.71296427249694,65.63909827693413,94.79024010411476,87.83557093976592,99.99132600109311,0.5140636883661784,-1.5406271337678277,2.3441535040682737,5.880987191489503,0.9444473353139813,10.395096688112588
2016-03-28,86.28802293670759,76.77550498041346,62.632507275102995,65.87683998575557,94.79853885655457,88.04152407665745,99.99091915092686,0.8491326459083552,-1.1974327323713538,-0.049057029363154925,3.6789129150917503,0.7701769885466234,8.555679216083973
2016-03-29,86.3548020576857,76.76598005583602,62.69496315657415,66.043655379217,94.82500874192681,88.22714107354355,99.99056174559178,0.8067964579653903,-1.1399942135093113,-0.7255314287766694,3.1365163525916557,0.730383133230589,8.233343717449188
2016-03-30,86.18636476046257,76.75723686834189,62.389612913532716,66.106607363192,94.80072222165623,88.40784189727911,99.9902547518302,0.6337138752266753,-1.0276662345610674,-1.642280157418952,2.7124449669485386,0.644298475855237,7.922899934479631
2016-03-31,86.19056604599167,76.74386956305493,62.450092263984686,66.08709847391694,94.77406260175316,88.61762868432051,99.9899965659869,0.6099468321028212,-0.8773329128954401,-1.8706101183449135,2.2602335831695726,0.5398890178051232,7.601821901502348
2016-04-01,86.13670453998827,76.72017236584206,62.46707528902241,65.84912336907482,94.76868323608251,88.79572772270984,99.98978387254421,0.5126221150405286,-0.7411979094067362,-1.954812978178829,1.697895650903959,0.48149517849655865,7.260313177345722
2016-04-04,86.16056473244466,76.68140327428968,62.581119421188355,65.47438662468412,94.77028871248238,88.96029264996461,99.9896126974919,0.5223346613706212,-0.6756193126266652,-2.041235538444674,1.1651790267391817,0.45548034476361465,6.879600314654951
2016-04-05,86.04138310725355,76.63162111556973,62.69141946823625,64.96341858536209,94.73422757254706,89.10430277163525,99.98947944231163,0.35731464532115353,-0.6865020288032895,-1.575607384984636,0.41426451480857907,0.35312675999274745,6.461234628122654
2016-04-06,86.08577164604804,76.5793577317394,62.80723504443354,64.29004909647217,94.71580929222065,89.28424252256491,99.98938172937085,0.4531783633576225,-0.720244342965799,-1.3855726387283198,-0.14100798750246213,0.31733734342844855,6.171953356625366
2016-04-07,86.03608993698057,76.52870945616381,62.95252639952864,63.447017262473366,94.6875831522546,89.40326150405718,99.9893189831957,0.33385501426027986,-0.7066013870633157,-1.4039050056372417,-1.2218576292936945,0.2373652735169287,5.805610945755589
2016-04-08,85.9182010541857,76.479612070661,62.96758113011754,62.971997605154755,94.67166238277504,89.56844908376209,99.98929268030102,0.2876392135109711,-0.6210143957277978,-1.6881150146089396,-1.816864952207709,0.21725367617683844,5.577685480215237
2016-04-11,85.95103876683856,76.43190500790115,63.098346127178004,62.46646155605501,94.66503973099829,89.73206209834234,99.98930621348913,0.2956030173611168,-0.5189883532808324,-1.8567407851574131,-2.3689918108377555,0.2036873023344441,5.314304674173741
2016-04-12,85.91664713100398,76.39013907586762,63.1926645294366,62.113871363267926,94.64131489403087,89.89229781203308,99.98936430882765,0.24722226973990757,-0.48005797712809795,-2.1409847548324734,-2.7665027166121448,0.14650516906264954,5.045424218739797
2016-04-13,85.83431533207538,76.364879912386,63.3600320019681,61.857944113623155,94.64032585857395,90.05251725526394,99.98947199817283,0.11377436194734969,-0.521608092791837,-2.3512637326577916,-3.11078320264685,0.13928715792530966,4.7939354154106155
2016-04-14,85.86801347838953,76.36591041541541,63.55194350692921,61.437055688785506,94.64766490434137,90.21586287622887,99.98963324835691,0.08281474588739002,-0.6836774298659236,-1.8784978307084614,-2.8760897288814817,0.10120909397922162,4.251168425919133
2016-04-15,85.78181163239887,76.39213572575342,63.715741811199685,61.40749475554267,94.66289156805959,90.35351092719976,99.98984950295885,-0.04712371292561102,-0.6813561658967302,0.07824099242500182,-3.2698413829275808,0.08341898431100958,3.874809010125901
2016-04-18,85.7741650436062,76.43220912196075,63.83096995456897,61.31250660220314,94.66751499800509,90.50521285404837,99.99011856654265,-0.1841434896523424,-0.600219518734491,0.1380031948884337,-3.317683508033184,0.011688192380532314,3.617646968775219
2016-04-19,85.90652661036602,76.47709458473659,64.03206916699355,61.326022039355365,94.71950783329856,90.61932711951685,99.99043421595523,0.004187043810745195,-0.4787802711055349,0.7092563579318494,-3.1827614075638735,0.05492133881577388,3.4838696166029735
2016-04-20,85.87817982605887,76.52810296224541,64.08146688434604,61.484417837096615,94.73618877030701,90.75536122591996,99.99078670167583,-0.06314291175857534,-0.35121840830424844,0.9848406566393209,-3.6280622383161756,0.04345632385516751,3.3650151739583265
2016-04-21,85.77772345668299,76.58463674267637,64.04273501601159,61.4373276371113,94.73896609272457,90.87044829365395,99.99116400632715,-0.5299566426201068,-0.24025781603127427,1.140243908406589,-3.9526388910902384,-0.03936989398535218,3.2366032910306473
2016-04-22,85.85549774113049,76.6474485010682,64.2166538974639,61.349544494542855,94.7811931021923,90.96377005174429,99.99155338590772,-0.4206668979223167,-0.14491980284566353,1.5036896249669596,-4.28955378239128,-0.009047001922454001,3.1281991119783754
2016-04-25,85.79868454471018,76.73097216869536,64.24230423962584,61.416664994715966,94.77446912083529,91.07051225967062,99.99194273790346,-0.48933839199740703,-0.0445328117180992,1.6097969645228432,-4.460174991039601,-0.02406973571928006,3.028988183013169
2016-04-26,85.53634548934082,76.8399747692711,64.17713020903093,61.285168164620416,94.75615378130999,91.16881159191234,99.99232147056992,-0.8184565683448852,0.07399471343507003,1.4821670524567878,-4.758487214596585,-0.06885496061681806,2.9416705183687952
2016-04-27,85.4838618825475,76.93963756662026,64.23842953921363,61.34791978641433,94.74587554230939,91.25719474480404,99.99268079418829,-0.7025028779150659,0.18240069827837146,1.8488166256809109,-4.7586875767776675,-0.054846679346837846,2.8493528475249263
2016-04-28,85.60929018724123,76.9885753051551,64.43548144163853,61.56895287524273,94.7485352634942,91.36335483699196,99.99301352843621,-0.5812758587504447,0.24470574210016593,1.9853891776538433,-4.518145598674209,-0.02552733825895359,2.745726152671452
2016-04-29,85.52722909017676,76.98249850796823,64.47149711601797,61.54638658826161,94.76752921959671,91.45167498924386,99.99331364587765,-0.6094754498115122,0.2623261421261702,2.0044218269955607,-4.3027367808132055,-0.0011540164857990476,2.655947266534014
2016-05-02,85.49968349790879,76.95365180548544,64.4117311515012,61.553123329888706,94.76650907536231,91.51495432264488,99.99357575028523,-0.6608812345358643,0.272248531195757,1.830611730312846,-3.921263294795409,-0.003779637120075563,2.5546616726802682
2016-05-03,85.48108850933002,76.94001123045355,64.43323703546419,61.62754853359064,94.76464670075514,91.60706945405113,99.99379469621095,-0.5602945979235301,0.30839011488382084,1.7418175672279403,-3.335870051771451,0.030419128208080792,2.5027666824158814
2016-05-04,85.50527127308183,76.95141930962099,64.54693497977192,61.69828536011271,94.76460154230708,91.655599013176,99.99396556427807,-0.5805003729662133,0.37206157788158123,1.739699935338379,-2.591763736359461,0.04879225008642152,2.3713564906110918
2016-05-05,85.47759493805486,76.96511380147703,64.69313728762704,61.757169695905425,94.7558784686762,91.71307383158891,99.99408423533136,-0.5584949989257098,0.43640434531322114,1.7406108880984021,-1.6898475665679413,0.06829531642159736,2.3098123275317306
2016-05-06,85.32683030042766,76.96228995900466,64.78535187262827,61.80571877779853,94.75556362189116,91.80277574872714,99.99414870201923,-0.5913707537580422,0.4826778883436589,1.8177707425107315,-1.1662788273562228,0.08390123911611624,2.234326664965053
2016-05-09,85.50561537824994,76.95944625789926,65.02389426558287,61.93548788061897,94.78532343502691,91.90481275972066,99.99416086022114,-0.4454233885886225,0.5275412499981087,1.9255481384048636,-0.5309736754360372,0.12028370402862265,2.1727506613783163
2016-05-10,85.505944267514,76.98190134577604,64.99350465623046,62.053001926517524,94.7624192500722,91.9897504711124,99.99412785424131,-0.41070286348998764,0.5917622699084149,1.800840126793858,-0.06086943675040146,0.12110435604132874,2.097452659079323
2016-05-11,85.51973407358794,77.02405187231588,65.048813793158,62.206581116634105,94.76938056427562,92.10517857692408,99.99406169155523,-0.31458125848743634,0.6591719599298784,1.6887817911899035,0.3486370030109498,0.12905470570167665,2.052661321660139
2016-05-12,85.46789104921743,77.05027570100911,64.83594634708861,61.88794356995654,94.7648496093735,92.19185759014141,99.99397656851588,-0.40012242917210017,0.6843652855936995,1.2840028401593955,0.4508878811710346,0.11718470503213041,1.9759947139125416
2016-05-13,85.46496320743572,77.03544535059153,64.80559051211962,62.09727730681243,94.76857363967035,92.294116311611,99.99388509847708,-0.3168484249631547,0.6433096248381105,1.0898487009199371,0.689782551269758,0.10568207161075804,1.940605384411242
2016-05-16,85.48222541004313,77.00669978165784,64.75757001180273,62.249513108655044,94.7770392398876,92.37384320849036,99.99379574635931,-0.29193963356307506,0.5744906596970907,0.926600057233756,0.9370065064519011,0.10952424188251086,1.86863035444199
2016-05-17,85.49644896103295,77.02068987582258,64.80118950263396,62.4096378959264,94.79742510403796,92.45662107605864,99.9937126700798,-0.41007764933306134,0.5435952910859925,0.7691203356404088,1.0836158565710363,0.07791727073939114,1.8372939565417852
2016-05-18,85.28981913197016,77.10680761024953,64.40224424787739,62.13168278874571,94.82546563953957,92.51094088578728,99.99363723906471,-0.5883606940887063,0.5787046480041198,0.32077736353134867,0.6472649516490918,0.08927686923256317,1.7555796598673226
2016-05-19,85.36606285541335,77.24069376642288,64.4226347858286,62.36158947496185,94.84668014520331,92.5591461615418,99.99356981554241,-0.4116606012696451,0.6560570237465129,0.37989976981701545,0.9242618378505512,0.107714052478741,1.6886978678878535
2016-05-20,85.30134061952626,77.37486364247707,64.69688808466837,62.453004540543134,94.88707678506887,92.62192358089666,99.99351094390543,-0.5541571216042342,0.7274151414088692,0.48023418720447353,1.1034600460002792,0.10588368287656635,1.6581535291523721
2016-05-23,85.26705466934463,77.47247243192554,64.94333993698298,62.505414870125676,94.90805796979492,92.66127219226708,99.99346180702656,-0.5316298753655531,0.7415002632301793,0.7010356973571419,1.088749875409711,0.13358884895963286,1.5907599325964554
2016-05-24,85.22597347670221,77.53344951974708,65.54731452084154,62.84429309270938,94.91780642102398,92.6960170086296,99.99342415419588,-0.31037201263860936,0.6934747504759855,1.370184311810604,1.5591249280889627,0.16165263971399213,1.5272054167172513
2016-05-25,85.13316587937237,77.57705102311736,66.10392010637959,63.35456996189972,94.89012857843845,92.68721373879916,99.99339995209073,-0.3506960031751305,0.6374134564971001,1.8654905671659634,2.0066501754853903,0.14425303612905793,1.4300189939951196
2016-05-26,85.13455504628226,77.60654363545432,66.25129735358705,63.270937319389255,94.900785961887,92.7513174204718,99.99339096486915,-0.47473514095896974,0.6179683302992203,1.815815911948519,1.7019844441465253,0.15225069839279115,1.3879625834798475
2016-05-27,85.10660806654639,77.61685773817342,66.27432021674498,63.1289946428662,94.91290150661291,92.76301661062529,99.9933983982328,-0.4206210236303747,0.6343592302051917,1.8028231007270108,1.5826080546045915,0.14537228701620108,1.3113416213814304
2016-05-30,85.07744021494554,77.61619021317313,66.2702435187789,62.992545103073006,94.90708179358074,92.800447353321,99.99342267375656,-0.422243282963251,0.6625384076876912,1.8585123672776973,1.4394217731843,0.14057271821843642,1.2854930306761219
2016-06-02,84.96744180378522,77.71904112480713,66.26827172380108,62.683275546416645,94.88612401391417,92.90226489732102,99.99351914425856,-0.5136467055448009,0.7790298943535845,1.83503468833689,1.0557270128260043,0.12147731315903343,1.2951954432698898
2016-06-03,85.01708626421312,77.8988278627515,66.53204656990336,62.471704183782386,94.87473129532377,92.94804130272604,99.9935880827142,-0.48818500886871163,0.947408553130515,1.9851115901314387,0.7734188236696724,0.11012975301669314,1.2924422895500385
2016-06-06,85.03702777110789,78.16574404252981,66.70023381645237,62.30427077252214,94.85292320668215,92.98349128753469,99.99366761837194,-0.44056716694697684,1.200630241052778,2.007096528825329,0.5471010766167126,0.09704473800594826,1.2704174559457755
2016-06-08,85.09405914145941,78.75060291401097,66.99105334553529,62.02953189621459,94.83164648728123,93.05782627293779,99.99384645044084,-0.23277115896824796,1.7883129550063046,2.2057014729070232,0.22381311841606077,0.07608286539007736,1.2550505242106453
2016-06-09,85.06852486712488,78.98667669541629,67.0504961413009,61.901303062774886,94.80093105669177,93.0883233644185,99.99393922013527,-0.4370905111250636,2.0272304375170336,2.026601875718029,-0.03418481784408556,0.015607621664855742,1.1835106046978439
2016-06-10,85.05588423762006,79.15668520913538,67.07430472001934,61.73589442518917,94.79137209476241,93.13551896770159,99.99402975195669,-0.45006002989393323,2.1747838633593375,2.0808000637888853,-0.3171075013283513,0.028952844690209645,1.1457684965891843
2016-06-13,85.04819467519434,79.24217766730624,67.09445725614022,61.57157324788126,94.77314293734055,93.17230287734823,99.99411472550457,-0.4715393983936025,2.218125794990357,2.0456434629822127,-0.6350078687528438,0.0037623730649301024,1.0671243004241546
2016-06-14,85.10348213749309,79.25419018267304,67.09561926116542,61.368048696690934,94.77379330129163,93.21230325484885,99.99419092640923,-0.36440891172433965,2.2039144816639293,2.259672914076816,-0.5198948732656063,0.008943691918133823,1.020445664707438
2016-06-15,85.08137781333278,79.24417992213748,67.01600910622595,61.193907239368144,94.76079674191507,93.23413328957777,99.99425529727176,-0.383585394102937,2.2087345715459463,2.2104185941063292,-0.9033700674442855,-0.007776897755277901,0.9400169779667635
2016-06-16,84.97636835473926,79.24338447464152,66.62428316150428,60.60320796286067,94.72353499548454,93.25240495402426,99.99430498171331,-0.5058570553038635,2.2366846929836726,1.8667131497015532,-1.646305145794372,-0.05350424440305801,0.8785617455339008
2016-06-17,84.9278591875931,79.25383513917994,65.88950433135861,59.69728545272891,94.68254100111149,93.2666254776178,99.99433735998578,-0.5685897734398537,2.2331452633573576,1.0883148287246485,-2.7123524431974886,-0.11488410292646734,0.810004401559155
2016-06-20,84.93167115452461,79.27578056783484,65.86016373947929,59.487468436743285,94.68112023551748,93.30319038440436,99.99435008636223,-0.3581479774455545,2.1689729575853107,1.4579194916018992,-2.6442143520024217,-0.14434540402208995,0.7922494986170818
2016-06-21,84.99952916486654,79.31519000012443,65.9178525969242,59.328814594467666,94.62465064561391,93.29661240286579,99.99434112289588,-0.3665336905468024,2.0744962337015522,1.4952178110955998,-3.0327748804941876,-0.22202949958939655,0.7374662413239861
2016-06-22,84.9616381659686,79.3786048652206,65.91207584398612,59.12105212427869,94.5897393145543,93.2926103928949,99.99430878418751,-0.3397024535576634,2.0037412227435283,1.2151877593177431,-3.3319524162644427,-0.29733747051457726,0.6706868119982374
2016-06-23,85.00330160894403,79.46596180787357,66.0207591182722,58.90124574852826,94.5661273631234,93.29172739209005,99.99425181100244,-0.2637530604006031,1.9934893759480303,1.0774191812892155,-3.6041691215974154,-0.3419306066715251,0.6304551998229755
2016-06-24,85.2924168115211,79.59179039530217,66.78814147089845,58.70992089563828,94.53030819507364,93.33048993059099,99.99416946650156,0.06644333481888509,2.058340875555089,1.2408269500569133,-4.134372197071102,-0.38749822595033834,0.6344729219613896
2016-06-27,85.20654791624754,79.78951594913764,66.94832850938792,58.5086832632763,94.54691405610492,93.3325530383168,99.9940616491178,0.07338203687517364,2.2124649260202744,0.8444084030083303,-4.845886698623417,-0.34321452233352545,0.6453392995176443
2016-06-29,85.21354220764951,80.37904822220744,67.25943036555819,58.21123673119924,94.57954952958903,93.33327243105995,99.99377315813369,0.0789871613672517,2.7725045867531293,1.0081330119711396,-5.059700588190012,-0.3212364322979653,0.5819550105881461
2016-06-30,85.18679055699661,80.71915738980846,67.22736292691586,57.938063761426235,94.5903433963513,93.29681751049496,99.99359656480509,0.08018249045022685,3.102299651635036,0.9530427101708767,-5.190930881439968,-0.3225581102616104,0.533800899869675
2016-07-01,85.39000493445084,81.06999620333012,67.13496685754492,57.976561103346526,94.61666712929691,93.30413997623688,99.99340271568369,0.3125647195053034,3.4538059901569937,0.8647233387660265,-5.01598399972648,-0.2904146642838299,0.503692622915878
2016-07-04,85.01766885586994,81.41874721470245,67.00599207741297,57.71297481220372,94.60269241991121,93.29669324882843,99.99319587426454,0.05022705208472189,3.699706089895315,0.7377203536118913,-4.970300734212927,-0.2834315940029626,0.39442835150741473
2016-07-07,84.21185542096144,81.83905733096313,66.69324318872232,56.67506203437557,94.51524683284912,93.2378395795045,99.99276205376741,-0.8052308432516782,3.9402294682116263,0.16119661881896263,-5.796642149406814,-0.35948446247465426,0.2897982767784555
2016-07-08,84.21169797646841,81.78934433034972,66.54454647469373,56.3650922543379,94.49261686309872,93.21679177177124,99.99254362347322,-0.8253297946394724,3.6236002878199116,-0.15568734175863597,-5.939178518184235,-0.3603063435834315,0.23330048423655114
2016-07-11,84.16341476415887,81.59934403418862,66.50133098844636,56.20436417064344,94.44543497472509,93.1730831289407,99.99232786771013,-0.9306443773005384,2.8487411201776496,-0.48972235708893663,-5.825167725571156,-0.3862115125561445,0.11525685600291524
2016-07-13,84.24912965980522,81.00541839080499,66.76065883812412,56.006519490877714,94.3404204842904,93.14824866850842,99.99190360757372,-0.8193952073196584,2.018741695388698,-0.2898373031767818,-5.894783571897172,-0.4605105724013612,0.0599253040899157
2016-07-14,84.2411559916372,80.66827402171472,66.69826480877681,55.896751790503004,94.29990031680704,93.12441846816624,99.99168953144071,-0.8147282459828631,1.5115888125793475,-0.376039911242529,-5.839142634686169,-0.49147177795536834,-0.01110049953534542
2016-07-15,84.18367344276409,80.35621902631594,66.49458864945342,55.832634002136466,94.231851540926,93.06553405373691,99.99146798019841,-0.8645212324302491,1.114041359009704,-0.5998686066867975,-5.738939245744795,-0.5412913964145503,-0.10676882361131845
2016-07-18,84.19240973905768,80.0963249686372,66.2503338461248,55.76348464235407,94.17055055463304,93.03401219493496,99.99123369241696,-0.9110723984354081,0.8421347859641628,-0.845285415040621,-5.604564054336862,-0.6032427466585943,-0.17829105991388872
2016-07-19,84.16580747137192,79.89311184743434,66.02223234277804,55.75075818413541,94.12660714239333,93.00918115639305,99.99098186848276,-0.9155703419608585,0.6489319252968642,-0.9937767634479115,-5.4431490552327375,-0.634189599521747,-0.22495213318471485
2016-07-20,84.19426834180277,79.73744383078281,65.85916875195622,55.81295843321464,94.1031912377494,92.92958508985546,99.99070872119749,-0.7821000129364961,0.4940593561412925,-0.7651144095480618,-4.790249529646033,-0.6203437577351423,-0.3228198641687925
2016-07-21,84.25785838228678,79.6327121046642,65.74946838692732,55.72762616749682,94.12903925212484,92.91148790271912,99.99041181212705,-0.6700008053063158,0.37887696548425254,-0.14003594443128975,-3.9696592852320904,-0.5535017489866476,-0.35513757489867714
2016-07-22,84.30195315636782,79.58859131078661,65.82375773580742,55.726274161634606,94.15474153369577,92.87966525137821,99.99009028295927,-0.6297179981567922,0.31281074295176836,-0.03640600367187119,-3.7611942751086787,-0.526378701821713,-0.42352513302614625
2016-07-25,84.40259592293155,79.58947959441595,66.03517404634299,55.8115562349298,94.14947409161721,92.84189846471271,99.98974507956899,-0.5969332419349911,0.2742895942915169,0.11732144941878175,-3.5172583595378626,-0.4751765539967039,-0.4547139381530769
2016-07-26,84.41822733472367,79.59936245312339,66.52035106477888,55.916655378718694,94.14029507057451,92.79530403097469,99.9893791574946,-0.5434108312449268,0.22075758790279565,0.6082752207927626,-3.204396745559997,-0.44944424397978366,-0.4973063619202094
2016-07-27,84.37425304362421,79.59062985002345,66.4397352848875,55.57538052291429,94.1731692742538,92.7309057227725,99.98899759026041,-0.6290485653198203,0.12466804214987803,0.4189761666153089,-3.325865225613974,-0.39295808886960515,-0.5608216693175478
2016-07-28,84.37217751964019,79.56209213366355,66.07590032917729,55.140733813061324,94.1589840613619,92.69855237441074,99.98860748171393,-0.9202392918809039,-0.029698261638614554,-0.7122411417211651,-3.5691870825769527,-0.3713241337117381,-0.6319375561802474
2016-07-29,84.39760390234416,79.53098346149406,66.03804166518779,54.97335440476881,94.13070514662351,92.67093898681259,99.98821762744045,-0.8089440139033854,-0.2585324876435777,-0.9102868442001295,-3.5353288585074907,-0.4162089094814121,-0.6616140515042161
2016-08-01,84.4029661862477,79.51457731091172,65.90824486617016,54.76521361411748,94.09843981704584,92.60827588012259,99.98783795140413,-0.8105760214018147,-0.8644709112957258,-1.3511854993880235,-3.446023117081765,-0.48110971254318713,-0.7249965509373624
2016-08-03,84.40676888988365,79.52016212680458,65.72871440284939,54.28577293569378,94.0285847010726,92.49390235009076,99.98715024956756,-0.7800216671129618,-1.19899526300388,-1.4986485240664678,-3.6522908257324573,-0.5617586952786979,-0.8029151604041971
2016-08-04,84.40922174135845,79.51773889792308,65.65687284109197,54.01127494239252,93.9924121914317,92.43735304749755,99.9868614095078,-0.9807831930923925,-1.5522573054070392,-1.4780940164529568,-3.965286160954008,-0.6242549378652171,-0.8667869287393302
2016-08-05,84.55108965509328,79.50909394619606,65.65088548022791,53.82966526924255,93.95411609369852,92.37214484134505,99.98662000179917,-0.46657920077666404,-1.9096532685063892,-1.3551065971850562,-3.8833095429611717,-0.6485763262126909,-0.9245484074833854
2016-08-08,84.53428103662407,79.49966426077556,65.5585393928591,53.5238674951209,93.90276267756676,92.31189781650562,99.986432039932,0.32242561566262395,-2.339393070187569,-1.1347037958632171,-3.151194539254668,-0.6124841552823597,-0.9259417629988747
2016-08-09,84.41652157625984,79.4865706981889,65.47192705197284,53.151625513077285,93.82123744297922,92.20519597167572,99.98630172141077,0.20482359979142473,-2.3027736321608216,-1.0726194227208907,-3.2134667412606177,-0.6713794201194929,-1.0115958000955203
2016-08-10,84.5396549431683,79.4603528789843,65.37761123123347,53.00282790639061,93.79857593970344,92.18285243129223,99.98623145770071,0.37624017900942874,-2.138991155204323,-1.123719757212882,-3.20153626425283,-0.6468590350216488,-0.9902306976484709
2016-08-11,84.53769596723136,79.41613486009244,65.1303163697543,52.73976192014312,93.73957806042542,92.12650860233282,99.98622200171505,0.2885663074261373,-1.5892835307125495,-1.6303424683698182,-3.2667575707345975,-0.6008424238649894,-1.021740066175596
2016-08-12,84.49197210952345,79.36170280113927,64.92651564935605,52.52511373363312,93.64352604344973,92.02537551277338,99.98627262818621,0.25081611788624514,-1.3065712205754494,-1.7717491594207644,-3.371638056869884,-0.656374273357315,-1.0990429553928607
2016-08-15,84.49484014740642,79.31340972058042,64.77961522582132,52.29380453280695,93.59177352729296,91.9201136528685,99.98638133318809,0.3111667046423321,-1.042809305735517,-1.7149734236321024,-3.5388294693295137,-0.640078013633044,-1.1454204008684172
2016-08-16,84.52151681971102,79.28436374712987,64.6662809463023,52.1074865431926,93.5530669481393,91.82496145585651,99.98654502777796,0.32910708065334404,-0.8119612215073317,-1.5840528998225096,-3.6559980991614722,-0.6174836064937352,-1.2090507390784495
2016-08-17,84.44495430852476,79.27992587399643,64.51077627050495,51.823616507319905,93.51125243829516,91.69495447033677,99.98675971335501,0.2791468371528367,-0.6131859734379077,-1.5114560722730914,-3.927141676815502,-0.6153547040981664,-1.314226686056287
2016-08-18,84.30601647617814,79.29652825742481,64.39913540326955,51.61796353863706,93.39533646376331,91.57813850665674,99.98702063517383,0.11174813437537523,-0.4409155733579979,-1.4600333486866646,-4.194994894577576,-0.7078547739860852,-1.3514465831987224
2016-08-19,84.22599195809488,79.32289694130979,64.27792140964789,51.60499014207753,93.3406417816435,91.44570303701731,99.98732242142486,-0.031866424191903775,-0.3098151633544006,-1.4715469772794307,-4.12263602541929,-0.7883974704813426,-1.4657848657018064
2016-08-22,84.22803480199539,79.3464216532872,64.23670260960871,51.61916452414831,93.31948915764109,91.34048334568821,99.9876592197017,-0.07391835437242378,-0.2421696574994172,-1.587055126198706,-4.107109637486296,-0.835252376054683,-1.5391819056900005
2016-08-23,84.08268643023716,79.36377947821299,64.20419448010439,51.38431637119231,93.38858518191245,91.16050778381992,99.98802484443605,-0.31990949269439284,-0.22570011620295816,-1.8309795662385966,-4.427239863737491,-0.7608889097047609,-1.6813906808927896
2016-08-24,84.36696982291572,79.38346024756767,64.11857995698851,51.35784668288839,93.75751033044176,90.9457605757477,99.98841294806331,-0.0512575118079468,-0.2159022055557216,-2.401771107790367,-4.558808695830301,-0.3827847401327489,-1.8495434552269927
2016-08-25,84.2654655970403,79.42337696008376,64.01965056711921,51.17556157072548,93.70828546531229,90.87899681337367,99.98881722405848,-0.1087874465839036,-0.16725288993968945,-2.4200847177682903,-4.399818952188809,-0.46488380894150794,-1.85190890939883
2016-08-26,84.05082798689223,79.5023986956347,64.02469106726673,51.16420073519878,93.65377690372691,90.60871925920591,99.9892316392701,-0.3213495327479592,-0.059693438028858736,-2.0512092619105573,-3.976533077862541,-0.5052071576349988,-2.0898331152048257
2016-08-29,84.00170851428149,79.6236613179099,63.97912656183813,51.23652906629451,93.6470789409466,90.47226839154006,99.98965067004671,-0.39589538806266944,0.0926778564158468,-2.058915103349662,-3.736825338474304,-0.48362620567691295,-2.1986705952725316
2016-08-30,83.99530869658388,79.75829774253155,64.00165146230727,51.33271720281196,93.5999849716202,90.43501786880896,99.99006951027084,-0.4076574896638192,0.2437204316198347,-1.9065934038628995,-3.4324964113055145,-0.4984548454256412,-2.173258011313635
2016-08-31,83.88561348578217,79.85665325206583,63.93687946680732,51.45787799133361,93.58136049685827,90.32847411568954,99.99048421311916,-0.5211554041014779,0.33649112526124725,-1.791834936042072,-2.8278949443601675,-0.4472242042143364,-2.165428234401219
2016-09-01,83.9763531609109,79.88699313517442,63.833528190500964,51.565010052670715,93.5343964224857,90.31974139727915,99.99089172348856,-0.43286858044754695,0.3692542372513401,-1.8233446505910038,-2.446264889721803,-0.45801576894599805,-2.1176116502184072
2016-09-02,84.02249967532389,79.87340631554403,63.75885398437211,51.693601587240494,93.51462833123527,90.30660988884031,99.99128979418913,-0.5285899797693929,0.36431236934797084,-1.8920314958558038,-2.136063682002053,-0.4394877624632443,-2.065534952504734
2016-09-05,84.14019228143951,79.88619245743894,63.091393415658395,51.37271238769251,93.48304749026111,90.40641337863121,99.99167679329643,-0.3940887551845549,0.38652819666337734,-2.4671459772007083,-2.1511551074283943,-0.4197151873056413,-1.9054844378744065
2016-09-08,84.26447469892014,80.09699211429418,62.95013633576209,51.2312132114215,93.4104451693295,90.2575904590882,99.99241249829204,-0.1520468773396999,0.6104214161052823,-2.5217907162107522,-1.9204123016557872,-0.4107922736497187,-1.947605512587515
2016-09-09,84.21750892248829,80.19180061741456,63.00823226346152,51.428977706116235,93.34587797718711,90.13933108760669,99.99275856362827,-0.32214602068000886,0.731447738430262,-2.369378967771951,-1.5738502002743715,-0.452697962516325,-2.0435213436855406
2016-09-12,84.09936593692035,80.21522154693172,62.93090784049981,51.173171071967026,93.26719941740723,90.0377240562282,99.9930878489142,-0.4383300303110076,0.7990866868392743,-2.199408529254484,-1.5665908481760908,-0.4723786430181889,-2.0887845461046197
2016-09-14,84.09221291005525,80.10987291667031,62.94731483549846,51.61901427907608,93.1170325030745,89.79218205692159,99.99368687569677,-0.3997591994681926,0.748170115531039,-1.979200813857588,-0.9060994545570367,-0.5264935403752276,-2.23319345585179
2016-09-15,83.96476352592008,80.06041044713501,62.99088699281674,51.751759358366535,93.02314470466236,89.69847330780972,99.99395135183737,-0.5300766214863444,0.7470007265545888,-1.7887282330045764,-0.5420451744404176,-0.5686288226306004,-2.2216403450587734
2016-09-16,84.14062197306338,80.04063462779705,63.23891826826375,52.11349762406354,92.9473340638076,89.79967206336184,99.99418905357115,-0.3808948466476494,0.7562708806671736,-1.4273626780385413,0.0060110808709410435,-0.6057328843317009,-2.0252893924946704
2016-09-19,84.41572976552484,80.04741849679499,63.58800092278681,52.642978984182385,92.89397407413686,89.91749049330551,99.99439800222693,-0.029224542999912728,0.7674926227985566,-0.9227753477181366,0.8193624768624801,-0.6172783641582953,-1.7774639770312604
