feature_set,fold,mae,model,model_family,n_test,n_train,r2,rmse,target,target_type,test_end,test_start,test_std,train_end,train_start
target_lags,2,0.12844311307924794,AR_Ridge,AR,386,1802,0.9963065863195825,0.17284490758410037,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
external_only,2,6.313896232697322,Exog_Ridge,Exog,386,1802,-6.485383389710934,7.781254797903931,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,0.4068966243690437,ARX_Ridge,ARX,386,1802,0.9718695321064448,0.47701396097419857,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
external_only,2,5.7952703492634825,Exog_ElasticNet,Exog,386,1802,-5.243616560467301,7.106581220621477,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,0.17047930803794334,ARX_ElasticNet,ARX,386,1802,0.9940153883356475,0.22001920917694312,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
external_only,2,2.720518847505574,Exog_RandomForest,Exog,386,1802,-0.44207985511062375,3.415366128462943,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,2.038456594239381,ARX_RandomForest,ARX,386,1802,0.12008948380901985,2.667852815785317,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
external_only,2,2.72108567197358,Exog_ExtraTrees,Exog,386,1802,-0.4705765052588058,3.4489462293751614,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,2.1234471799179344,ARX_ExtraTrees,ARX,386,1802,0.09466923999352572,2.706115010169778,tci_within_platinum,delta20,2024-03-18,2022-03-29,2.8440852629955202,2022-03-28,2013-05-06
mean_baseline,3,2.05631012182367,Mean,Mean,387,2188,-0.01596598677653871,3.1943060569100736,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
target_lags,3,0.23906250033937035,AR_Ridge,AR,387,2188,0.9294098176453705,0.8419941857944028,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
external_only,3,9.352132204817032,Exog_Ridge,Exog,387,2188,-12.809148186090104,11.776612514481522,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,0.3704172072147248,ARX_Ridge,ARX,387,2188,0.9273520635046947,0.8541783944398477,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
external_only,3,8.550147885741657,Exog_ElasticNet,Exog,387,2188,-9.688759028938914,10.360973998876018,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,0.25857925279613864,ARX_ElasticNet,ARX,387,2188,0.9240910668837062,0.873138994819856,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
external_only,3,2.715420263222533,Exog_RandomForest,Exog,387,2188,-0.5097344894271849,3.893921830570919,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,1.9979561228493627,ARX_RandomForest,ARX,387,2188,0.1171313291976609,2.977727786972956,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
external_only,3,2.5325704421342436,Exog_ExtraTrees,Exog,387,2188,-0.37404430336176153,3.714816010472174,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,1.9477939108882585,ARX_ExtraTrees,ARX,387,2188,0.1101609186003929,2.98945953080872,tci_within_platinum,delta20,2026-03-31,2024-03-19,3.169107277022675,2024-03-18,2013-05-06
target_lags,1,0.2020239409967743,AR_Ridge,AR,389,1427,0.9982079963695283,0.3000479213728953,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,7.087958725090686,2020-03-03,2013-04-08
external_only,1,0.23769717036546759,Exog_Ridge,Exog,389,1427,-0.3104369384219232,0.3293240746293842,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.528046809193296,ARX_Ridge,ARX,389,1427,-3.231343198873744,0.5917721777293647,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
external_only,1,0.20598103058388265,Exog_ElasticNet,Exog,389,1427,-0.1110007562928852,0.30323029906090276,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.24267029512441957,ARX_ElasticNet,ARX,389,1427,-0.25320469418303815,0.32205231359967473,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
external_only,1,0.18869007160637552,Exog_RandomForest,Exog,389,1427,-0.006712479434435981,0.2886477277680503,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.18735228595514744,ARX_RandomForest,ARX,389,1427,-0.005878658664185021,0.28852816516560276,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
external_only,1,0.19181469379290866,Exog_ExtraTrees,Exog,389,1427,-0.02795887889879345,0.2916777411429035,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.18834512128526743,ARX_ExtraTrees,ARX,389,1427,-0.015835667760878636,0.28995269236363796,tci_within_platinum,ar_residual,2022-03-16,2020-03-04,0.2876838068190781,2020-03-03,2013-04-08
target_lags,2,0.16928506244215094,AR_Ridge,AR,389,1816,0.9992250794985305,0.23183704439281516,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,8.328259638015401,2022-03-16,2013-04-08
external_only,2,0.32690996868419564,Exog_Ridge,Exog,389,1816,-1.8496701180777642,0.38989073140489305,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.17745915292849002,ARX_Ridge,ARX,389,1816,0.01205877580369119,0.22956790494999843,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
external_only,2,0.19485665542955502,Exog_ElasticNet,Exog,389,1816,-0.21811657980230548,0.2549118613455639,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.15071909438090816,ARX_ElasticNet,ARX,389,1816,0.23760695396579945,0.20166711253859707,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
external_only,2,0.17657635602181382,Exog_RandomForest,Exog,389,1816,-0.04685638243639878,0.2363138466371841,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.17959788226014817,ARX_RandomForest,ARX,389,1816,-0.07190312933317289,0.23912412086366133,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
external_only,2,0.17110920364823365,Exog_ExtraTrees,Exog,389,1816,-0.012391991960325255,0.232391354668381,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.1733032411222221,ARX_ExtraTrees,ARX,389,1816,-0.02594495519961537,0.23394170301774347,tci_within_platinum,ar_residual,2024-03-12,2022-03-17,0.23096470443943712,2022-03-16,2013-04-08
target_lags,3,0.26938046503476426,AR_Ridge,AR,390,2205,0.9173334097769409,1.0314675873010721,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,3.5874889583192084,2024-03-12,2013-04-08
external_only,3,0.4035170440001247,Exog_Ridge,Exog,390,2205,-0.12877555358289317,1.0957957454437077,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.3741917737150903,ARX_Ridge,ARX,390,2205,0.3607896602355729,0.8246083118273668,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
external_only,3,0.280538447055265,Exog_ElasticNet,Exog,390,2205,-0.007761845046916571,1.0353919118108692,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.2417771463189106,ARX_ElasticNet,ARX,390,2205,0.2416470560435955,0.8981761131005528,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
external_only,3,0.27322291010217314,Exog_RandomForest,Exog,390,2205,-0.0021178388940761295,1.0324884662268383,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.2796830699501688,ARX_RandomForest,ARX,390,2205,-0.0027291081575280263,1.032803315551735,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
external_only,3,0.2743580945466132,Exog_ExtraTrees,Exog,390,2205,-0.0016737739406098573,1.0322596793872822,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.27419868517389184,ARX_ExtraTrees,ARX,390,2205,-0.0019328290010680593,1.0323931533850894,tci_within_platinum,ar_residual,2026-03-31,2024-03-13,1.0313968776619686,2024-03-12,2013-04-08
mean_baseline,1,11.249181093400523,Mean,Mean,389,1427,-0.33919774498118205,12.765754983072695,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
target_lags,1,0.23067180642080246,AR_Ridge,AR,389,1427,0.9990715542903524,0.3361262318028339,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
external_only,1,16.49328992865366,Exog_Ridge,Exog,389,1427,-1.9518017669532668,18.952554062236903,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,1.464077305673378,ARX_Ridge,ARX,389,1427,0.9769286922649093,1.6755610490255608,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
external_only,1,16.240948052618446,Exog_ElasticNet,Exog,389,1427,-1.8537481766689075,18.635110548926086,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.4179983102003006,ARX_ElasticNet,ARX,389,1427,0.9977229520503397,0.5263931606940815,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
external_only,1,9.197223953829491,Exog_RandomForest,Exog,389,1427,-0.010481481747170784,11.088896487248494,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,8.050012999672367,ARX_RandomForest,ARX,389,1427,0.2375595319998155,9.632236107824408,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
external_only,1,9.668697026218814,Exog_ExtraTrees,Exog,389,1427,-0.09492461488447423,11.542935251594011,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,7.8005346486922855,ARX_ExtraTrees,ARX,389,1427,0.26623058540397393,9.44939389057799,tci_within_palladium,level,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
mean_baseline,2,6.101408096726936,Mean,Mean,389,1816,-0.17711096369851154,8.542103892246198,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
target_lags,2,0.090335018769318,AR_Ridge,AR,389,1816,0.9997200097008908,0.13174302737272484,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
external_only,2,19.060200877057515,Exog_Ridge,Exog,389,1816,-7.119770459545421,22.43510068364167,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.9452395470982196,ARX_Ridge,ARX,389,1816,0.9796168476726989,1.1240660260239765,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
external_only,2,17.054602713268256,Exog_ElasticNet,Exog,389,1816,-5.442246702414312,19.98365036820619,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.31368251186846413,ARX_ElasticNet,ARX,389,1816,0.9975685716621595,0.3882280260836525,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
external_only,2,7.23472506194263,Exog_RandomForest,Exog,389,1816,-0.05061162117051676,8.070068980841361,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,3.5536668585744513,ARX_RandomForest,ARX,389,1816,0.7545180719437683,3.900909811610521,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
external_only,2,6.225567353578437,Exog_ExtraTrees,Exog,389,1816,-0.3839943922691029,9.262395303272061,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,3.5489143494427915,ARX_ExtraTrees,ARX,389,1816,0.6109604949707695,4.910808499013539,tci_within_palladium,level,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
mean_baseline,3,9.803487873628297,Mean,Mean,390,2205,-0.11234043002147387,10.674590374060502,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
target_lags,3,0.21254784334695048,AR_Ridge,AR,390,2205,0.9976352209110197,0.49218417429000066,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
external_only,3,12.412289745784841,Exog_Ridge,Exog,390,2205,-2.1424189449930644,17.941733406135697,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.4187544483299884,ARX_Ridge,ARX,390,2205,0.9951529458796566,0.7046464876866112,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
external_only,3,11.98533194801928,Exog_ElasticNet,Exog,390,2205,-1.8843530701083986,17.18923572950166,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.25053285876103537,ARX_ElasticNet,ARX,390,2205,0.9972858120458713,0.5272933769532064,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
external_only,3,9.606648017060778,Exog_RandomForest,Exog,390,2205,-0.06590452040728256,10.44940372736984,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,5.806476835245044,ARX_RandomForest,ARX,390,2205,0.5509470289729401,6.782364782135409,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
external_only,3,9.477507534002019,Exog_ExtraTrees,Exog,390,2205,-0.04815228583410569,10.362022953075817,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,7.328273400904973,ARX_ExtraTrees,ARX,390,2205,0.35804646239249016,8.109314714792534,tci_within_palladium,level,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
mean_baseline,1,5.554864618991103,Mean,Mean,386,1416,-0.0577919359051422,6.271106695118374,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
target_lags,1,0.21983591624072066,AR_Ridge,AR,386,1416,0.9973314382100371,0.3149797946494632,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
external_only,1,11.222568419239298,Exog_Ridge,Exog,386,1416,-5.109259537073188,15.070870970513,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
arx_external_plus_target_lags,1,0.8211659311147849,ARX_Ridge,ARX,386,1416,0.9706916988070107,1.0438531038411045,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
external_only,1,10.365064370229332,Exog_ElasticNet,Exog,386,1416,-4.121165228266063,13.798391339803592,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
arx_external_plus_target_lags,1,0.26109962958762145,ARX_ElasticNet,ARX,386,1416,0.9969082288811787,0.33903749603514793,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
external_only,1,5.710470053064012,Exog_RandomForest,Exog,386,1416,-0.10529271656828243,6.41036440177487,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
arx_external_plus_target_lags,1,3.930650130924515,ARX_RandomForest,ARX,386,1416,0.44119438174371073,4.558001311843292,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
external_only,1,5.627218127685582,Exog_ExtraTrees,Exog,386,1416,-0.08373754928542176,6.347549910838151,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
arx_external_plus_target_lags,1,4.648390574947684,ARX_ExtraTrees,ARX,386,1416,0.23968218941340114,5.316693761430683,tci_within_palladium,delta20,2022-03-28,2020-03-19,6.09739125985618,2020-03-18,2013-05-06
mean_baseline,2,2.07658289967255,Mean,Mean,386,1802,-0.08491172192542407,2.831108174108209,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
target_lags,2,0.09743688380279664,AR_Ridge,AR,386,1802,0.9974074286707846,0.13839634473576926,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
external_only,2,18.688144307819144,Exog_Ridge,Exog,386,1802,-60.86301451869166,21.378380491175452,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,0.675409969734943,ARX_Ridge,ARX,386,1802,0.9083183131694822,0.8230013744372257,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
external_only,2,17.636831195048696,Exog_ElasticNet,Exog,386,1802,-53.017499084086005,19.976826581570364,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,0.31553294883983746,ARX_ElasticNet,ARX,386,1802,0.9774261899957104,0.4083773960640401,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
external_only,2,2.8152803821280035,Exog_RandomForest,Exog,386,1802,-0.8761911866463676,3.723040912263587,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,1.2480425697587216,ARX_RandomForest,ARX,386,1802,0.6150463189538976,1.686411291239572,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
external_only,2,2.245404508685278,Exog_ExtraTrees,Exog,386,1802,-0.26843156575218297,3.0612076044402636,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
arx_external_plus_target_lags,2,1.816008913524109,ARX_ExtraTrees,ARX,386,1802,0.199682186056108,2.4315908741833665,tci_within_palladium,delta20,2024-03-18,2022-03-29,2.7180613990483526,2022-03-28,2013-05-06
mean_baseline,3,3.2279494253587084,Mean,Mean,387,2188,-0.07559985234021527,4.260579328480147,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
target_lags,3,0.2146752582730101,AR_Ridge,AR,387,2188,0.9869688475265429,0.4689588133258273,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
external_only,3,7.393839148839112,Exog_Ridge,Exog,387,2188,-7.813910379132812,12.196286116905773,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,0.33923968126188014,ARX_Ridge,ARX,387,2188,0.9794402213072999,0.589050469854191,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
external_only,3,6.365973549727395,Exog_ElasticNet,Exog,387,2188,-5.086738430544669,10.135276669531402,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,0.24514112642390679,ARX_ElasticNet,ARX,387,2188,0.985187145706617,0.49999154967856657,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
external_only,3,3.0984317508239325,Exog_RandomForest,Exog,387,2188,-0.049010143905658055,4.207587273742819,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,2.0951384511397007,ARX_RandomForest,ARX,387,2188,0.3890994162501814,3.2109131519031133,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
external_only,3,3.110300108525997,Exog_ExtraTrees,Exog,387,2188,-0.0841743104305761,4.277527843712916,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
arx_external_plus_target_lags,3,2.7180846826363125,ARX_ExtraTrees,ARX,387,2188,0.15309256916259617,3.7806046195587,tci_within_palladium,delta20,2026-03-31,2024-03-19,4.108121588346446,2024-03-18,2013-05-06
target_lags,1,0.23067180642080246,AR_Ridge,AR,389,1427,0.9990715542903524,0.3361262318028339,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,11.031235341013968,2020-03-03,2013-04-08
external_only,1,0.2966423533436778,Exog_Ridge,Exog,389,1427,-0.4554882880357678,0.4052563004638536,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.5870968959208318,ARX_Ridge,ARX,389,1427,-3.478820261658438,0.7108979060995357,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
external_only,1,0.2560314044213487,Exog_ElasticNet,Exog,389,1427,-0.13241917579892437,0.3574612958086209,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.28734096286256516,ARX_ElasticNet,ARX,389,1427,-0.23804981845283635,0.37376142624303516,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
external_only,1,0.23644209026261373,Exog_RandomForest,Exog,389,1427,-0.01708752492397747,0.33876971727516575,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.23540759003539025,ARX_RandomForest,ARX,389,1427,-0.013847758607752558,0.3382297391064851,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
external_only,1,0.23638554824146654,Exog_ExtraTrees,Exog,389,1427,-0.019810449443034672,0.3392228876193878,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
arx_external_plus_target_lags,1,0.22960736693569248,ARX_ExtraTrees,ARX,389,1427,0.006225296563443616,0.33486471404927065,tci_within_palladium,ar_residual,2022-03-16,2020-03-04,0.335911922055784,2020-03-03,2013-04-08
target_lags,2,0.090335018769318,AR_Ridge,AR,389,1816,0.9997200097008908,0.13174302737272484,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,7.87328816011417,2022-03-16,2013-04-08
external_only,2,0.2611440822549362,Exog_Ridge,Exog,389,1816,-5.9474811473935265,0.34577055704249016,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.3332352935827212,ARX_Ridge,ARX,389,1816,-10.18466563804911,0.43871837437553723,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
external_only,2,0.15865512196528872,Exog_ElasticNet,Exog,389,1816,-1.4975505833280427,0.20731535396290807,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.1424039313115092,ARX_ElasticNet,ARX,389,1816,-0.9497912336679755,0.1831759184742674,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
external_only,2,0.09261862070148687,Exog_RandomForest,Exog,389,1816,-0.05488835323656471,0.1347341136887824,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.0905823942972618,ARX_RandomForest,ARX,389,1816,0.007091055198171103,0.13071608517878397,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
external_only,2,0.09036426589250766,Exog_ExtraTrees,Exog,389,1816,-0.013748088813741122,0.13208069495516073,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
arx_external_plus_target_lags,2,0.0871680045183894,ARX_ExtraTrees,ARX,389,1816,0.026628082210865656,0.12942367495847196,tci_within_palladium,ar_residual,2024-03-12,2022-03-17,0.13118202212439078,2022-03-16,2013-04-08
target_lags,3,0.21254784334695048,AR_Ridge,AR,390,2205,0.9976352209110197,0.49218417429000066,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,10.12120816254194,2024-03-12,2013-04-08
external_only,3,0.2295675118035374,Exog_Ridge,Exog,390,2205,-0.06957421112805129,0.5076270437544917,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.2638203331096755,ARX_Ridge,ARX,390,2205,0.17962232224447405,0.44457619748127153,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
external_only,3,0.20815315460079517,Exog_ElasticNet,Exog,390,2205,0.002193862412353642,0.49030054391407873,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.21067795645334517,ARX_ElasticNet,ARX,390,2205,0.18520642268825238,0.4430605558552657,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
external_only,3,0.2133395886647888,Exog_RandomForest,Exog,390,2205,-0.008245218145585653,0.4928586407900844,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
arx_external_plus_target_lags,3,0.2113270856621319,ARX_RandomForest,ARX,390,2205,0.007424056672148405,0.4890138529244787,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
external_only,3,0.21206405830092245,Exog_ExtraTrees,Exog,390,2205,-0.00538216271356462,0.49215837226920284,tci_within_palladium,ar_residual,2026-03-31,2024-03-13,0.49083925643920406,2024-03-12,2013-04-08
