date,cftc_gold_oi,cftc_gold_oi_change_ratio,cftc_gold_managed_money_net_ratio,cftc_gold_producer_merchant_net_ratio,cftc_gold_swap_net_ratio,cftc_gold_other_reportable_net_ratio,cftc_gold_nonreportable_net_ratio,cftc_palladium_oi,cftc_palladium_oi_change_ratio,cftc_palladium_managed_money_net_ratio,cftc_palladium_producer_merchant_net_ratio,cftc_palladium_swap_net_ratio,cftc_palladium_other_reportable_net_ratio,cftc_palladium_nonreportable_net_ratio,cftc_platinum_oi,cftc_platinum_oi_change_ratio,cftc_platinum_managed_money_net_ratio,cftc_platinum_producer_merchant_net_ratio,cftc_platinum_swap_net_ratio,cftc_platinum_other_reportable_net_ratio,cftc_platinum_nonreportable_net_ratio,cftc_silver_oi,cftc_silver_oi_change_ratio,cftc_silver_managed_money_net_ratio,cftc_silver_producer_merchant_net_ratio,cftc_silver_swap_net_ratio,cftc_silver_other_reportable_net_ratio,cftc_silver_nonreportable_net_ratio
2015-07-27,459760.0,-0.006316338959457108,-0.029484948668870716,-0.08657342961545154,0.039627196798329566,0.09099312684879067,-0.014561945362797982,36428.0,0.006121664653563193,0.2056934226419238,-0.21469748545075218,0.05674206654222027,-0.03972219172065444,-0.008015812012737454,80783.0,0.011066684822301722,0.07702115544112004,-0.2411150860948467,-0.02979587289404949,0.17227634527066338,0.02161345827711276,190226.0,0.023708641300348006,-0.07754460483845531,-0.07953171490753104,0.02082785739068266,0.09986016632847244,0.036388296026831246
2015-07-28,459760.0,-0.006316338959457108,-0.029484948668870716,-0.08657342961545154,0.039627196798329566,0.09099312684879067,-0.014561945362797982,36428.0,0.006121664653563193,0.2056934226419238,-0.21469748545075218,0.05674206654222027,-0.03972219172065444,-0.008015812012737454,80783.0,0.011066684822301722,0.07702115544112004,-0.2411150860948467,-0.02979587289404949,0.17227634527066338,0.02161345827711276,190226.0,0.023708641300348006,-0.07754460483845531,-0.07953171490753104,0.02082785739068266,0.09986016632847244,0.036388296026831246
2015-07-29,459760.0,-0.006316338959457108,-0.029484948668870716,-0.08657342961545154,0.039627196798329566,0.09099312684879067,-0.014561945362797982,36428.0,0.006121664653563193,0.2056934226419238,-0.21469748545075218,0.05674206654222027,-0.03972219172065444,-0.008015812012737454,80783.0,0.011066684822301722,0.07702115544112004,-0.2411150860948467,-0.02979587289404949,0.17227634527066338,0.02161345827711276,190226.0,0.023708641300348006,-0.07754460483845531,-0.07953171490753104,0.02082785739068266,0.09986016632847244,0.036388296026831246
2015-07-30,459760.0,-0.006316338959457108,-0.029484948668870716,-0.08657342961545154,0.039627196798329566,0.09099312684879067,-0.014561945362797982,36428.0,0.006121664653563193,0.2056934226419238,-0.21469748545075218,0.05674206654222027,-0.03972219172065444,-0.008015812012737454,80783.0,0.011066684822301722,0.07702115544112004,-0.2411150860948467,-0.02979587289404949,0.17227634527066338,0.02161345827711276,190226.0,0.023708641300348006,-0.07754460483845531,-0.07953171490753104,0.02082785739068266,0.09986016632847244,0.036388296026831246
2015-07-31,438282.0,-0.04900497852980501,-0.03338717994350669,-0.08319757598988779,0.04836612044300245,0.08920740527788046,-0.02098876978748842,37021.0,0.01601793576618676,0.1935117906053321,-0.20561303044218146,0.06266713486939846,-0.04246238621323033,-0.008103508819318764,79079.0,-0.021548072180983573,0.08447248953578068,-0.24596922065276497,-0.014643584263837429,0.15684315684315683,0.019297158537664866,190322.0,0.0005044083185338532,-0.06827902186820231,-0.08152499448303402,0.01809039417408392,0.10135980075871417,0.030353821418438225
2015-08-03,438282.0,-0.04900497852980501,-0.03338717994350669,-0.08319757598988779,0.04836612044300245,0.08920740527788046,-0.02098876978748842,37021.0,0.01601793576618676,0.1935117906053321,-0.20561303044218146,0.06266713486939846,-0.04246238621323033,-0.008103508819318764,79079.0,-0.021548072180983573,0.08447248953578068,-0.24596922065276497,-0.014643584263837429,0.15684315684315683,0.019297158537664866,190322.0,0.0005044083185338532,-0.06827902186820231,-0.08152499448303402,0.01809039417408392,0.10135980075871417,0.030353821418438225
2015-08-04,438282.0,-0.04900497852980501,-0.03338717994350669,-0.08319757598988779,0.04836612044300245,0.08920740527788046,-0.02098876978748842,37021.0,0.01601793576618676,0.1935117906053321,-0.20561303044218146,0.06266713486939846,-0.04246238621323033,-0.008103508819318764,79079.0,-0.021548072180983573,0.08447248953578068,-0.24596922065276497,-0.014643584263837429,0.15684315684315683,0.019297158537664866,190322.0,0.0005044083185338532,-0.06827902186820231,-0.08152499448303402,0.01809039417408392,0.10135980075871417,0.030353821418438225
2015-08-05,438282.0,-0.04900497852980501,-0.03338717994350669,-0.08319757598988779,0.04836612044300245,0.08920740527788046,-0.02098876978748842,37021.0,0.01601793576618676,0.1935117906053321,-0.20561303044218146,0.06266713486939846,-0.04246238621323033,-0.008103508819318764,79079.0,-0.021548072180983573,0.08447248953578068,-0.24596922065276497,-0.014643584263837429,0.15684315684315683,0.019297158537664866,190322.0,0.0005044083185338532,-0.06827902186820231,-0.08152499448303402,0.01809039417408392,0.10135980075871417,0.030353821418438225
2015-08-06,438282.0,-0.04900497852980501,-0.03338717994350669,-0.08319757598988779,0.04836612044300245,0.08920740527788046,-0.02098876978748842,37021.0,0.01601793576618676,0.1935117906053321,-0.20561303044218146,0.06266713486939846,-0.04246238621323033,-0.008103508819318764,79079.0,-0.021548072180983573,0.08447248953578068,-0.24596922065276497,-0.014643584263837429,0.15684315684315683,0.019297158537664866,190322.0,0.0005044083185338532,-0.06827902186820231,-0.08152499448303402,0.01809039417408392,0.10135980075871417,0.030353821418438225
2015-08-07,434273.0,-0.009231520264902492,-0.025990563539524676,-0.09073324844049711,0.056607249356971305,0.09484126344488375,-0.03472470082183327,37485.0,0.01237828464719221,0.18607442977190877,-0.19647859143657462,0.08427370948379352,-0.06338535414165666,-0.010484193677470988,79763.0,0.008575404636234846,0.07991173852538144,-0.24732018605117662,-0.00912703885260083,0.15260208367288092,0.023933402705515087,185848.0,-0.024073436356592485,-0.05968318195514614,-0.08598962593086823,0.011972149283285265,0.10490831216908442,0.0287923464336447
2015-08-10,434273.0,-0.009231520264902492,-0.025990563539524676,-0.09073324844049711,0.056607249356971305,0.09484126344488375,-0.03472470082183327,37485.0,0.01237828464719221,0.18607442977190877,-0.19647859143657462,0.08427370948379352,-0.06338535414165666,-0.010484193677470988,79763.0,0.008575404636234846,0.07991173852538144,-0.24732018605117662,-0.00912703885260083,0.15260208367288092,0.023933402705515087,185848.0,-0.024073436356592485,-0.05968318195514614,-0.08598962593086823,0.011972149283285265,0.10490831216908442,0.0287923464336447
2015-08-11,434273.0,-0.009231520264902492,-0.025990563539524676,-0.09073324844049711,0.056607249356971305,0.09484126344488375,-0.03472470082183327,37485.0,0.01237828464719221,0.18607442977190877,-0.19647859143657462,0.08427370948379352,-0.06338535414165666,-0.010484193677470988,79763.0,0.008575404636234846,0.07991173852538144,-0.24732018605117662,-0.00912703885260083,0.15260208367288092,0.023933402705515087,185848.0,-0.024073436356592485,-0.05968318195514614,-0.08598962593086823,0.011972149283285265,0.10490831216908442,0.0287923464336447
2015-08-12,434273.0,-0.009231520264902492,-0.025990563539524676,-0.09073324844049711,0.056607249356971305,0.09484126344488375,-0.03472470082183327,37485.0,0.01237828464719221,0.18607442977190877,-0.19647859143657462,0.08427370948379352,-0.06338535414165666,-0.010484193677470988,79763.0,0.008575404636234846,0.07991173852538144,-0.24732018605117662,-0.00912703885260083,0.15260208367288092,0.023933402705515087,185848.0,-0.024073436356592485,-0.05968318195514614,-0.08598962593086823,0.011972149283285265,0.10490831216908442,0.0287923464336447
2015-08-13,434273.0,-0.009231520264902492,-0.025990563539524676,-0.09073324844049711,0.056607249356971305,0.09484126344488375,-0.03472470082183327,37485.0,0.01237828464719221,0.18607442977190877,-0.19647859143657462,0.08427370948379352,-0.06338535414165666,-0.010484193677470988,79763.0,0.008575404636234846,0.07991173852538144,-0.24732018605117662,-0.00912703885260083,0.15260208367288092,0.023933402705515087,185848.0,-0.024073436356592485,-0.05968318195514614,-0.08598962593086823,0.011972149283285265,0.10490831216908442,0.0287923464336447
2015-08-14,435489.0,0.0027922634096383607,-0.012468742034816035,-0.10031022597585702,0.044148072626403884,0.0869643090870263,-0.01833341370275713,36928.0,-0.015083405545927209,0.18175909878682842,-0.1996317157712305,0.07595862218370884,-0.05350953206239168,-0.004576473136915078,78884.0,-0.011142944069773338,0.08335023578926018,-0.2714492165711678,-0.007884995689873739,0.16439328634450587,0.03159069012727549,177902.0,-0.04466504030308822,-0.001309709840249126,-0.11420332542635833,-0.010736248046677384,0.09595170374700678,0.030297579566278064
2015-08-17,435489.0,0.0027922634096383607,-0.012468742034816035,-0.10031022597585702,0.044148072626403884,0.0869643090870263,-0.01833341370275713,36928.0,-0.015083405545927209,0.18175909878682842,-0.1996317157712305,0.07595862218370884,-0.05350953206239168,-0.004576473136915078,78884.0,-0.011142944069773338,0.08335023578926018,-0.2714492165711678,-0.007884995689873739,0.16439328634450587,0.03159069012727549,177902.0,-0.04466504030308822,-0.001309709840249126,-0.11420332542635833,-0.010736248046677384,0.09595170374700678,0.030297579566278064
2015-08-18,435489.0,0.0027922634096383607,-0.012468742034816035,-0.10031022597585702,0.044148072626403884,0.0869643090870263,-0.01833341370275713,36928.0,-0.015083405545927209,0.18175909878682842,-0.1996317157712305,0.07595862218370884,-0.05350953206239168,-0.004576473136915078,78884.0,-0.011142944069773338,0.08335023578926018,-0.2714492165711678,-0.007884995689873739,0.16439328634450587,0.03159069012727549,177902.0,-0.04466504030308822,-0.001309709840249126,-0.11420332542635833,-0.010736248046677384,0.09595170374700678,0.030297579566278064
2015-08-19,435489.0,0.0027922634096383607,-0.012468742034816035,-0.10031022597585702,0.044148072626403884,0.0869643090870263,-0.01833341370275713,36928.0,-0.015083405545927209,0.18175909878682842,-0.1996317157712305,0.07595862218370884,-0.05350953206239168,-0.004576473136915078,78884.0,-0.011142944069773338,0.08335023578926018,-0.2714492165711678,-0.007884995689873739,0.16439328634450587,0.03159069012727549,177902.0,-0.04466504030308822,-0.001309709840249126,-0.11420332542635833,-0.010736248046677384,0.09595170374700678,0.030297579566278064
2015-08-20,435489.0,0.0027922634096383607,-0.012468742034816035,-0.10031022597585702,0.044148072626403884,0.0869643090870263,-0.01833341370275713,36928.0,-0.015083405545927209,0.18175909878682842,-0.1996317157712305,0.07595862218370884,-0.05350953206239168,-0.004576473136915078,78884.0,-0.011142944069773338,0.08335023578926018,-0.2714492165711678,-0.007884995689873739,0.16439328634450587,0.03159069012727549,177902.0,-0.04466504030308822,-0.001309709840249126,-0.11420332542635833,-0.010736248046677384,0.09595170374700678,0.030297579566278064
2015-08-21,432728.0,-0.006380451461426115,0.018295557486458006,-0.10648490506738643,0.03727745835721284,0.07797507903348061,-0.027063189809765027,36028.0,-0.024980570667258797,0.22066170756078607,-0.2116409459309426,0.04710225380259798,-0.05492949927833907,-0.001193516154102365,78564.0,-0.004073112366987424,0.10759380886920218,-0.2990173616414643,-0.008591721399114098,0.17343821597678327,0.026577058194592943,173545.0,-0.02510588031922556,-0.001861188740672448,-0.12329943242386701,-0.011495577515918062,0.08272782275490506,0.05392837592555245
2015-08-24,432728.0,-0.006380451461426115,0.018295557486458006,-0.10648490506738643,0.03727745835721284,0.07797507903348061,-0.027063189809765027,36028.0,-0.024980570667258797,0.22066170756078607,-0.2116409459309426,0.04710225380259798,-0.05492949927833907,-0.001193516154102365,78564.0,-0.004073112366987424,0.10759380886920218,-0.2990173616414643,-0.008591721399114098,0.17343821597678327,0.026577058194592943,173545.0,-0.02510588031922556,-0.001861188740672448,-0.12329943242386701,-0.011495577515918062,0.08272782275490506,0.05392837592555245
2015-08-25,432728.0,-0.006380451461426115,0.018295557486458006,-0.10648490506738643,0.03727745835721284,0.07797507903348061,-0.027063189809765027,36028.0,-0.024980570667258797,0.22066170756078607,-0.2116409459309426,0.04710225380259798,-0.05492949927833907,-0.001193516154102365,78564.0,-0.004073112366987424,0.10759380886920218,-0.2990173616414643,-0.008591721399114098,0.17343821597678327,0.026577058194592943,173545.0,-0.02510588031922556,-0.001861188740672448,-0.12329943242386701,-0.011495577515918062,0.08272782275490506,0.05392837592555245
2015-08-26,432728.0,-0.006380451461426115,0.018295557486458006,-0.10648490506738643,0.03727745835721284,0.07797507903348061,-0.027063189809765027,36028.0,-0.024980570667258797,0.22066170756078607,-0.2116409459309426,0.04710225380259798,-0.05492949927833907,-0.001193516154102365,78564.0,-0.004073112366987424,0.10759380886920218,-0.2990173616414643,-0.008591721399114098,0.17343821597678327,0.026577058194592943,173545.0,-0.02510588031922556,-0.001861188740672448,-0.12329943242386701,-0.011495577515918062,0.08272782275490506,0.05392837592555245
2015-08-27,432728.0,-0.006380451461426115,0.018295557486458006,-0.10648490506738643,0.03727745835721284,0.07797507903348061,-0.027063189809765027,36028.0,-0.024980570667258797,0.22066170756078607,-0.2116409459309426,0.04710225380259798,-0.05492949927833907,-0.001193516154102365,78564.0,-0.004073112366987424,0.10759380886920218,-0.2990173616414643,-0.008591721399114098,0.17343821597678327,0.026577058194592943,173545.0,-0.02510588031922556,-0.001861188740672448,-0.12329943242386701,-0.011495577515918062,0.08272782275490506,0.05392837592555245
2015-08-28,432154.0,-0.0013282302142291868,0.09398038662143587,-0.15247573781568607,0.007536665170286518,0.06969506240830815,-0.01873637638434447,31134.0,-0.1571914948288045,0.1831438298965761,-0.19840046251686258,0.07021262927988695,-0.04532022868889317,-0.009635767970707265,74149.0,-0.059542272990869734,0.12104006797124708,-0.33173744757178114,-0.003870584903370241,0.19307070897786888,0.021497255526035416,167243.0,-0.03768169669283617,-0.0004783458799471428,-0.13912091985912714,-0.004203464420035517,0.09350466088266773,0.050298069276442064
2015-08-31,432154.0,-0.0013282302142291868,0.09398038662143587,-0.15247573781568607,0.007536665170286518,0.06969506240830815,-0.01873637638434447,31134.0,-0.1571914948288045,0.1831438298965761,-0.19840046251686258,0.07021262927988695,-0.04532022868889317,-0.009635767970707265,74149.0,-0.059542272990869734,0.12104006797124708,-0.33173744757178114,-0.003870584903370241,0.19307070897786888,0.021497255526035416,167243.0,-0.03768169669283617,-0.0004783458799471428,-0.13912091985912714,-0.004203464420035517,0.09350466088266773,0.050298069276442064
2015-09-01,432154.0,-0.0013282302142291868,0.09398038662143587,-0.15247573781568607,0.007536665170286518,0.06969506240830815,-0.01873637638434447,31134.0,-0.1571914948288045,0.1831438298965761,-0.19840046251686258,0.07021262927988695,-0.04532022868889317,-0.009635767970707265,74149.0,-0.059542272990869734,0.12104006797124708,-0.33173744757178114,-0.003870584903370241,0.19307070897786888,0.021497255526035416,167243.0,-0.03768169669283617,-0.0004783458799471428,-0.13912091985912714,-0.004203464420035517,0.09350466088266773,0.050298069276442064
2015-09-02,432154.0,-0.0013282302142291868,0.09398038662143587,-0.15247573781568607,0.007536665170286518,0.06969506240830815,-0.01873637638434447,31134.0,-0.1571914948288045,0.1831438298965761,-0.19840046251686258,0.07021262927988695,-0.04532022868889317,-0.009635767970707265,74149.0,-0.059542272990869734,0.12104006797124708,-0.33173744757178114,-0.003870584903370241,0.19307070897786888,0.021497255526035416,167243.0,-0.03768169669283617,-0.0004783458799471428,-0.13912091985912714,-0.004203464420035517,0.09350466088266773,0.050298069276442064
2015-09-03,432154.0,-0.0013282302142291868,0.09398038662143587,-0.15247573781568607,0.007536665170286518,0.06969506240830815,-0.01873637638434447,31134.0,-0.1571914948288045,0.1831438298965761,-0.19840046251686258,0.07021262927988695,-0.04532022868889317,-0.009635767970707265,74149.0,-0.059542272990869734,0.12104006797124708,-0.33173744757178114,-0.003870584903370241,0.19307070897786888,0.021497255526035416,167243.0,-0.03768169669283617,-0.0004783458799471428,-0.13912091985912714,-0.004203464420035517,0.09350466088266773,0.050298069276442064
2015-09-04,410274.0,-0.0533302134670976,0.09895094497823406,-0.16400015599331177,-0.004394624080492549,0.07821114669708536,-0.008767311601515086,28619.0,-0.0878786819944792,0.24113351270135225,-0.23536811209336456,0.04455082287990496,-0.03791187672525245,-0.012404346762640205,69973.0,-0.059680162348334356,0.1524730967658954,-0.3582810512626299,-0.014719963414459863,0.19884812713475197,0.021679790776442342,157013.0,-0.06515384076477744,0.025787673632119635,-0.13312273506015426,-0.01059784858578589,0.08548973651863222,0.0324431734951883
2015-09-07,410274.0,-0.0533302134670976,0.09895094497823406,-0.16400015599331177,-0.004394624080492549,0.07821114669708536,-0.008767311601515086,28619.0,-0.0878786819944792,0.24113351270135225,-0.23536811209336456,0.04455082287990496,-0.03791187672525245,-0.012404346762640205,69973.0,-0.059680162348334356,0.1524730967658954,-0.3582810512626299,-0.014719963414459863,0.19884812713475197,0.021679790776442342,157013.0,-0.06515384076477744,0.025787673632119635,-0.13312273506015426,-0.01059784858578589,0.08548973651863222,0.0324431734951883
2015-09-09,410274.0,-0.0533302134670976,0.09895094497823406,-0.16400015599331177,-0.004394624080492549,0.07821114669708536,-0.008767311601515086,28619.0,-0.0878786819944792,0.24113351270135225,-0.23536811209336456,0.04455082287990496,-0.03791187672525245,-0.012404346762640205,69973.0,-0.059680162348334356,0.1524730967658954,-0.3582810512626299,-0.014719963414459863,0.19884812713475197,0.021679790776442342,157013.0,-0.06515384076477744,0.025787673632119635,-0.13312273506015426,-0.01059784858578589,0.08548973651863222,0.0324431734951883
2015-09-10,410274.0,-0.0533302134670976,0.09895094497823406,-0.16400015599331177,-0.004394624080492549,0.07821114669708536,-0.008767311601515086,28619.0,-0.0878786819944792,0.24113351270135225,-0.23536811209336456,0.04455082287990496,-0.03791187672525245,-0.012404346762640205,69973.0,-0.059680162348334356,0.1524730967658954,-0.3582810512626299,-0.014719963414459863,0.19884812713475197,0.021679790776442342,157013.0,-0.06515384076477744,0.025787673632119635,-0.13312273506015426,-0.01059784858578589,0.08548973651863222,0.0324431734951883
2015-09-11,421732.0,0.02716891295894075,0.06360674551610976,-0.13539167053958437,0.002655715003841302,0.07698728102207089,-0.007858071002437567,27515.0,-0.04012356896238416,0.2237688533527167,-0.21966200254406687,0.04183172814828275,-0.02674904597492277,-0.019189532982009812,70035.0,0.000885271649889341,0.1690726065538659,-0.359720139930035,-0.026615263796673092,0.1931177268508603,0.024145070321981866,155615.0,-0.008983709796613438,0.04905696751598496,-0.1306943418050959,-0.03355717636474633,0.07137486746136298,0.043819683192494296
2015-09-14,421732.0,0.02716891295894075,0.06360674551610976,-0.13539167053958437,0.002655715003841302,0.07698728102207089,-0.007858071002437567,27515.0,-0.04012356896238416,0.2237688533527167,-0.21966200254406687,0.04183172814828275,-0.02674904597492277,-0.019189532982009812,70035.0,0.000885271649889341,0.1690726065538659,-0.359720139930035,-0.026615263796673092,0.1931177268508603,0.024145070321981866,155615.0,-0.008983709796613438,0.04905696751598496,-0.1306943418050959,-0.03355717636474633,0.07137486746136298,0.043819683192494296
2015-09-15,421732.0,0.02716891295894075,0.06360674551610976,-0.13539167053958437,0.002655715003841302,0.07698728102207089,-0.007858071002437567,27515.0,-0.04012356896238416,0.2237688533527167,-0.21966200254406687,0.04183172814828275,-0.02674904597492277,-0.019189532982009812,70035.0,0.000885271649889341,0.1690726065538659,-0.359720139930035,-0.026615263796673092,0.1931177268508603,0.024145070321981866,155615.0,-0.008983709796613438,0.04905696751598496,-0.1306943418050959,-0.03355717636474633,0.07137486746136298,0.043819683192494296
2015-09-16,421732.0,0.02716891295894075,0.06360674551610976,-0.13539167053958437,0.002655715003841302,0.07698728102207089,-0.007858071002437567,27515.0,-0.04012356896238416,0.2237688533527167,-0.21966200254406687,0.04183172814828275,-0.02674904597492277,-0.019189532982009812,70035.0,0.000885271649889341,0.1690726065538659,-0.359720139930035,-0.026615263796673092,0.1931177268508603,0.024145070321981866,155615.0,-0.008983709796613438,0.04905696751598496,-0.1306943418050959,-0.03355717636474633,0.07137486746136298,0.043819683192494296
2015-09-17,421732.0,0.02716891295894075,0.06360674551610976,-0.13539167053958437,0.002655715003841302,0.07698728102207089,-0.007858071002437567,27515.0,-0.04012356896238416,0.2237688533527167,-0.21966200254406687,0.04183172814828275,-0.02674904597492277,-0.019189532982009812,70035.0,0.000885271649889341,0.1690726065538659,-0.359720139930035,-0.026615263796673092,0.1931177268508603,0.024145070321981866,155615.0,-0.008983709796613438,0.04905696751598496,-0.1306943418050959,-0.03355717636474633,0.07137486746136298,0.043819683192494296
2015-09-18,413333.0,-0.020320177677562643,0.02130727524780262,-0.10476298771208686,0.024975020141145277,0.07437102771857074,-0.01589033539543177,27693.0,0.006427617087350594,0.22442494493193227,-0.2136641028418734,0.044271115444336116,-0.03990178023327195,-0.015130177301123027,73784.0,0.050810473815461346,0.13866149842784342,-0.32131627453106365,-0.004648704326141169,0.17349289818930932,0.013810582240052044,158007.0,0.015138569810198283,0.014676564962311796,-0.12556405728860115,-0.009600840469093142,0.07559158771446835,0.04489674508091414
2015-09-21,413333.0,-0.020320177677562643,0.02130727524780262,-0.10476298771208686,0.024975020141145277,0.07437102771857074,-0.01589033539543177,27693.0,0.006427617087350594,0.22442494493193227,-0.2136641028418734,0.044271115444336116,-0.03990178023327195,-0.015130177301123027,73784.0,0.050810473815461346,0.13866149842784342,-0.32131627453106365,-0.004648704326141169,0.17349289818930932,0.013810582240052044,158007.0,0.015138569810198283,0.014676564962311796,-0.12556405728860115,-0.009600840469093142,0.07559158771446835,0.04489674508091414
2015-09-22,413333.0,-0.020320177677562643,0.02130727524780262,-0.10476298771208686,0.024975020141145277,0.07437102771857074,-0.01589033539543177,27693.0,0.006427617087350594,0.22442494493193227,-0.2136641028418734,0.044271115444336116,-0.03990178023327195,-0.015130177301123027,73784.0,0.050810473815461346,0.13866149842784342,-0.32131627453106365,-0.004648704326141169,0.17349289818930932,0.013810582240052044,158007.0,0.015138569810198283,0.014676564962311796,-0.12556405728860115,-0.009600840469093142,0.07559158771446835,0.04489674508091414
2015-09-23,413333.0,-0.020320177677562643,0.02130727524780262,-0.10476298771208686,0.024975020141145277,0.07437102771857074,-0.01589033539543177,27693.0,0.006427617087350594,0.22442494493193227,-0.2136641028418734,0.044271115444336116,-0.03990178023327195,-0.015130177301123027,73784.0,0.050810473815461346,0.13866149842784342,-0.32131627453106365,-0.004648704326141169,0.17349289818930932,0.013810582240052044,158007.0,0.015138569810198283,0.014676564962311796,-0.12556405728860115,-0.009600840469093142,0.07559158771446835,0.04489674508091414
2015-09-24,413333.0,-0.020320177677562643,0.02130727524780262,-0.10476298771208686,0.024975020141145277,0.07437102771857074,-0.01589033539543177,27693.0,0.006427617087350594,0.22442494493193227,-0.2136641028418734,0.044271115444336116,-0.03990178023327195,-0.015130177301123027,73784.0,0.050810473815461346,0.13866149842784342,-0.32131627453106365,-0.004648704326141169,0.17349289818930932,0.013810582240052044,158007.0,0.015138569810198283,0.014676564962311796,-0.12556405728860115,-0.009600840469093142,0.07559158771446835,0.04489674508091414
2015-09-25,419304.0,0.014240264819796615,0.04967517600595272,-0.1324051284986549,-0.004078186709404155,0.09610211207143265,-0.009293972869326312,27147.0,-0.02011271963752901,0.2633808523962132,-0.24054223302759054,0.030942645596198474,-0.02781154455372601,-0.02596972041109515,79193.0,0.0683014912934224,0.137625800260124,-0.29507658505170914,-0.015998888790675944,0.15080878360461153,0.02264088997764954,152140.0,-0.0385631655054555,0.09859340081503878,-0.17497042197975549,-0.03085316156171947,0.06480215590903116,0.04242802681740502
2015-09-28,419304.0,0.014240264819796615,0.04967517600595272,-0.1324051284986549,-0.004078186709404155,0.09610211207143265,-0.009293972869326312,27147.0,-0.02011271963752901,0.2633808523962132,-0.24054223302759054,0.030942645596198474,-0.02781154455372601,-0.02596972041109515,79193.0,0.0683014912934224,0.137625800260124,-0.29507658505170914,-0.015998888790675944,0.15080878360461153,0.02264088997764954,152140.0,-0.0385631655054555,0.09859340081503878,-0.17497042197975549,-0.03085316156171947,0.06480215590903116,0.04242802681740502
2015-09-29,419304.0,0.014240264819796615,0.04967517600595272,-0.1324051284986549,-0.004078186709404155,0.09610211207143265,-0.009293972869326312,27147.0,-0.02011271963752901,0.2633808523962132,-0.24054223302759054,0.030942645596198474,-0.02781154455372601,-0.02596972041109515,79193.0,0.0683014912934224,0.137625800260124,-0.29507658505170914,-0.015998888790675944,0.15080878360461153,0.02264088997764954,152140.0,-0.0385631655054555,0.09859340081503878,-0.17497042197975549,-0.03085316156171947,0.06480215590903116,0.04242802681740502
2015-09-30,419304.0,0.014240264819796615,0.04967517600595272,-0.1324051284986549,-0.004078186709404155,0.09610211207143265,-0.009293972869326312,27147.0,-0.02011271963752901,0.2633808523962132,-0.24054223302759054,0.030942645596198474,-0.02781154455372601,-0.02596972041109515,79193.0,0.0683014912934224,0.137625800260124,-0.29507658505170914,-0.015998888790675944,0.15080878360461153,0.02264088997764954,152140.0,-0.0385631655054555,0.09859340081503878,-0.17497042197975549,-0.03085316156171947,0.06480215590903116,0.04242802681740502
2015-10-01,419304.0,0.014240264819796615,0.04967517600595272,-0.1324051284986549,-0.004078186709404155,0.09610211207143265,-0.009293972869326312,27147.0,-0.02011271963752901,0.2633808523962132,-0.24054223302759054,0.030942645596198474,-0.02781154455372601,-0.02596972041109515,79193.0,0.0683014912934224,0.137625800260124,-0.29507658505170914,-0.015998888790675944,0.15080878360461153,0.02264088997764954,152140.0,-0.0385631655054555,0.09859340081503878,-0.17497042197975549,-0.03085316156171947,0.06480215590903116,0.04242802681740502
2015-10-02,415700.0,-0.008669713735867212,0.09757998556651432,-0.1493625210488333,-0.02658888621602117,0.08679576617753187,-0.008424344479191725,26595.0,-0.020755781161872534,0.3623989471705208,-0.34149276179733035,7.520210565895845e-05,-0.010791502162060538,-0.01018988531678887,75469.0,-0.04934476407531569,0.11399382527925374,-0.26799083067219653,-0.017040109183903324,0.1496375995441837,0.02139951503266242,156905.0,0.03036869443293713,0.0614511965839202,-0.16743252286415347,-0.024441541059876996,0.08579076511264778,0.04463210222746248
2015-10-05,415700.0,-0.008669713735867212,0.09757998556651432,-0.1493625210488333,-0.02658888621602117,0.08679576617753187,-0.008424344479191725,26595.0,-0.020755781161872534,0.3623989471705208,-0.34149276179733035,7.520210565895845e-05,-0.010791502162060538,-0.01018988531678887,75469.0,-0.04934476407531569,0.11399382527925374,-0.26799083067219653,-0.017040109183903324,0.1496375995441837,0.02139951503266242,156905.0,0.03036869443293713,0.0614511965839202,-0.16743252286415347,-0.024441541059876996,0.08579076511264778,0.04463210222746248
2015-10-06,415700.0,-0.008669713735867212,0.09757998556651432,-0.1493625210488333,-0.02658888621602117,0.08679576617753187,-0.008424344479191725,26595.0,-0.020755781161872534,0.3623989471705208,-0.34149276179733035,7.520210565895845e-05,-0.010791502162060538,-0.01018988531678887,75469.0,-0.04934476407531569,0.11399382527925374,-0.26799083067219653,-0.017040109183903324,0.1496375995441837,0.02139951503266242,156905.0,0.03036869443293713,0.0614511965839202,-0.16743252286415347,-0.024441541059876996,0.08579076511264778,0.04463210222746248
2015-10-07,415700.0,-0.008669713735867212,0.09757998556651432,-0.1493625210488333,-0.02658888621602117,0.08679576617753187,-0.008424344479191725,26595.0,-0.020755781161872534,0.3623989471705208,-0.34149276179733035,7.520210565895845e-05,-0.010791502162060538,-0.01018988531678887,75469.0,-0.04934476407531569,0.11399382527925374,-0.26799083067219653,-0.017040109183903324,0.1496375995441837,0.02139951503266242,156905.0,0.03036869443293713,0.0614511965839202,-0.16743252286415347,-0.024441541059876996,0.08579076511264778,0.04463210222746248
