target,target_type,model_family,model,feature_set,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std
tci_within_gold,delta20,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.33949700217454515,0.20262514930861647,4.515044539720766,1.2141963572186767,3.5588536232940275,0.8841283324527892,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9391775465869522,0.04035827520794295,1.3265435032872128,0.5670184575824277,1.113924330451439,0.558481725791802,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,Exog,Exog_ElasticNet,external_only,-9.242188897290074,13.299848029928185,14.561623947828153,8.771183191687989,11.448884381449064,6.941569586636604,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,Exog,Exog_ExtraTrees,external_only,-0.2799451837401717,0.07404217254034734,6.3365345297935285,1.472823653726789,5.213485974738477,1.31460883167176,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,Exog,Exog_RandomForest,external_only,-0.3881052400203004,0.28483594682721186,6.55377178149552,1.4621508980348485,5.289210668753235,1.264565272474055,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,Exog,Exog_Ridge,external_only,-11.243678617503909,15.73717461286235,15.855445293114633,9.377592021007928,12.350770982630275,7.377044363157291,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,Mean,Mean,mean_baseline,-0.12211033973129926,0.11160031332929729,5.967323936592905,1.6517984499509721,4.985837392042652,1.4370869900526506,5.597056468542344,1.2513700564441215
tci_within_gold,level,AR,AR_Ridge,target_lags,0.9986517917170404,0.0001246543111955024,0.3891048388034685,0.10913949933930486,0.2706146616624275,0.07556191766967882,10.56678581062743,2.765518158463701
tci_within_gold,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9871661264723012,0.006648596157636855,1.1560089276899734,0.39168840735393506,0.9038950362929596,0.30675002164095005,10.56678581062743,2.765518158463701
tci_within_gold,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.18732366460114722,0.6087748627025167,11.654585354298355,5.9600987700581625,10.042167920037091,5.126783721524899,10.56678581062743,2.765518158463701
tci_within_gold,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.10464512568540396,1.0130241440624075,11.20075371135826,8.117661252132967,9.65549466326393,7.809575964434846,10.56678581062743,2.765518158463701
tci_within_gold,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.956378999913202,0.04977332186333318,1.8388201268708906,0.922179547583783,1.3950324972485715,0.6124495649718111,10.56678581062743,2.765518158463701
tci_within_gold,level,Exog,Exog_ElasticNet,external_only,-1.2268442920270115,0.9192924241639508,15.452114563280958,5.059538976415089,12.365778113256747,4.840289948640673,10.56678581062743,2.765518158463701
tci_within_gold,level,Exog,Exog_ExtraTrees,external_only,-1.1791141455954162,0.7370609806222,15.636109320864698,6.1191221044949025,13.293244379952618,5.398835791400684,10.56678581062743,2.765518158463701
tci_within_gold,level,Exog,Exog_RandomForest,external_only,-1.5799454938917616,1.7987587768963076,17.17817657916792,10.484355628933917,15.034096829539344,9.87633748488801,10.56678581062743,2.765518158463701
tci_within_gold,level,Exog,Exog_Ridge,external_only,-1.4047627290678983,0.8750145311790757,16.074201412925728,4.631849693818211,12.769170990780111,4.757051740781655,10.56678581062743,2.765518158463701
tci_within_gold,level,Mean,Mean,mean_baseline,-0.711107558684783,0.5141157156182196,13.351188963613973,1.6061522807386155,11.017876935060082,2.075039196194729,10.56678581062743,2.765518158463701
tci_within_palladium,ar_residual,AR,AR_Ridge,target_lags,0.9988089283007543,0.0010669186390734144,0.3200178111551865,0.18075969132962544,0.17785155617902362,0.07633136805739756,9.675243887890026,1.625521670122426
tci_within_palladium,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,-0.3342115431441865,0.5735766975350758,0.3333326335241894,0.1345766385640197,0.2134742835424732,0.07250896746334203,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.010416809162963133,0.014574786326771554,0.31850696121105143,0.1814582253733163,0.17584280069726854,0.07737109348673796,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.0002224510875223166,0.012186296531234299,0.31931989240324926,0.17989582907794682,0.1791056899982613,0.07760314480768533,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-4.494621192487691,5.256282420045256,0.5313974926521148,0.15547950779356998,0.3947175075377429,0.17018219939334772,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,Exog,Exog_ElasticNet,external_only,-0.5425919655715378,0.8297527575938983,0.3516923978952026,0.1415807704819995,0.20761322699581086,0.0486903865008747,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.012980233656780138,0.00724472674733175,0.3211539849479171,0.1807175900619034,0.17960462414496556,0.07823531730620302,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,Exog,Exog_RandomForest,external_only,-0.026740365435375946,0.024774553683824502,0.32212082391801083,0.1796418199234138,0.1808000998762965,0.0772360754253633,0.31931106687312627,0.18040239145682577
tci_within_palladium,ar_residual,Exog,Exog_Ridge,external_only,-2.1575145488524483,3.2878743181927828,0.4195513004202785,0.08186965763030726,0.2624513158007171,0.03355652301067777,0.31931106687312627,0.18040239145682577
tci_within_palladium,delta20,AR,AR_Ridge,target_lags,0.9939025714691215,0.006004901283239155,0.30744498423701994,0.1654099949702311,0.17731601943884248,0.06922546735224168,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9865071881945019,0.00980787152806817,0.4158021472592515,0.08073349394021796,0.2739245682837885,0.036906794160145,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.19748564821070178,0.043336580018206096,3.8429630850575833,1.4435619491955418,3.0608280570360353,1.4469627619649803,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.4817800389825965,0.11831482320692067,3.151775251661992,1.4367081401737147,2.4246103839409794,1.3713167568741473,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9528167444279309,0.03878423584179122,0.8186349827108405,0.22743275490326767,0.611938527370536,0.24715318240149117,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,Exog,Exog_ElasticNet,external_only,-20.741800914298913,27.95574363458497,14.636831530301786,4.974058969550976,11.455956371668472,5.714069656066273,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,Exog,Exog_ExtraTrees,external_only,-0.14544780848939362,0.10650728192442524,4.562095119663776,1.6615490783036517,3.6609742482989525,1.756871465012451,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,Exog,Exog_RandomForest,external_only,-0.34349801570676936,0.4621833432423154,4.780330862593758,1.4322895301743868,3.8747273953386494,1.5960911638885256,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,Exog,Exog_Ridge,external_only,-24.59539481163255,31.437779238620845,16.215179192864742,4.696785630120357,12.434850625299184,5.743914463707464,4.307858082416993,1.698495975071639
tci_within_palladium,delta20,Mean,Mean,mean_baseline,-0.07276783672359384,0.013779910478158401,4.45426473256891,1.7281588419343288,3.619798981340787,1.7719397522570912,4.307858082416993,1.698495975071639
tci_within_palladium,level,AR,AR_Ridge,target_lags,0.9988089283007543,0.0010669186390734144,0.3200178111551865,0.18075969132962544,0.17785155617902362,0.07633136805739756,9.675243887890026,1.625521670122426
tci_within_palladium,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9975257785861235,0.00022168960596767435,0.48063818791031343,0.0800308134655056,0.32740456027660003,0.08457180567911296,9.675243887890026,1.625521670122426
tci_within_palladium,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.41174584758907784,0.17852841682867016,7.489839034794688,2.3318451766170405,6.225907466346683,2.330338340778763,9.675243887890026,1.625521670122426
tci_within_palladium,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.514341544305508,0.2604160212737478,6.7718369005234464,2.8656776520810263,5.803385564497287,2.248174664501772,9.675243887890026,1.625521670122426
