accuracy,auc,average_precision,balanced_accuracy,f1,feature_set,fold,high_state,model,model_family,n_test,n_train,positive_rate_pred,positive_rate_test,target,test_end,test_start,train_end,train_start
1.0,,,1.0,0.0,external_only,3,high_q90,Exog_RandomForestClassifier,Exog,390,2205,0.0,0.0,tci_within_platinum,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,external_only,3,high_q90,Exog_ExtraTreesClassifier,Exog,390,2205,0.0,0.0,tci_within_platinum,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,arx_external_plus_target_lags,3,high_q90,ARX_Logistic,ARX,390,2205,0.0,0.0,tci_within_platinum,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,arx_external_plus_target_lags,3,high_q90,ARX_RandomForestClassifier,ARX,390,2205,0.0,0.0,tci_within_platinum,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,arx_external_plus_target_lags,3,high_q90,ARX_ExtraTreesClassifier,ARX,390,2205,0.0,0.0,tci_within_platinum,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.8354755784061697,0.5,0.16452442159383032,0.5,0.0,prevalence,1,high_q75,Prevalence,Prevalence,389,1427,0.0,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.9897172236503856,1.0,1.0,0.9938461538461538,0.9696969696969697,target_lags,1,high_q75,AR_Logistic,AR,389,1427,0.17480719794344474,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.6915167095115681,0.13048076923076923,0.09460379796119556,0.41384615384615386,0.0,external_only,1,high_q75,Exog_Logistic,Exog,389,1427,0.14395886889460155,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8354755784061697,0.03254807692307693,0.1198597645844167,0.5,0.0,external_only,1,high_q75,Exog_RandomForestClassifier,Exog,389,1427,0.0,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8354755784061697,0.23384615384615387,0.11754432074977984,0.5,0.0,external_only,1,high_q75,Exog_ExtraTreesClassifier,Exog,389,1427,0.0,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.9331619537275064,0.9556730769230769,0.6416809018880966,0.890985576923077,0.8030303030303031,arx_external_plus_target_lags,1,high_q75,ARX_Logistic,ARX,389,1427,0.17480719794344474,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8354755784061697,0.9961778846153847,0.9913194444444444,0.5,0.0,arx_external_plus_target_lags,1,high_q75,ARX_RandomForestClassifier,ARX,389,1427,0.0,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8354755784061697,0.9982692307692308,0.9919642857142857,0.5,0.0,arx_external_plus_target_lags,1,high_q75,ARX_ExtraTreesClassifier,ARX,389,1427,0.0,0.16452442159383032,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.7403598971722365,0.5,0.2596401028277635,0.5,0.0,prevalence,2,high_q75,Prevalence,Prevalence,389,1816,0.0,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9897172236503856,1.0,1.0,0.9930555555555556,0.9805825242718447,target_lags,2,high_q75,AR_Logistic,AR,389,1816,0.2699228791773779,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.8791773778920309,0.9971465896589659,0.9940504270835108,0.7673267326732673,0.6967741935483871,external_only,2,high_q75,Exog_Logistic,Exog,389,1816,0.13881748071979436,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.5295629820051414,0.9306071232123213,0.8404604966530653,0.6822916666666666,0.5246753246753246,external_only,2,high_q75,Exog_RandomForestClassifier,Exog,389,1816,0.7300771208226221,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.7429305912596401,0.7893117436743675,0.5386234922981363,0.504950495049505,0.0196078431372549,external_only,2,high_q75,Exog_ExtraTreesClassifier,Exog,389,1816,0.002570694087403599,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9511568123393316,0.9997593509350935,0.9993359326592103,0.9670138888888888,0.9140271493212669,arx_external_plus_target_lags,2,high_q75,ARX_Logistic,ARX,389,1816,0.30848329048843187,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9948586118251928,0.9999999999999999,1.0,0.9965277777777778,0.9901960784313726,arx_external_plus_target_lags,2,high_q75,ARX_RandomForestClassifier,ARX,389,1816,0.2647814910025707,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9845758354755784,0.9998968646864685,0.999705891963687,0.9895833333333333,0.9711538461538461,arx_external_plus_target_lags,2,high_q75,ARX_ExtraTreesClassifier,ARX,389,1816,0.2750642673521851,0.2596401028277635,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.7564102564102564,0.5,0.24358974358974358,0.5,0.0,prevalence,3,high_q75,Prevalence,Prevalence,390,2205,0.0,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.9666666666666667,0.999964317573595,0.999890350877193,0.9779661016949153,0.9359605911330049,target_lags,3,high_q75,AR_Logistic,AR,390,2205,0.27692307692307694,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.7564102564102564,0.7476538804638715,0.3620886983947552,0.5,0.0,external_only,3,high_q75,Exog_Logistic,Exog,390,2205,0.0,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.7564102564102564,0.3650490633363068,0.18620178350836258,0.5,0.0,external_only,3,high_q75,Exog_RandomForestClassifier,Exog,390,2205,0.0,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.7564102564102564,0.16098126672613738,0.16506914073366946,0.5,0.0,external_only,3,high_q75,Exog_ExtraTreesClassifier,Exog,390,2205,0.0,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.8435897435897436,0.984049955396967,0.9478920742948861,0.6789473684210526,0.5271317829457365,arx_external_plus_target_lags,3,high_q75,ARX_Logistic,ARX,390,2205,0.08717948717948718,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.8948717948717949,0.9992863514719001,0.9976177835215856,0.7842105263157895,0.7248322147651006,arx_external_plus_target_lags,3,high_q75,ARX_RandomForestClassifier,ARX,390,2205,0.13846153846153847,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.7564102564102564,0.9948260481712756,0.9825172957803173,0.5,0.0,arx_external_plus_target_lags,3,high_q75,ARX_ExtraTreesClassifier,ARX,390,2205,0.0,0.24358974358974358,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.8740359897172236,0.5,0.12596401028277635,0.5,0.0,prevalence,1,high_q90,Prevalence,Prevalence,389,1427,0.0,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.9845758354755784,1.0,1.0,0.9911764705882353,0.9423076923076923,target_lags,1,high_q90,AR_Logistic,AR,389,1427,0.14138817480719795,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.7043701799485861,0.40336134453781514,0.10204378486816834,0.40294117647058825,0.0,external_only,1,high_q90,Exog_Logistic,Exog,389,1427,0.16966580976863754,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8740359897172236,0.46758703481392555,0.14363587003047548,0.5,0.0,external_only,1,high_q90,Exog_RandomForestClassifier,Exog,389,1427,0.0,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8740359897172236,0.23181272509003603,0.10922105516695846,0.5,0.0,external_only,1,high_q90,Exog_ExtraTreesClassifier,Exog,389,1427,0.0,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.961439588688946,0.990516206482593,0.9362439957804345,0.9517406962785114,0.8598130841121495,arx_external_plus_target_lags,1,high_q90,ARX_Logistic,ARX,389,1427,0.14910025706940874,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8740359897172236,0.9999999999999998,1.0,0.5,0.0,arx_external_plus_target_lags,1,high_q90,ARX_RandomForestClassifier,ARX,389,1427,0.0,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.8740359897172236,0.9999999999999999,1.0,0.5,0.0,arx_external_plus_target_lags,1,high_q90,ARX_ExtraTreesClassifier,ARX,389,1427,0.0,0.12596401028277635,tci_within_palladium,2022-03-16,2020-03-04,2020-03-03,2013-04-08
0.794344473007712,0.5,0.20565552699228792,0.5,0.0,prevalence,2,high_q90,Prevalence,Prevalence,389,1816,0.0,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.974293059125964,1.0,1.0,0.9838187702265373,0.9411764705882353,target_lags,2,high_q90,AR_Logistic,AR,389,1816,0.23136246786632392,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.8997429305912596,0.9710355987055016,0.8970133531576346,0.7794093851132686,0.7022900763358777,external_only,2,high_q90,Exog_Logistic,Exog,389,1816,0.13110539845758354,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.7789203084832905,0.9053398058252426,0.7352665730062732,0.7959951456310679,0.6055045871559632,external_only,2,high_q90,Exog_RandomForestClassifier,Exog,389,1816,0.35475578406169667,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.87146529562982,0.916039644012945,0.7568621376266594,0.6921318770226538,0.5535714285714286,external_only,2,high_q90,Exog_ExtraTreesClassifier,Exog,389,1816,0.08226221079691516,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.8149100257069408,0.9718446601941747,0.9095370786224978,0.883495145631068,0.6896551724137931,arx_external_plus_target_lags,2,high_q90,ARX_Logistic,ARX,389,1816,0.390745501285347,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9691516709511568,0.9950647249190938,0.9805499680652398,0.9805825242718447,0.9302325581395349,arx_external_plus_target_lags,2,high_q90,ARX_RandomForestClassifier,ARX,389,1816,0.2365038560411311,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
0.9331619537275064,1.0,1.0,0.9579288025889967,0.8602150537634409,arx_external_plus_target_lags,2,high_q90,ARX_ExtraTreesClassifier,ARX,389,1816,0.27249357326478146,0.20565552699228792,tci_within_palladium,2024-03-12,2022-03-17,2022-03-16,2013-04-08
1.0,,,1.0,0.0,prevalence,3,high_q90,Prevalence,Prevalence,390,2205,0.0,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.9307692307692308,,,0.9307692307692308,0.0,target_lags,3,high_q90,AR_Logistic,AR,390,2205,0.06923076923076923,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.9897435897435898,,,0.9897435897435898,0.0,external_only,3,high_q90,Exog_Logistic,Exog,390,2205,0.010256410256410256,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,external_only,3,high_q90,Exog_RandomForestClassifier,Exog,390,2205,0.0,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,external_only,3,high_q90,Exog_ExtraTreesClassifier,Exog,390,2205,0.0,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
0.9025641025641026,,,0.9025641025641026,0.0,arx_external_plus_target_lags,3,high_q90,ARX_Logistic,ARX,390,2205,0.09743589743589744,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,arx_external_plus_target_lags,3,high_q90,ARX_RandomForestClassifier,ARX,390,2205,0.0,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
1.0,,,1.0,0.0,arx_external_plus_target_lags,3,high_q90,ARX_ExtraTreesClassifier,ARX,390,2205,0.0,0.0,tci_within_palladium,2026-03-31,2024-03-13,2024-03-12,2013-04-08
