target,importance_mode,fold,feature,group,tree_importance
tci_within_gold,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_ma20_lag1,REL_GOLD_PLATINUM,0.0009116499026412402
tci_within_gold,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_std20_lag1,REL_GOLD_PLATINUM,4.845986855501794e-05
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag1,REL_PLATINUM_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag5,REL_PLATINUM_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag20,REL_PLATINUM_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_ma20_lag1,REL_PLATINUM_PALLADIUM,9.120266040048722e-05
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_std20_lag1,REL_PLATINUM_PALLADIUM,0.0001395471094620478
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag1,REL_PLATINUM_PALLADIUM,0.006098551188424095
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag5,REL_PLATINUM_PALLADIUM,0.002290942840150453
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag20,REL_PLATINUM_PALLADIUM,0.000760306671385328
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_ma20_lag1,REL_PLATINUM_PALLADIUM,0.002983471535399903
tci_within_gold,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_std20_lag1,REL_PLATINUM_PALLADIUM,0.0002801207800312773
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag1,REL_GOLD_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag5,REL_GOLD_SILVER,7.201886081362557e-06
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag20,REL_GOLD_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_ma20_lag1,REL_GOLD_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_std20_lag1,REL_GOLD_SILVER,0.001629920449239376
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag1,REL_GOLD_SILVER,0.005523279899081046
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag5,REL_GOLD_SILVER,0.004054749492453833
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag20,REL_GOLD_SILVER,0.008362198595896908
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_ma20_lag1,REL_GOLD_SILVER,0.003868904420933225
tci_within_gold,arx_external_plus_target_lags,3,gold_silver_ratio_futures_std20_lag1,REL_GOLD_SILVER,0.0015270505015263214
tci_within_gold,arx_external_plus_target_lags,3,gpr_narrow_lag1,GPR,0.0030426465870264287
tci_within_gold,arx_external_plus_target_lags,3,gpr_narrow_lag5,GPR,0.007115268362707122
tci_within_gold,arx_external_plus_target_lags,3,gpr_narrow_lag20,GPR,0.016351270649540207
tci_within_gold,arx_external_plus_target_lags,3,gpr_narrow_ma20_lag1,GPR,0.011682212497564685
tci_within_gold,arx_external_plus_target_lags,3,gpr_narrow_std20_lag1,GPR,0.003620093725742319
tci_within_gold,arx_external_plus_target_lags,3,gpr_broad_lag1,GPR,0.008361285453935765
tci_within_gold,arx_external_plus_target_lags,3,gpr_broad_lag5,GPR,0.018656049717445
tci_within_gold,arx_external_plus_target_lags,3,gpr_broad_lag20,GPR,0.02022115972085301
tci_within_gold,arx_external_plus_target_lags,3,gpr_broad_ma20_lag1,GPR,0.009525888785258261
tci_within_gold,arx_external_plus_target_lags,3,gpr_broad_std20_lag1,GPR,0.005008965903978576
tci_within_gold,arx_external_plus_target_lags,3,gpr_threat_lag1,GPR,0.005685094960134784
tci_within_gold,arx_external_plus_target_lags,3,gpr_threat_lag5,GPR,0.004569146061679907
tci_within_gold,arx_external_plus_target_lags,3,gpr_threat_lag20,GPR,0.01403034608521073
tci_within_gold,arx_external_plus_target_lags,3,gpr_threat_ma20_lag1,GPR,0.01844185845222898
tci_within_gold,arx_external_plus_target_lags,3,gpr_threat_std20_lag1,GPR,0.002964727825031274
tci_within_gold,arx_external_plus_target_lags,3,gpr_lag1,GPR,0.0010461205154628562
tci_within_gold,arx_external_plus_target_lags,3,gpr_lag5,GPR,0.012310204949537485
tci_within_gold,arx_external_plus_target_lags,3,gpr_lag20,GPR,0.015919495016187033
tci_within_gold,arx_external_plus_target_lags,3,gpr_ma20_lag1,GPR,0.00843135327791799
tci_within_gold,arx_external_plus_target_lags,3,gpr_std20_lag1,GPR,0.005848181708253819
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_change_ratio_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_change_ratio_lag5,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_change_ratio_lag20,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_change_ratio_ma20_lag1,CFTC_PLATINUM,0.00453065414149042
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_change_ratio_std20_lag1,CFTC_PLATINUM,0.00011368815377990905
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_managed_money_net_ratio_lag1,CFTC_GOLD,0.004245422933099566
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_managed_money_net_ratio_lag5,CFTC_GOLD,0.008725480375458292
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_managed_money_net_ratio_lag20,CFTC_GOLD,0.00011690120309352972
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_managed_money_net_ratio_ma20_lag1,CFTC_GOLD,5.9346340094734287e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_managed_money_net_ratio_std20_lag1,CFTC_GOLD,1.7818078380887712e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_producer_merchant_net_ratio_lag1,CFTC_GOLD,0.0006835584713487436
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_producer_merchant_net_ratio_lag5,CFTC_GOLD,0.0009510724009877472
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_producer_merchant_net_ratio_lag20,CFTC_GOLD,4.671040261235178e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_producer_merchant_net_ratio_ma20_lag1,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_producer_merchant_net_ratio_std20_lag1,CFTC_GOLD,1.1613764602604447e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_swap_net_ratio_lag1,CFTC_GOLD,0.00066899028279289
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_swap_net_ratio_lag5,CFTC_GOLD,0.010034002694986482
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_swap_net_ratio_lag20,CFTC_GOLD,0.0012307901331272569
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_swap_net_ratio_ma20_lag1,CFTC_GOLD,5.4212943041296964e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_swap_net_ratio_std20_lag1,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_other_reportable_net_ratio_lag1,CFTC_GOLD,0.001025423319904384
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_other_reportable_net_ratio_lag5,CFTC_GOLD,8.773401245518232e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_other_reportable_net_ratio_lag20,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_other_reportable_net_ratio_ma20_lag1,CFTC_GOLD,0.0003218504136121854
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_other_reportable_net_ratio_std20_lag1,CFTC_GOLD,0.0004051444296223423
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_nonreportable_net_ratio_lag1,CFTC_GOLD,1.8337965146363164e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_nonreportable_net_ratio_lag5,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_nonreportable_net_ratio_lag20,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_nonreportable_net_ratio_ma20_lag1,CFTC_GOLD,0.0005429320209900991
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_nonreportable_net_ratio_std20_lag1,CFTC_GOLD,0.002224186898762327
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_change_ratio_lag1,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_change_ratio_lag5,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_change_ratio_lag20,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_change_ratio_ma20_lag1,CFTC_GOLD,0.0010725094445432248
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_change_ratio_std20_lag1,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_lag5,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_lag20,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_ma20_lag1,CFTC_PALLADIUM,0.00029972972852388167
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_change_ratio_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_change_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_change_ratio_lag20,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_change_ratio_ma20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_oi_change_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_managed_money_net_ratio_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_managed_money_net_ratio_lag5,CFTC_PALLADIUM,0.009019339972722392
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_managed_money_net_ratio_lag20,CFTC_PALLADIUM,0.004891771200089377
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_managed_money_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.006195392056266917
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_managed_money_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_producer_merchant_net_ratio_lag1,CFTC_PALLADIUM,0.00012918050762322506
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_producer_merchant_net_ratio_lag5,CFTC_PALLADIUM,7.440634149078744e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_producer_merchant_net_ratio_lag20,CFTC_PALLADIUM,0.001000596199712213
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_producer_merchant_net_ratio_ma20_lag1,CFTC_PALLADIUM,7.400324657480172e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_producer_merchant_net_ratio_std20_lag1,CFTC_PALLADIUM,1.7450191700370473e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_swap_net_ratio_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_swap_net_ratio_lag5,CFTC_PALLADIUM,0.00040323847593547066
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_swap_net_ratio_lag20,CFTC_PALLADIUM,0.0004653194804048558
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_swap_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.0003451250032325987
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_swap_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_lag1,CFTC_GOLD,0.0004906324845393543
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_lag5,CFTC_GOLD,9.693716119514523e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_lag20,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_ma20_lag1,CFTC_GOLD,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_gold_oi_std20_lag1,CFTC_GOLD,0.00029994703160119557
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_lag1,CFTC_PLATINUM,0.0030657081259194427
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_lag5,CFTC_PLATINUM,0.0016376493097251701
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_lag20,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_ma20_lag1,CFTC_PLATINUM,0.0019589631850837363
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_oi_std20_lag1,CFTC_PLATINUM,0.0025197400244120283
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_nonreportable_net_ratio_lag1,CFTC_SILVER,0.00020900406348256734
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_nonreportable_net_ratio_lag5,CFTC_SILVER,0.0016736625461023775
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_nonreportable_net_ratio_lag20,CFTC_SILVER,0.0005158292717809666
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_nonreportable_net_ratio_ma20_lag1,CFTC_SILVER,0.0012377246015487957
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_nonreportable_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_managed_money_net_ratio_lag1,CFTC_PLATINUM,0.004181030580278067
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_managed_money_net_ratio_lag5,CFTC_PLATINUM,0.010162698659499586
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_managed_money_net_ratio_lag20,CFTC_PLATINUM,1.993948343137492e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_managed_money_net_ratio_ma20_lag1,CFTC_PLATINUM,0.010447980976614108
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_managed_money_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_nonreportable_net_ratio_lag1,CFTC_PALLADIUM,0.0013664212973336406
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_nonreportable_net_ratio_lag5,CFTC_PALLADIUM,0.00012153138563332081
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_nonreportable_net_ratio_lag20,CFTC_PALLADIUM,0.00028279277888677894
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_nonreportable_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.0024637375826441943
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_nonreportable_net_ratio_std20_lag1,CFTC_PALLADIUM,3.586119997858835e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_producer_merchant_net_ratio_lag1,CFTC_PLATINUM,0.004290008633518219
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_producer_merchant_net_ratio_lag5,CFTC_PLATINUM,0.0037811248612580977
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_producer_merchant_net_ratio_lag20,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_producer_merchant_net_ratio_ma20_lag1,CFTC_PLATINUM,0.004559230817955147
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_producer_merchant_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_swap_net_ratio_lag1,CFTC_PLATINUM,0.00012359435176460717
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_swap_net_ratio_lag5,CFTC_PLATINUM,0.001265726306032206
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_swap_net_ratio_lag20,CFTC_PLATINUM,0.0006231598831603879
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_swap_net_ratio_ma20_lag1,CFTC_PLATINUM,0.00020781897748273475
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_swap_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_other_reportable_net_ratio_lag1,CFTC_PLATINUM,0.007139364336586608
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_other_reportable_net_ratio_lag5,CFTC_PLATINUM,0.00487307250964129
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_other_reportable_net_ratio_lag20,CFTC_PLATINUM,0.003982311773165252
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_other_reportable_net_ratio_ma20_lag1,CFTC_PLATINUM,0.004045570377744306
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_other_reportable_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_nonreportable_net_ratio_lag1,CFTC_PLATINUM,0.0028259153405114654
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_nonreportable_net_ratio_lag5,CFTC_PLATINUM,0.0024418657101242186
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_nonreportable_net_ratio_lag20,CFTC_PLATINUM,0.00431151908210538
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_nonreportable_net_ratio_ma20_lag1,CFTC_PLATINUM,0.0015161637193030777
tci_within_gold,arx_external_plus_target_lags,3,cftc_platinum_nonreportable_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_lag1,CFTC_SILVER,0.00031647925812436237
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_lag5,CFTC_SILVER,0.0016821122062276959
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_lag20,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_ma20_lag1,CFTC_SILVER,0.0007044367195374872
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_std20_lag1,CFTC_SILVER,4.243255557427439e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_change_ratio_lag1,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_change_ratio_lag5,CFTC_SILVER,8.727708305084799e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_change_ratio_lag20,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_change_ratio_ma20_lag1,CFTC_SILVER,7.66293700418752e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_oi_change_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_managed_money_net_ratio_lag1,CFTC_SILVER,0.0002888566051254273
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_managed_money_net_ratio_lag5,CFTC_SILVER,0.00011335048961926401
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_managed_money_net_ratio_lag20,CFTC_SILVER,0.0004243455926867851
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_managed_money_net_ratio_ma20_lag1,CFTC_SILVER,0.0003230629610236959
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_managed_money_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_producer_merchant_net_ratio_lag1,CFTC_SILVER,2.8475898404981737e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_producer_merchant_net_ratio_lag5,CFTC_SILVER,5.045776888965775e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_producer_merchant_net_ratio_lag20,CFTC_SILVER,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_producer_merchant_net_ratio_ma20_lag1,CFTC_SILVER,0.0003723079351319462
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_producer_merchant_net_ratio_std20_lag1,CFTC_SILVER,0.0002510265482854466
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_swap_net_ratio_lag1,CFTC_SILVER,0.0005587970932095848
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_swap_net_ratio_lag5,CFTC_SILVER,0.001189542947536685
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_swap_net_ratio_lag20,CFTC_SILVER,9.026376001507934e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_swap_net_ratio_ma20_lag1,CFTC_SILVER,0.00047306708441979784
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_swap_net_ratio_std20_lag1,CFTC_SILVER,1.5527695006336196e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_other_reportable_net_ratio_lag1,CFTC_SILVER,0.002963298251994903
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_other_reportable_net_ratio_lag5,CFTC_SILVER,0.0005930749682142364
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_other_reportable_net_ratio_lag20,CFTC_SILVER,0.0004124273020843441
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_other_reportable_net_ratio_ma20_lag1,CFTC_SILVER,0.004407843416820663
tci_within_gold,arx_external_plus_target_lags,3,cftc_silver_other_reportable_net_ratio_std20_lag1,CFTC_SILVER,5.308646692084274e-05
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_other_reportable_net_ratio_lag1,CFTC_PALLADIUM,0.000452432999361095
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_other_reportable_net_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_other_reportable_net_ratio_lag20,CFTC_PALLADIUM,0.004103465950682746
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_other_reportable_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.0019991231011403784
tci_within_gold,arx_external_plus_target_lags,3,cftc_palladium_other_reportable_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_gold,arx_external_plus_target_lags,3,financial_stress_lag1,RISK_STRESS,0.0001672367452465271
tci_within_gold,arx_external_plus_target_lags,3,financial_stress_lag5,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,financial_stress_lag20,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,financial_stress_ma20_lag1,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,financial_stress_std20_lag1,RISK_STRESS,1.4173891833084038e-05
tci_within_gold,arx_external_plus_target_lags,3,industrial_production_lag1,INFLATION_GROWTH,0.002053819578257972
tci_within_gold,arx_external_plus_target_lags,3,industrial_production_lag5,INFLATION_GROWTH,0.00506709084880652
tci_within_gold,arx_external_plus_target_lags,3,industrial_production_lag20,INFLATION_GROWTH,0.0036582760999252077
tci_within_gold,arx_external_plus_target_lags,3,industrial_production_ma20_lag1,INFLATION_GROWTH,0.007798277309497575
tci_within_gold,arx_external_plus_target_lags,3,industrial_production_std20_lag1,INFLATION_GROWTH,0.001808439151929836
tci_within_gold,arx_external_plus_target_lags,3,vix_close_logret_lag1,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,vix_close_logret_lag5,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,vix_close_logret_lag20,RISK_STRESS,0.0
tci_within_gold,arx_external_plus_target_lags,3,vix_close_logret_ma20_lag1,RISK_STRESS,0.0005004669429553709
tci_within_gold,arx_external_plus_target_lags,3,vix_close_logret_std20_lag1,RISK_STRESS,0.00023263979860205044
tci_within_gold,arx_external_plus_target_lags,3,vix_close_lag1,RISK_STRESS,1.893820111522371e-05
tci_within_gold,arx_external_plus_target_lags,3,vix_close_lag5,RISK_STRESS,0.00046183775380950103
tci_within_gold,arx_external_plus_target_lags,3,vix_close_lag20,RISK_STRESS,0.0016194133016225122
tci_within_gold,arx_external_plus_target_lags,3,vix_close_ma20_lag1,RISK_STRESS,0.001129042894055423
tci_within_gold,arx_external_plus_target_lags,3,vix_close_std20_lag1,RISK_STRESS,0.00034020218578259835
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_lag1,OIL,0.0026327984104125408
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_lag5,OIL,0.004381976784605984
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_lag20,OIL,0.0035914406325930903
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_ma20_lag1,OIL,0.0036158919292094823
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_std20_lag1,OIL,0.00013928649318932176
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_logret_lag1,OIL,0.0
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_logret_lag5,OIL,0.0
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_logret_lag20,OIL,0.0
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_logret_ma20_lag1,OIL,1.275433098856995e-05
tci_within_gold,arx_external_plus_target_lags,3,wti_price_usd_logret_std20_lag1,OIL,0.0003116325299043235
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_lag1,RATE,0.0022224099753989945
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_lag5,RATE,0.003622796136384611
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_lag20,RATE,0.002483789792955598
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_ma20_lag1,RATE,0.004258486277040034
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_std20_lag1,RATE,4.622293034950695e-05
tci_within_gold,arx_external_plus_target_lags,3,real_rate_10y_approx_delta_lag1,RATE,1.0320478378771977e-05
tci_within_gold,arx_external_plus_target_lags,3,real_rate_10y_approx_delta_lag5,RATE,0.0
tci_within_gold,arx_external_plus_target_lags,3,real_rate_10y_approx_delta_lag20,RATE,0.0
tci_within_gold,arx_external_plus_target_lags,3,real_rate_10y_approx_delta_ma20_lag1,RATE,0.0008084224316502995
tci_within_gold,arx_external_plus_target_lags,3,real_rate_10y_approx_delta_std20_lag1,RATE,0.0008416947446673335
tci_within_gold,arx_external_plus_target_lags,3,breakeven_10y_delta_lag1,INFLATION_GROWTH,0.0
tci_within_gold,arx_external_plus_target_lags,3,breakeven_10y_delta_lag5,INFLATION_GROWTH,0.0
tci_within_gold,arx_external_plus_target_lags,3,breakeven_10y_delta_lag20,INFLATION_GROWTH,0.0
tci_within_gold,arx_external_plus_target_lags,3,breakeven_10y_delta_ma20_lag1,INFLATION_GROWTH,0.00012715817626595403
tci_within_gold,arx_external_plus_target_lags,3,breakeven_10y_delta_std20_lag1,INFLATION_GROWTH,2.7935487999947952e-05
tci_within_gold,arx_external_plus_target_lags,3,yield_10y_delta_lag1,RATE,0.0
