analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type,high_state,positive_sum,normalized_importance
regression,-0.049010143905658055,3,INFLATION_GROWTH,-0.005322580781615294,0.0,external_only,RandomForestPermutation,15,-0.04368756312404276,0.0024592960370138552,,tci_within_palladium,delta20,,276.6858064366862,0.0
regression,-0.049010143905658055,3,OIL,-0.004287794177846971,0.0,external_only,RandomForestPermutation,10,-0.044722349727811084,0.0007971822146318362,,tci_within_palladium,delta20,,276.6858064366862,0.0
regression,-0.049010143905658055,3,RATE,-6.564310049794742e-05,0.0,external_only,RandomForestPermutation,20,-0.04894450080516011,0.00016891874099185275,,tci_within_palladium,delta20,,276.6858064366862,0.0
regression,-0.049010143905658055,3,REL_GOLD_PLATINUM,0.0,0.0,external_only,RandomForestPermutation,20,-0.049010143905658055,0.0,,tci_within_palladium,delta20,,276.6858064366862,0.0
regression,-0.049010143905658055,3,REL_GOLD_SILVER,0.008654586761365803,0.008654586761365803,external_only,RandomForestPermutation,20,-0.05766473066702386,0.001884676969499088,,tci_within_palladium,delta20,,276.6858064366862,3.127947498581292e-05
regression,-0.049010143905658055,3,REL_PLATINUM_PALLADIUM,0.0020409766503202142,0.0020409766503202142,external_only,RandomForestPermutation,20,-0.05105112055597827,0.002255891595571724,,tci_within_palladium,delta20,,276.6858064366862,7.376513730881418e-06
regression,-0.049010143905658055,3,RISK_STRESS,0.01779638734658688,0.01779638734658688,external_only,RandomForestPermutation,15,-0.06680653125224494,0.002085563577598696,,tci_within_palladium,delta20,,276.6858064366862,6.431984197447155e-05
regression,-0.049010143905658055,3,USD,0.05282114956849841,0.05282114956849841,external_only,RandomForestPermutation,10,-0.10183129347415647,0.0028491544008520456,,tci_within_palladium,delta20,,276.6858064366862,0.00019090661081881493
regression,,3,CFTC_GOLD,0.055637419602498246,0.055637419602498246,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.04762501168199784,tci_within_palladium,delta20,,20.422069094588142,0.002724377209028354
regression,,3,CFTC_PALLADIUM,0.1257629937842728,0.1257629937842728,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.020818557846173646,tci_within_palladium,delta20,,20.422069094588142,0.00615819059282294
regression,,3,CFTC_PLATINUM,0.10204917553077293,0.10204917553077293,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.01837003208986275,tci_within_palladium,delta20,,20.422069094588142,0.004997004713778782
regression,,3,CFTC_SILVER,0.1276284232198043,0.1276284232198043,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0038305714955329737,tci_within_palladium,delta20,,20.422069094588142,0.00624953439480948
regression,,3,GPR,0.057010678921200236,0.057010678921200236,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.038995486269482627,tci_within_palladium,delta20,,20.422069094588142,0.0027916210966257133
regression,,3,INFLATION_GROWTH,0.06594527620849758,0.06594527620849758,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.01724944283663546,tci_within_palladium,delta20,,20.422069094588142,0.00322911825942128
regression,,3,OIL,0.0659733443662345,0.0659733443662345,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.010125600320803407,tci_within_palladium,delta20,,20.422069094588142,0.0032304926626517717
regression,,3,RATE,0.031168292474662372,0.031168292474662372,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.008004606497360118,tci_within_palladium,delta20,,20.422069094588142,0.0015262063961443547
regression,,3,REL_GOLD_PLATINUM,0.037251238026131894,0.037251238026131894,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.031048327665983626,tci_within_palladium,delta20,,20.422069094588142,0.0018240677697052494
regression,,3,REL_GOLD_SILVER,0.03259576595304621,0.03259576595304621,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.019394394878270244,tci_within_palladium,delta20,,20.422069094588142,0.0015961049687019276
regression,,3,REL_PLATINUM_PALLADIUM,0.024090099180624755,0.024090099180624755,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.01084179991495484,tci_within_palladium,delta20,,20.422069094588142,0.0011796110897993506
regression,,3,RISK_STRESS,0.06706121560750593,0.06706121560750593,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.015513105979343194,tci_within_palladium,delta20,,20.422069094588142,0.003283762056474345
regression,,3,TCI_AR,5.241964403660089,5.241964403660089,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,4.76695242401122,tci_within_palladium,delta20,,20.422069094588142,0.25668135679010173
regression,,3,USD,0.051239357919261604,0.051239357919261604,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.03591001237609078,tci_within_palladium,delta20,,20.422069094588142,0.0025090189285883894
regression,0.3890994162501814,3,CFTC_GOLD,-0.0007422483363616617,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.38984166458654307,5.7882444452934104e-05,,tci_within_palladium,delta20,,20.422069094588142,0.0
regression,0.3890994162501814,3,CFTC_PALLADIUM,0.008250555193774545,0.008250555193774545,arx_external_plus_target_lags,RandomForestPermutation,35,0.38084886105640686,0.0022497424431407154,,tci_within_palladium,delta20,,20.422069094588142,0.00040400192338791693
regression,0.3890994162501814,3,CFTC_PLATINUM,-0.00016328447991637018,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.3892627007300978,8.50800589668951e-05,,tci_within_palladium,delta20,,20.422069094588142,0.0
regression,0.3890994162501814,3,CFTC_SILVER,0.0010875257905514357,0.0010875257905514357,arx_external_plus_target_lags,RandomForestPermutation,35,0.38801189045962997,0.00011054373105465411,,tci_within_palladium,delta20,,20.422069094588142,5.325247826331322e-05
regression,0.3890994162501814,3,GPR,5.551115123125783e-17,5.551115123125783e-17,arx_external_plus_target_lags,RandomForestPermutation,25,0.38909941625018135,5.551115123125783e-17,,tci_within_palladium,delta20,,20.422069094588142,2.7181942718021803e-18
regression,0.3890994162501814,3,INFLATION_GROWTH,-0.00581880321922551,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.3949182194694069,0.0012710867669569375,,tci_within_palladium,delta20,,20.422069094588142,0.0
regression,0.3890994162501814,3,OIL,-0.0019861679388199494,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.39108558418900136,0.0015054765675437418,,tci_within_palladium,delta20,,20.422069094588142,0.0
regression,0.3890994162501814,3,RATE,-0.0014518470778252524,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.39055126332800666,0.00046795499474706486,,tci_within_palladium,delta20,,20.422069094588142,0.0
regression,0.3890994162501814,3,REL_GOLD_PLATINUM,0.002793366161629174,0.002793366161629174,arx_external_plus_target_lags,RandomForestPermutation,20,0.38630605008855223,0.0009416808856670553,,tci_within_palladium,delta20,,20.422069094588142,0.00013678174080653842
regression,0.3890994162501814,3,REL_GOLD_SILVER,0.003325572569807478,0.003325572569807478,arx_external_plus_target_lags,RandomForestPermutation,20,0.38577384368037393,0.001665461509780722,,tci_within_palladium,delta20,,20.422069094588142,0.00016284209765448087
regression,0.3890994162501814,3,REL_PLATINUM_PALLADIUM,0.00037809135696714735,0.00037809135696714735,arx_external_plus_target_lags,RandomForestPermutation,20,0.38872132489321426,7.619399910310192e-05,,tci_within_palladium,delta20,,20.422069094588142,1.8513861412178933e-05
regression,0.3890994162501814,3,RISK_STRESS,0.0069485935714657665,0.0069485935714657665,arx_external_plus_target_lags,RandomForestPermutation,15,0.38215082267871564,0.0005464305531952234,,tci_within_palladium,delta20,,20.422069094588142,0.0003402492440546657
regression,0.3890994162501814,3,TCI_AR,0.5642561786190785,0.5642561786190785,arx_external_plus_target_lags,RandomForestPermutation,5,-0.17515676236889713,0.02144106524423759,,tci_within_palladium,delta20,,20.422069094588142,0.027629726253771546
regression,0.3890994162501814,3,USD,0.008475032442217423,0.008475032442217423,arx_external_plus_target_lags,RandomForestPermutation,10,0.380624383807964,0.0006408615594661154,,tci_within_palladium,delta20,,20.422069094588142,0.00041499381884195616
regression,,3,CFTC_GOLD,0.03657636956999609,0.03657636956999609,external_only,ElasticNetCoefficient,35,,,-0.03657636956999609,tci_within_palladium,ar_residual,,276.6858064366862,0.00013219460022560221
regression,,3,CFTC_PALLADIUM,0.027939507474397864,0.027939507474397864,external_only,ElasticNetCoefficient,35,,,0.02482884994382628,tci_within_palladium,ar_residual,,276.6858064366862,0.00010097918586507341
regression,,3,CFTC_PLATINUM,0.027251195758189788,0.027251195758189788,external_only,ElasticNetCoefficient,35,,,-0.011520086521433841,tci_within_palladium,ar_residual,,276.6858064366862,9.849148429095749e-05
regression,,3,CFTC_SILVER,0.0500527223145162,0.0500527223145162,external_only,ElasticNetCoefficient,35,,,-0.010511160744708172,tci_within_palladium,ar_residual,,276.6858064366862,0.00018090093944146614
regression,,3,GPR,0.03939653609873197,0.03939653609873197,external_only,ElasticNetCoefficient,25,,,-0.029376333521040007,tci_within_palladium,ar_residual,,276.6858064366862,0.00014238726809337452
regression,,3,INFLATION_GROWTH,0.04011284586998087,0.04011284586998087,external_only,ElasticNetCoefficient,15,,,-0.008164381432800509,tci_within_palladium,ar_residual,,276.6858064366862,0.00014497616045642682
regression,,3,OIL,0.05432376618134753,0.05432376618134753,external_only,ElasticNetCoefficient,10,,,0.024886723988633154,tci_within_palladium,ar_residual,,276.6858064366862,0.00019633737950261785
regression,,3,RATE,0.034596822076242095,0.034596822076242095,external_only,ElasticNetCoefficient,20,,,0.017493055847419517,tci_within_palladium,ar_residual,,276.6858064366862,0.0001250401042315803
regression,,3,REL_GOLD_PLATINUM,0.02319057487566845,0.02319057487566845,external_only,ElasticNetCoefficient,20,,,-0.02319057487566845,tci_within_palladium,ar_residual,,276.6858064366862,8.381555662117105e-05
regression,,3,REL_GOLD_SILVER,0.029438733260493878,0.029438733260493878,external_only,ElasticNetCoefficient,20,,,-0.000411107212530043,tci_within_palladium,ar_residual,,276.6858064366862,0.00010639769939637406
regression,,3,REL_PLATINUM_PALLADIUM,0.03789971418713502,0.03789971418713502,external_only,ElasticNetCoefficient,20,,,0.014560746486487077,tci_within_palladium,ar_residual,,276.6858064366862,0.00013697744266404058
regression,,3,RISK_STRESS,0.030048245519137044,0.030048245519137044,external_only,ElasticNetCoefficient,15,,,0.020732072001598056,tci_within_palladium,ar_residual,,276.6858064366862,0.00010860060335625838
regression,,3,USD,0.030961042891496565,0.030961042891496565,external_only,ElasticNetCoefficient,10,,,-0.026906302188588464,tci_within_palladium,ar_residual,,276.6858064366862,0.00011189964274000933
regression,-0.008245218145585653,3,CFTC_GOLD,4.375620224839061e-05,4.375620224839061e-05,external_only,RandomForestPermutation,35,-0.008288974347834044,0.0001735580785813046,,tci_within_palladium,ar_residual,,276.6858064366862,1.5814400750044728e-07
regression,-0.008245218145585653,3,CFTC_PALLADIUM,-0.00011138163653745536,0.0,external_only,RandomForestPermutation,35,-0.008133836509048198,0.00014852497669415072,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,-0.008245218145585653,3,CFTC_PLATINUM,0.0006979881123555156,0.0006979881123555156,external_only,RandomForestPermutation,35,-0.008943206257941169,0.00010032727429252567,,tci_within_palladium,ar_residual,,276.6858064366862,2.5226740805558294e-06
regression,-0.008245218145585653,3,CFTC_SILVER,0.0,0.0,external_only,RandomForestPermutation,35,-0.008245218145585653,0.0,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,-0.008245218145585653,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.008245218145585653,0.0,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,-0.008245218145585653,3,INFLATION_GROWTH,0.00034128130219953333,0.00034128130219953333,external_only,RandomForestPermutation,15,-0.008586499447785187,0.0005381954959070143,,tci_within_palladium,ar_residual,,276.6858064366862,1.2334615446840005e-06
regression,-0.008245218145585653,3,OIL,-0.002080738718951425,0.0,external_only,RandomForestPermutation,10,-0.006164479426634228,0.00047169337651088163,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,-0.008245218145585653,3,RATE,-0.00035024204469435993,0.0,external_only,RandomForestPermutation,20,-0.007894976100891293,9.541912497278886e-05,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,-0.008245218145585653,3,REL_GOLD_PLATINUM,0.00045033728934377494,0.00045033728934377494,external_only,RandomForestPermutation,20,-0.008695555434929428,0.0005142686783115105,,tci_within_palladium,ar_residual,,276.6858064366862,1.6276125441469844e-06
regression,-0.008245218145585653,3,REL_GOLD_SILVER,0.0005294326140722703,0.0005294326140722703,external_only,RandomForestPermutation,20,-0.008774650759657924,0.001204840472918502,,tci_within_palladium,ar_residual,,276.6858064366862,1.913479483789205e-06
regression,-0.008245218145585653,3,REL_PLATINUM_PALLADIUM,0.00027033268661313947,0.00027033268661313947,external_only,RandomForestPermutation,20,-0.008515550832198793,0.0003982788245868691,,tci_within_palladium,ar_residual,,276.6858064366862,9.77038504774185e-07
regression,-0.008245218145585653,3,RISK_STRESS,0.0009890930389874573,0.0009890930389874573,external_only,RandomForestPermutation,15,-0.00923431118457311,0.0003473168263405831,,tci_within_palladium,ar_residual,,276.6858064366862,3.5747877772465015e-06
regression,-0.008245218145585653,3,USD,0.0,0.0,external_only,RandomForestPermutation,10,-0.008245218145585653,0.0,,tci_within_palladium,ar_residual,,276.6858064366862,0.0
regression,,3,CFTC_GOLD,0.020556426447754482,0.020556426447754482,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.015573502185662228,tci_within_palladium,ar_residual,,20.422069094588142,0.001006579027450355
regression,,3,CFTC_PALLADIUM,0.0552823076855045,0.0552823076855045,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0402199646381316,tci_within_palladium,ar_residual,,20.422069094588142,0.0027069885734621445
regression,,3,CFTC_PLATINUM,0.07019316949272045,0.07019316949272045,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.01131019260517288,tci_within_palladium,ar_residual,,20.422069094588142,0.0034371232987024645
regression,,3,CFTC_SILVER,0.07881219032740693,0.07881219032740693,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.003891998341775192,tci_within_palladium,ar_residual,,20.422069094588142,0.003859167744579426
regression,,3,GPR,0.057326523114290026,0.057326523114290026,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.0344464279325498,tci_within_palladium,ar_residual,,20.422069094588142,0.0028070869238945814
regression,,3,INFLATION_GROWTH,0.05084273609037507,0.05084273609037507,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.00662777035799357,tci_within_palladium,ar_residual,,20.422069094588142,0.0024895976923243503
regression,,3,OIL,0.07523189906512576,0.07523189906512576,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.049928781074503964,tci_within_palladium,ar_residual,,20.422069094588142,0.0036838529297240625
regression,,3,RATE,0.04143564401649676,0.04143564401649676,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.02243793714903049,tci_within_palladium,ar_residual,,20.422069094588142,0.0020289640498512085
regression,,3,REL_GOLD_PLATINUM,0.030311801545193473,0.030311801545193473,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.030311801545193473,tci_within_palladium,ar_residual,,20.422069094588142,0.0014842669175586186
regression,,3,REL_GOLD_SILVER,0.03037923287731893,0.03037923287731893,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.0020224912581845757,tci_within_palladium,ar_residual,,20.422069094588142,0.001487568802975475
regression,,3,REL_PLATINUM_PALLADIUM,0.05031918644137673,0.05031918644137673,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03167258687454295,tci_within_palladium,ar_residual,,20.422069094588142,0.002463961227842057
regression,,3,RISK_STRESS,0.049687988733921606,0.049687988733921606,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.04435995653537737,tci_within_palladium,ar_residual,,20.422069094588142,0.0024330536001902444
regression,,3,TCI_AR,0.5954371149965492,0.5954371149965492,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,-0.1298355215890597,tci_within_palladium,ar_residual,,20.422069094588142,0.029156551779287648
regression,,3,USD,0.034156471271762655,0.034156471271762655,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.023873301623754555,tci_within_palladium,ar_residual,,20.422069094588142,0.0016725274561339202
regression,0.007424056672148405,3,CFTC_GOLD,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.007424056672148405,0.0,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,CFTC_PALLADIUM,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.007424056672148405,0.0,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,CFTC_PLATINUM,-0.00030389134645325555,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.00772794801860166,9.617958444933504e-05,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,CFTC_SILVER,0.00045972892136440357,0.00045972892136440357,arx_external_plus_target_lags,RandomForestPermutation,35,0.006964327750784001,8.605223056939056e-05,,tci_within_palladium,ar_residual,,20.422069094588142,2.2511378217118653e-05
regression,0.007424056672148405,3,GPR,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.007424056672148405,0.0,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,INFLATION_GROWTH,7.831111864990258e-05,7.831111864990258e-05,arx_external_plus_target_lags,RandomForestPermutation,15,0.007345745553498502,5.643152952120528e-05,,tci_within_palladium,ar_residual,,20.422069094588142,3.834631950719188e-06
regression,0.007424056672148405,3,OIL,-0.0010038817582109782,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.008427938430359383,0.00016528225316822092,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,RATE,0.0009077680669107302,0.0009077680669107302,arx_external_plus_target_lags,RandomForestPermutation,20,0.0065162886052376745,0.0006799346712724464,,tci_within_palladium,ar_residual,,20.422069094588142,4.445034745041036e-05
regression,0.007424056672148405,3,REL_GOLD_PLATINUM,-0.0006208481732563245,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.00804490484540473,0.0006333866641388509,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,REL_GOLD_SILVER,0.0009120890078178068,0.0009120890078178068,arx_external_plus_target_lags,RandomForestPermutation,20,0.006511967664330598,7.174020413447679e-05,,tci_within_palladium,ar_residual,,20.422069094588142,4.466192938596564e-05
regression,0.007424056672148405,3,REL_PLATINUM_PALLADIUM,-0.0010098701665045198,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.008433926838652924,0.00020959394898501082,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
regression,0.007424056672148405,3,RISK_STRESS,0.0022092873077337316,0.0022092873077337316,arx_external_plus_target_lags,RandomForestPermutation,15,0.005214769364414673,0.00022881394407108261,,tci_within_palladium,ar_residual,,20.422069094588142,0.00010818136485098827
regression,0.007424056672148405,3,TCI_AR,0.013049990080870783,0.013049990080870783,arx_external_plus_target_lags,RandomForestPermutation,5,-0.005625933408722379,0.0012347988772710384,,tci_within_palladium,ar_residual,,20.422069094588142,0.0006390140989352072
regression,0.007424056672148405,3,USD,-2.0914566650616535e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.007444971238799021,4.526192099371348e-06,,tci_within_palladium,ar_residual,,20.422069094588142,0.0
classification,,3,CFTC_GOLD,6.826025860759916,6.826025860759916,external_only,LogisticCoefficient,35,,,0.16148936566953315,tci_same_scale_STC,,high_q75,164.74996460374686,0.04143263931605527
classification,,3,CFTC_PALLADIUM,8.682295761403527,8.682295761403527,external_only,LogisticCoefficient,35,,,3.114272705465538,tci_same_scale_STC,,high_q75,164.74996460374686,0.05269983384995561
classification,,3,CFTC_PLATINUM,8.130626826899556,8.130626826899556,external_only,LogisticCoefficient,35,,,-1.5826506889134753,tci_same_scale_STC,,high_q75,164.74996460374686,0.04935131152504444
classification,,3,CFTC_SILVER,6.945706156087284,6.945706156087284,external_only,LogisticCoefficient,35,,,-1.461839796031931,tci_same_scale_STC,,high_q75,164.74996460374686,0.04215907525560294
classification,,3,GPR,5.923246326895348,5.923246326895348,external_only,LogisticCoefficient,25,,,0.6190919149014585,tci_same_scale_STC,,high_q75,164.74996460374686,0.035952944458238975
classification,,3,INFLATION_GROWTH,5.585689502784179,5.585689502784179,external_only,LogisticCoefficient,15,,,3.6856403601682626,tci_same_scale_STC,,high_q75,164.74996460374686,0.033904040685039064
classification,,3,OIL,3.378275796528749,3.378275796528749,external_only,LogisticCoefficient,10,,,2.521402652091915,tci_same_scale_STC,,high_q75,164.74996460374686,0.02050547206279593
classification,,3,RATE,5.596203315430137,5.596203315430137,external_only,LogisticCoefficient,20,,,3.1427420209688286,tci_same_scale_STC,,high_q75,164.74996460374686,0.03396785746746597
classification,,3,REL_GOLD_PLATINUM,6.637205673543397,6.637205673543397,external_only,LogisticCoefficient,20,,,4.8262767034192775,tci_same_scale_STC,,high_q75,164.74996460374686,0.04028653778170493
classification,,3,REL_GOLD_SILVER,3.635870490436622,3.635870490436622,external_only,LogisticCoefficient,20,,,2.4940916782720937,tci_same_scale_STC,,high_q75,164.74996460374686,0.022069021375400847
classification,,3,REL_PLATINUM_PALLADIUM,3.9015619678441507,3.9015619678441507,external_only,LogisticCoefficient,20,,,0.9197715817364879,tci_same_scale_STC,,high_q75,164.74996460374686,0.02368171657716653
classification,,3,RISK_STRESS,3.675904582124198,3.675904582124198,external_only,LogisticCoefficient,15,,,0.44243947900155867,tci_same_scale_STC,,high_q75,164.74996460374686,0.022312020466683596
classification,,3,USD,2.580827463625819,2.580827463625819,external_only,LogisticCoefficient,10,,,1.1583912461933128,tci_same_scale_STC,,high_q75,164.74996460374686,0.015665116953640448
classification,0.7883975338280227,3,CFTC_GOLD,0.01738687618216217,0.01738687618216217,external_only,RandomForestClassifierPermutation,35,0.7710106576458605,0.006246480995840132,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0001055349312151946
classification,0.7883975338280227,3,CFTC_PALLADIUM,-0.0018960061108687087,0.0,external_only,RandomForestClassifierPermutation,35,0.7902935399388914,0.0013366133155154566,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,CFTC_PLATINUM,-0.0007865924632619592,0.0,external_only,RandomForestClassifierPermutation,35,0.7891841262912846,0.00320369422134489,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,CFTC_SILVER,0.0009684635530337049,0.0009684635530337049,external_only,RandomForestClassifierPermutation,35,0.787429070274989,0.0003124400287831111,,tci_same_scale_STC,,high_q75,164.74996460374686,5.878383982436858e-06
classification,0.7883975338280227,3,GPR,-1.1102230246251565e-16,0.0,external_only,RandomForestClassifierPermutation,25,0.7883975338280228,1.1102230246251565e-16,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,INFLATION_GROWTH,-0.08191928561035933,0.0,external_only,RandomForestClassifierPermutation,15,0.870316819438382,0.01073824424890685,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,OIL,0.19343354430379744,0.19343354430379744,external_only,RandomForestClassifierPermutation,10,0.5949639895242252,0.026809483570605853,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0011741037078158998
classification,0.7883975338280227,3,RATE,-0.004123926960570512,0.0,external_only,RandomForestClassifierPermutation,20,0.7925214607885932,0.0027495862384249994,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,REL_GOLD_PLATINUM,-0.0020460497599301686,0.0,external_only,RandomForestClassifierPermutation,20,0.7904435835879529,0.0010902599203453912,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,REL_GOLD_SILVER,-0.0060926815073475415,0.0,external_only,RandomForestClassifierPermutation,20,0.7944902153353702,0.0023283140180041634,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,REL_PLATINUM_PALLADIUM,0.0029463116542994827,0.0029463116542994827,external_only,RandomForestClassifierPermutation,20,0.7854512221737232,0.0004504752683144639,,tci_same_scale_STC,,high_q75,164.74996460374686,1.788353436910223e-05
classification,0.7883975338280227,3,RISK_STRESS,-1.1102230246251565e-16,0.0,external_only,RandomForestClassifierPermutation,15,0.7883975338280228,1.1102230246251565e-16,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,0.7883975338280227,3,USD,-1.1102230246251565e-16,0.0,external_only,RandomForestClassifierPermutation,10,0.7883975338280228,1.1102230246251565e-16,,tci_same_scale_STC,,high_q75,164.74996460374686,0.0
classification,,3,CFTC_GOLD,6.371379748518594,6.371379748518594,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.02221186627337096,tci_same_scale_STC,,high_q75,146.8691177738202,0.04338134418653333
classification,,3,CFTC_PALLADIUM,6.933637827825054,6.933637827825054,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.6049493251910016,tci_same_scale_STC,,high_q75,146.8691177738202,0.04720963762104788
classification,,3,CFTC_PLATINUM,7.494070247050688,7.494070247050688,arx_external_plus_target_lags,LogisticCoefficient,35,,,-1.5154940898751152,tci_same_scale_STC,,high_q75,146.8691177738202,0.05102550053164768
classification,,3,CFTC_SILVER,6.173026510010599,6.173026510010599,arx_external_plus_target_lags,LogisticCoefficient,35,,,-1.5957783914694335,tci_same_scale_STC,,high_q75,146.8691177738202,0.04203079996379577
classification,,3,GPR,5.022207667068928,5.022207667068928,arx_external_plus_target_lags,LogisticCoefficient,25,,,1.1515474360895532,tci_same_scale_STC,,high_q75,146.8691177738202,0.034195123816316335
classification,,3,INFLATION_GROWTH,3.9007619192723437,3.9007619192723437,arx_external_plus_target_lags,LogisticCoefficient,15,,,2.352628612507881,tci_same_scale_STC,,high_q75,146.8691177738202,0.02655944270925324
classification,,3,OIL,2.781823378615951,2.781823378615951,arx_external_plus_target_lags,LogisticCoefficient,10,,,1.737575945935145,tci_same_scale_STC,,high_q75,146.8691177738202,0.018940832632357643
classification,,3,RATE,4.6841923263867695,4.6841923263867695,arx_external_plus_target_lags,LogisticCoefficient,20,,,3.4200212866419735,tci_same_scale_STC,,high_q75,146.8691177738202,0.031893650601214
classification,,3,REL_GOLD_PLATINUM,5.972514446786017,5.972514446786017,arx_external_plus_target_lags,LogisticCoefficient,20,,,4.276469782452282,tci_same_scale_STC,,high_q75,146.8691177738202,0.04066555677132714
classification,,3,REL_GOLD_SILVER,4.293640942231836,4.293640942231836,arx_external_plus_target_lags,LogisticCoefficient,20,,,2.9445331254670672,tci_same_scale_STC,,high_q75,146.8691177738202,0.029234470849372723
classification,,3,REL_PLATINUM_PALLADIUM,3.9977186999505028,3.9977186999505028,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.5214288300916176,tci_same_scale_STC,,high_q75,146.8691177738202,0.0272196004207435
classification,,3,RISK_STRESS,3.3220188376996846,3.3220188376996846,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.39374149747953385,tci_same_scale_STC,,high_q75,146.8691177738202,0.022618906466202272
classification,,3,TCI_AR,4.183788772082716,4.183788772082716,arx_external_plus_target_lags,LogisticCoefficient,5,,,4.183788772082716,tci_same_scale_STC,,high_q75,146.8691177738202,0.028486511225088103
classification,,3,USD,2.1411600062546796,2.1411600062546796,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.8977042619951011,tci_same_scale_STC,,high_q75,146.8691177738202,0.014578694545929567
classification,0.9853502837189001,3,CFTC_GOLD,0.00389204132111165,0.00389204132111165,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9814582423977884,0.002390610556550629,,tci_same_scale_STC,,high_q75,146.8691177738202,2.6500066045915997e-05
