analysis_type,base_score,fold,group,high_state,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target
classification,0.7261088709677419,3,RATE,high_q75,0.03956317204301074,0.03956317204301074,external_only,RandomForestClassifierPermutation,20,0.6865456989247312,0.006722519836388048,,tci_within_silver
classification,0.7261088709677419,3,REL_GOLD_PLATINUM,high_q75,0.0019220430107527164,0.0019220430107527164,external_only,RandomForestClassifierPermutation,20,0.7241868279569892,0.0006333626560932217,,tci_within_silver
classification,0.7261088709677419,3,REL_GOLD_SILVER,high_q75,0.0009408602150537959,0.0009408602150537959,external_only,RandomForestClassifierPermutation,20,0.7251680107526881,0.0037973344164514483,,tci_within_silver
classification,0.7261088709677419,3,REL_PLATINUM_PALLADIUM,high_q75,0.004502688172042912,0.004502688172042912,external_only,RandomForestClassifierPermutation,20,0.721606182795699,0.0020003639901752276,,tci_within_silver
classification,0.7261088709677419,3,RISK_STRESS,high_q75,0.005665322580645005,0.005665322580645005,external_only,RandomForestClassifierPermutation,15,0.7204435483870969,0.0006639975401038452,,tci_within_silver
classification,0.7261088709677419,3,USD,high_q75,0.07600806451612907,0.07600806451612907,external_only,RandomForestClassifierPermutation,10,0.6501008064516128,0.0037089468658868525,,tci_within_silver
classification,,3,CFTC_GOLD,high_q75,6.41592346007826,6.41592346007826,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.40377845918513866,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q75,5.23239429711794,5.23239429711794,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.614253260080621,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q75,5.516440118553726,5.516440118553726,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.15701697127030284,tci_within_silver
classification,,3,CFTC_SILVER,high_q75,5.640632809018162,5.640632809018162,arx_external_plus_target_lags,LogisticCoefficient,35,,,-1.8255239529034983,tci_within_silver
classification,,3,GPR,high_q75,9.137476568409294,9.137476568409294,arx_external_plus_target_lags,LogisticCoefficient,25,,,-0.4873963221394029,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q75,4.221647795672281,4.221647795672281,arx_external_plus_target_lags,LogisticCoefficient,15,,,-1.6902551568470887,tci_within_silver
classification,,3,OIL,high_q75,3.351749635220668,3.351749635220668,arx_external_plus_target_lags,LogisticCoefficient,10,,,1.3851963755882455,tci_within_silver
classification,,3,RATE,high_q75,3.160852158601002,3.160852158601002,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.0366995996910155,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q75,6.323110311182976,6.323110311182976,arx_external_plus_target_lags,LogisticCoefficient,20,,,-4.5643117040794765,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q75,5.491249623172817,5.491249623172817,arx_external_plus_target_lags,LogisticCoefficient,20,,,1.6940677091767176,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,3.6566013598118716,3.6566013598118716,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.905102537935986,tci_within_silver
classification,,3,RISK_STRESS,high_q75,4.027955941697564,4.027955941697564,arx_external_plus_target_lags,LogisticCoefficient,15,,,0.5432727427203481,tci_within_silver
classification,,3,TCI_AR,high_q75,10.870088529831298,10.870088529831298,arx_external_plus_target_lags,LogisticCoefficient,5,,,9.74254276953377,tci_within_silver
classification,,3,USD,high_q75,3.071221360680431,3.071221360680431,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.8035664665632082,tci_within_silver
classification,0.9944758064516129,3,CFTC_GOLD,high_q75,-0.00018817204301069257,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9946639784946236,0.00021921379610617068,,tci_within_silver
classification,0.9944758064516129,3,CFTC_PALLADIUM,high_q75,-0.00014784946236556795,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9946236559139785,6.853520851598424e-05,,tci_within_silver
classification,0.9944758064516129,3,CFTC_PLATINUM,high_q75,5.3763440860166156e-05,5.3763440860166156e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9944220430107528,0.00014845915345686729,,tci_within_silver
classification,0.9944758064516129,3,CFTC_SILVER,high_q75,-0.00010752688172044333,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9945833333333334,0.00011562265143872586,,tci_within_silver
classification,0.9944758064516129,3,GPR,high_q75,0.0,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,0.9944758064516129,0.0,,tci_within_silver
classification,0.9944758064516129,3,INFLATION_GROWTH,high_q75,0.0002553763440861223,0.0002553763440861223,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9942204301075268,0.000319768205735836,,tci_within_silver
classification,0.9944758064516129,3,OIL,high_q75,-0.00010752688172044333,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9945833333333334,3.80164936121454e-05,,tci_within_silver
classification,0.9944758064516129,3,RATE,high_q75,0.001586021505376456,0.001586021505376456,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9928897849462365,0.0006258304691840413,,tci_within_silver
classification,0.9944758064516129,3,REL_GOLD_PLATINUM,high_q75,-0.0008602150537633246,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9953360215053763,9.5041234030442e-05,,tci_within_silver
classification,0.9944758064516129,3,REL_GOLD_SILVER,high_q75,6.72043010752077e-05,6.72043010752077e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9944086021505377,8.285502692159869e-05,,tci_within_silver
classification,0.9944758064516129,3,REL_PLATINUM_PALLADIUM,high_q75,0.00040322580645157924,0.00040322580645157924,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9940725806451614,0.0003017465634495139,,tci_within_silver
classification,0.9944758064516129,3,RISK_STRESS,high_q75,1.3440860215041539e-05,1.3440860215041539e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9944623655913979,5.0291093908245726e-05,,tci_within_silver
classification,0.9944758064516129,3,TCI_AR,high_q75,0.4238575268817204,0.4238575268817204,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,0.5706182795698925,0.033719360093498865,,tci_within_silver
classification,0.9944758064516129,3,USD,high_q75,-0.0005510752688172582,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9950268817204302,0.0004296872947081949,,tci_within_silver
classification,,3,CFTC_GOLD,high_q90,7.175237304849677,7.175237304849677,external_only,LogisticCoefficient,35,,,2.0411387580395246,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q90,9.02868658345836,9.02868658345836,external_only,LogisticCoefficient,35,,,1.5836502357720135,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q90,6.718837065290353,6.718837065290353,external_only,LogisticCoefficient,35,,,-1.1041828471546722,tci_within_silver
classification,,3,CFTC_SILVER,high_q90,7.659858817374453,7.659858817374453,external_only,LogisticCoefficient,35,,,-1.793823693752572,tci_within_silver
classification,,3,GPR,high_q90,15.834380573993517,15.834380573993517,external_only,LogisticCoefficient,25,,,0.9867123133560871,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q90,9.462457564753272,9.462457564753272,external_only,LogisticCoefficient,15,,,-2.7622881723723607,tci_within_silver
classification,,3,OIL,high_q90,3.4789501393612214,3.4789501393612214,external_only,LogisticCoefficient,10,,,0.5553071950113779,tci_within_silver
classification,,3,RATE,high_q90,8.144761691075518,8.144761691075518,external_only,LogisticCoefficient,20,,,-3.323339600097474,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q90,6.932213786875616,6.932213786875616,external_only,LogisticCoefficient,20,,,-0.5376048480342613,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q90,7.402830251318212,7.402830251318212,external_only,LogisticCoefficient,20,,,0.6997619877977392,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,9.292376128416624,9.292376128416624,external_only,LogisticCoefficient,20,,,1.9230475020066473,tci_within_silver
classification,,3,RISK_STRESS,high_q90,4.20923158658471,4.20923158658471,external_only,LogisticCoefficient,15,,,-2.3605233335790503,tci_within_silver
classification,,3,USD,high_q90,4.281479767569783,4.281479767569783,external_only,LogisticCoefficient,10,,,2.487637174782271,tci_within_silver
classification,,3,CFTC_GOLD,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,GPR,high_q90,,,external_only,RandomForestClassifierPermutation,25,,,,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_silver
classification,,3,OIL,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_silver
classification,,3,RATE,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,RISK_STRESS,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_silver
classification,,3,USD,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_silver
classification,,3,CFTC_GOLD,high_q90,4.783524424349497,4.783524424349497,arx_external_plus_target_lags,LogisticCoefficient,35,,,-1.4699884139100445,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q90,3.815890769621475,3.815890769621475,arx_external_plus_target_lags,LogisticCoefficient,35,,,1.0185277406981719,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q90,5.853449924676505,5.853449924676505,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.3457529008418025,tci_within_silver
classification,,3,CFTC_SILVER,high_q90,4.098376001958607,4.098376001958607,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.7114822365371147,tci_within_silver
classification,,3,GPR,high_q90,7.008711759180374,7.008711759180374,arx_external_plus_target_lags,LogisticCoefficient,25,,,-0.13802800835873547,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q90,6.325355991167132,6.325355991167132,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.2751542063370087,tci_within_silver
classification,,3,OIL,high_q90,2.244439825741153,2.244439825741153,arx_external_plus_target_lags,LogisticCoefficient,10,,,-0.7426205830058225,tci_within_silver
classification,,3,RATE,high_q90,2.7604153867946333,2.7604153867946333,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.6679484069902155,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q90,3.0055644270315622,3.0055644270315622,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.8585677987675904,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q90,5.42898916595618,5.42898916595618,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.8299460303446071,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,4.22181545179556,4.22181545179556,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.9607970493189043,tci_within_silver
classification,,3,RISK_STRESS,high_q90,1.9098488708647805,1.9098488708647805,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.26528331245669,tci_within_silver
classification,,3,TCI_AR,high_q90,7.264709481619615,7.264709481619615,arx_external_plus_target_lags,LogisticCoefficient,5,,,7.261679636770971,tci_within_silver
classification,,3,USD,high_q90,2.085357555939692,2.085357555939692,arx_external_plus_target_lags,LogisticCoefficient,10,,,-0.022255463308931467,tci_within_silver
classification,,3,CFTC_GOLD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,CFTC_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_silver
classification,,3,GPR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,,,,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_silver
classification,,3,OIL,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_silver
classification,,3,RATE,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_silver
classification,,3,RISK_STRESS,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_silver
classification,,3,TCI_AR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,,,,tci_within_silver
classification,,3,USD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_silver
classification,,3,CFTC_GOLD,high_q75,16.974472060626713,16.974472060626713,external_only,LogisticCoefficient,35,,,4.465415190738229,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q75,11.30462842290888,11.30462842290888,external_only,LogisticCoefficient,35,,,3.5927467752411446,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q75,14.604978448474997,14.604978448474997,external_only,LogisticCoefficient,35,,,-0.15448402641506886,tci_within_platinum
classification,,3,CFTC_SILVER,high_q75,12.338492579874831,12.338492579874831,external_only,LogisticCoefficient,35,,,-1.5315079914383305,tci_within_platinum
classification,,3,GPR,high_q75,21.063206043068057,21.063206043068057,external_only,LogisticCoefficient,25,,,-1.734107619740617,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q75,7.389299120306812,7.389299120306812,external_only,LogisticCoefficient,15,,,4.9871574121492825,tci_within_platinum
classification,,3,OIL,high_q75,3.036545461180818,3.036545461180818,external_only,LogisticCoefficient,10,,,-0.6817361651081011,tci_within_platinum
classification,,3,RATE,high_q75,3.5587354197717476,3.5587354197717476,external_only,LogisticCoefficient,20,,,0.8117678062559895,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q75,6.016367175183714,6.016367175183714,external_only,LogisticCoefficient,20,,,-1.1992537074556426,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q75,8.32564542857511,8.32564542857511,external_only,LogisticCoefficient,20,,,3.437497893549354,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,9.43161138171896,9.43161138171896,external_only,LogisticCoefficient,20,,,6.145569547582567,tci_within_platinum
classification,,3,RISK_STRESS,high_q75,4.801149781670639,4.801149781670639,external_only,LogisticCoefficient,15,,,-1.0387146028361498,tci_within_platinum
classification,,3,USD,high_q75,3.1050783706109164,3.1050783706109164,external_only,LogisticCoefficient,10,,,-2.1219108732519714,tci_within_platinum
classification,,3,CFTC_GOLD,high_q75,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q75,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q75,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_SILVER,high_q75,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,GPR,high_q75,,,external_only,RandomForestClassifierPermutation,25,,,,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q75,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,OIL,high_q75,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,RATE,high_q75,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q75,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q75,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,RISK_STRESS,high_q75,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,USD,high_q75,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,CFTC_GOLD,high_q75,11.738736293287442,11.738736293287442,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.240828312775811,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q75,9.33547261638331,9.33547261638331,arx_external_plus_target_lags,LogisticCoefficient,35,,,1.461778108749611,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q75,11.221727658024452,11.221727658024452,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.43997094502856204,tci_within_platinum
classification,,3,CFTC_SILVER,high_q75,9.828479309410566,9.828479309410566,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.008098042342533085,tci_within_platinum
classification,,3,GPR,high_q75,15.53470796316722,15.53470796316722,arx_external_plus_target_lags,LogisticCoefficient,25,,,-2.2758272550350407,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q75,3.997529060993893,3.997529060993893,arx_external_plus_target_lags,LogisticCoefficient,15,,,1.0050266622507193,tci_within_platinum
classification,,3,OIL,high_q75,2.5872149708639443,2.5872149708639443,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.17959609001848165,tci_within_platinum
classification,,3,RATE,high_q75,3.6577152585389765,3.6577152585389765,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.41888500389635674,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q75,2.6795854513248587,2.6795854513248587,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.7211700850246539,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q75,6.88297116772048,6.88297116772048,arx_external_plus_target_lags,LogisticCoefficient,20,,,2.142136690605287,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,5.314986657882858,5.314986657882858,arx_external_plus_target_lags,LogisticCoefficient,20,,,2.30028805189914,tci_within_platinum
classification,,3,RISK_STRESS,high_q75,4.421423894374587,4.421423894374587,arx_external_plus_target_lags,LogisticCoefficient,15,,,-1.1086464385730475,tci_within_platinum
classification,,3,TCI_AR,high_q75,7.832047614273138,7.832047614273138,arx_external_plus_target_lags,LogisticCoefficient,5,,,7.832047614273138,tci_within_platinum
classification,,3,USD,high_q75,2.363692994825115,2.363692994825115,arx_external_plus_target_lags,LogisticCoefficient,10,,,-0.8072101240171069,tci_within_platinum
classification,,3,CFTC_GOLD,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_SILVER,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,GPR,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,,,,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,OIL,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,RATE,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,RISK_STRESS,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,TCI_AR,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,,,,tci_within_platinum
classification,,3,USD,high_q75,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,CFTC_GOLD,high_q90,3.919410773411722,3.919410773411722,external_only,LogisticCoefficient,35,,,0.739402715808533,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q90,2.9695071758271894,2.9695071758271894,external_only,LogisticCoefficient,35,,,-0.6395625854120629,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q90,3.2174382152918484,3.2174382152918484,external_only,LogisticCoefficient,35,,,-0.12678705856335468,tci_within_platinum
classification,,3,CFTC_SILVER,high_q90,3.8844561742483217,3.8844561742483217,external_only,LogisticCoefficient,35,,,-0.30920966017210977,tci_within_platinum
classification,,3,GPR,high_q90,12.002729235275094,12.002729235275094,external_only,LogisticCoefficient,25,,,-1.4244037044613633,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q90,6.901399825667973,6.901399825667973,external_only,LogisticCoefficient,15,,,3.816267907837347,tci_within_platinum
classification,,3,OIL,high_q90,2.089964844509395,2.089964844509395,external_only,LogisticCoefficient,10,,,1.2343637123631144,tci_within_platinum
classification,,3,RATE,high_q90,4.22262666749347,4.22262666749347,external_only,LogisticCoefficient,20,,,0.3181122744616174,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q90,4.298454670565446,4.298454670565446,external_only,LogisticCoefficient,20,,,-1.8308735605899242,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q90,3.880310203743255,3.880310203743255,external_only,LogisticCoefficient,20,,,-0.698281700503981,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,2.049918039335796,2.049918039335796,external_only,LogisticCoefficient,20,,,-0.43251057249849,tci_within_platinum
classification,,3,RISK_STRESS,high_q90,1.7838307442239727,1.7838307442239727,external_only,LogisticCoefficient,15,,,-0.6082727358582662,tci_within_platinum
classification,,3,USD,high_q90,3.3801281008137614,3.3801281008137614,external_only,LogisticCoefficient,10,,,3.152854082156231,tci_within_platinum
classification,,3,CFTC_GOLD,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,GPR,high_q90,,,external_only,RandomForestClassifierPermutation,25,,,,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,OIL,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,RATE,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,RISK_STRESS,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,USD,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,CFTC_GOLD,high_q90,2.836004068550966,2.836004068550966,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.5105673106205105,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q90,2.860670828901905,2.860670828901905,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.9086617484805,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q90,2.71897803097155,2.71897803097155,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.07868943745157286,tci_within_platinum
classification,,3,CFTC_SILVER,high_q90,2.954489821868089,2.954489821868089,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.024660461860758445,tci_within_platinum
classification,,3,GPR,high_q90,10.408107633654929,10.408107633654929,arx_external_plus_target_lags,LogisticCoefficient,25,,,-1.5152587109158642,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q90,4.747616610838534,4.747616610838534,arx_external_plus_target_lags,LogisticCoefficient,15,,,1.8708277480808144,tci_within_platinum
classification,,3,OIL,high_q90,1.8038963314835414,1.8038963314835414,arx_external_plus_target_lags,LogisticCoefficient,10,,,1.4554657574023304,tci_within_platinum
classification,,3,RATE,high_q90,3.5391153278961176,3.5391153278961176,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.1846018539882956,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q90,3.2174229870268856,3.2174229870268856,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.558352696682029,tci_within_platinum
classification,,3,REL_GOLD_SILVER,high_q90,3.2059575332860213,3.2059575332860213,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.1281223559561835,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,3.3650146879571894,3.3650146879571894,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.5604046218384524,tci_within_platinum
classification,,3,RISK_STRESS,high_q90,1.6471727390054864,1.6471727390054864,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.6088603333204399,tci_within_platinum
classification,,3,TCI_AR,high_q90,3.8395003233701996,3.8395003233701996,arx_external_plus_target_lags,LogisticCoefficient,5,,,2.899555246990644,tci_within_platinum
classification,,3,USD,high_q90,3.8095214907843764,3.8095214907843764,arx_external_plus_target_lags,LogisticCoefficient,10,,,3.563744261987855,tci_within_platinum
classification,,3,CFTC_GOLD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,CFTC_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_platinum
classification,,3,GPR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,,,,tci_within_platinum
classification,,3,INFLATION_GROWTH,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,OIL,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,RATE,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_GOLD_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
