ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9938041764123469,arx_external_plus_target_lags,1,Residual_ARX_RandomForest,ARX,0.2384723769589197,0.0170138464241536,0.36782106468415837,0.3709905924673703,0.0003569381302773733,0.23847237695892012,0.9941611145426242,0.36782106468415865,4.813617964809583,tci_within_silver
0.9938041764123469,external_only,1,Residual_Exog_ExtraTrees,Exog,0.24326723908735984,-0.006926934530724349,0.3722732887851986,0.3709905924673703,0.00021473116505499323,0.24326723908735973,0.9940189075774019,0.37227328878519844,4.813617964809583,tci_within_silver
0.9938041764123469,arx_external_plus_target_lags,1,Residual_ARX_ExtraTrees,ARX,0.24115116844714019,0.0002028246677346912,0.3709529675376327,0.3709905924673703,0.0002570815553906147,0.24115116844714007,0.9940612579677375,0.37095296753763257,4.813617964809583,tci_within_silver
0.9964299854913706,residual_mean,2,Residual_Mean,Mean,0.23042081091309863,-0.0012217555434781424,0.33949731465776395,0.3392901131375603,0.0,0.23042081091309838,0.9964299854913706,0.33949731465776384,5.68200161615723,tci_within_silver
0.9964299854913706,external_only,2,Residual_Exog_Ridge,Exog,0.3958815328143571,-1.2932422357549886,0.5138024495699866,0.3392901131375603,-0.004606903350095171,0.39588153281435695,0.9918230821412755,0.5138024495699864,5.68200161615723,tci_within_silver
0.9964299854913706,arx_external_plus_target_lags,2,Residual_ARX_Ridge,ARX,0.7517399939357177,-6.212507329906996,0.9112013160374646,0.3392901131375603,-0.022147321005506537,0.7517399939357178,0.9742826644858641,0.9112013160374649,5.68200161615723,tci_within_silver
0.9964299854913706,external_only,2,Residual_Exog_ElasticNet,Exog,0.275191905471285,-0.3431399688263139,0.3932165975807472,0.3392901131375603,-0.0012191634624656444,0.2751919054712851,0.995210822028905,0.39321659758074723,5.68200161615723,tci_within_silver
0.9964299854913706,arx_external_plus_target_lags,2,Residual_ARX_ElasticNet,ARX,0.3243957287166434,-0.5963322852228146,0.42867963587114,0.3392901131375603,-0.0021219607079353553,0.3243957287166433,0.9943080247834353,0.4286796358711401,5.68200161615723,tci_within_silver
0.9964299854913706,external_only,2,Residual_Exog_RandomForest,Exog,0.2436330914552339,-0.06612413275529194,0.350328195122563,0.3392901131375603,-0.00023141969000162188,0.24363309145523387,0.996198565801369,0.3503281951225631,5.68200161615723,tci_within_silver
0.9964299854913706,arx_external_plus_target_lags,2,Residual_ARX_RandomForest,ARX,0.22806413897268676,0.0039021985969271977,0.33862747736988924,0.3392901131375603,1.827026882061933e-05,0.22806413897268663,0.9964482557601912,0.3386274773698892,5.68200161615723,tci_within_silver
0.9964299854913706,external_only,2,Residual_Exog_ExtraTrees,Exog,0.2374481162223349,-0.032120023505408435,0.3446960497313922,0.3392901131375603,-0.00011017266085644462,0.23744811622233472,0.9963198128305142,0.344696049731392,5.68200161615723,tci_within_silver
0.9964299854913706,arx_external_plus_target_lags,2,Residual_ARX_ExtraTrees,ARX,0.23637048778128136,-0.018248278704834142,0.34237184788202013,0.3392901131375603,-6.071076100877537e-05,0.2363704877812815,0.9963692747303619,0.34237184788202013,5.68200161615723,tci_within_silver
0.9851066969306147,residual_mean,3,Residual_Mean,Mean,0.37893694006303347,-0.000145538739804163,0.8068911220549633,0.8068324115048486,0.0,0.37893694006303347,0.9851066969306147,0.8068911220549632,6.611795666356079,tci_within_silver
0.9851066969306147,external_only,3,Residual_Exog_Ridge,Exog,0.5313246798582432,-0.39404438112986195,0.952624257657879,0.8068324115048486,-0.005865601166193279,0.531324679858243,0.9792410957644214,0.952624257657879,6.611795666356079,tci_within_silver
0.9851066969306147,arx_external_plus_target_lags,3,Residual_ARX_Ridge,ARX,0.4436382773268681,0.0886313205861664,0.7702476566395368,0.8068324115048486,0.0013219882709828434,0.4436382773268681,0.9864286852015975,0.7702476566395368,6.611795666356079,tci_within_silver
0.9851066969306147,external_only,3,Residual_Exog_ElasticNet,Exog,0.4043194150690595,-0.0790008067556438,0.838096873944453,0.8068324115048486,-0.001174244507111677,0.4043194150690595,0.983932452423503,0.838096873944453,6.611795666356079,tci_within_silver
0.9851066969306147,arx_external_plus_target_lags,3,Residual_ARX_ElasticNet,ARX,0.3665683148922297,0.17030193195365562,0.7349255997643424,0.8068324115048486,0.0025381564383584188,0.36656831489222985,0.9876448533689731,0.7349255997643426,6.611795666356079,tci_within_silver
