date,gpr,gpr_threat,gpr_act,gpr_broad,gpr_narrow,gpr_raw
1996-12-01,37.4543800688198,36.79268294976815,38.836393587320515,65.40334470376351,33.87532582370431,125.0
1997-01-01,23.74402800730554,20.268845101716227,39.6459725836582,59.3458908742308,18.791057138850466,81.0
1997-02-01,29.412195790948086,29.896510111648805,26.17059277388042,56.428392289989624,27.785212004065862,95.0
1997-03-01,37.521161023535235,36.83723425399593,37.31359206960726,76.02844450204907,33.76337137232721,136.0
1997-04-01,29.16702055201421,29.348440589856434,27.14291785938151,67.31531186277752,24.326482646234304,109.0
1997-05-01,30.95967961938323,27.999661043608643,42.11288142809391,53.013590525657584,26.440918708626544,116.0
1997-06-01,28.899902806853966,28.1888812210826,31.25598905520211,54.95758619424329,25.517704130498707,99.0
1997-07-01,27.86493002190059,27.413929459253843,27.441743127242198,57.279579975296876,25.22492395577688,103.0
1997-08-01,30.12895208792144,24.84068696495463,57.124341589787655,62.23040671273107,27.23939692292318,107.0
1997-09-01,25.523245168534324,22.737098633723065,37.93361212546996,65.81279307366817,26.15192327969322,91.0
1997-10-01,26.93405494135943,24.32536937536865,38.32878153721715,61.017686327557364,27.58702994819897,99.0
1997-11-01,73.09467262273853,77.38028488177255,54.372351288828405,86.9540042152429,76.33309675609897,250.0
1997-12-01,34.40233991840381,35.153844409434264,29.324592377163945,76.98537158560002,33.0206975706614,119.0
1998-01-01,54.34750141684946,58.90043884464615,30.935906434218985,109.34139727642864,56.304901977324164,198.0
1998-02-01,154.6564240542353,168.20684573314773,97.56024506205469,128.48153020319717,170.1660187275842,536.0
1998-03-01,43.17331595955115,44.838159694768216,34.33002308559899,70.82249932454052,43.52773422454735,163.0
1998-04-01,32.70029260288807,31.776645192194476,34.067935456809124,70.92726037003894,34.26948687532576,119.0
1998-05-01,61.35071096086895,63.26401463909521,48.13973013739424,103.26092186428791,64.86775391013575,237.0
1998-06-01,52.458652551292516,58.432612309132196,20.9025097249861,71.27647726843703,52.495250071008826,198.0
1998-07-01,33.63372492268562,36.18465768529013,18.491390076111973,57.00075215552104,35.376265278698426,123.0
1998-08-01,75.5845893755589,70.1218878862465,118.49548387823062,104.51024961177467,74.51664379303347,266.0
1998-09-01,61.37923034601872,62.67315758122537,57.39007033365313,83.96064190990256,64.16020126628645,223.0
1998-10-01,72.33920210489583,66.02204716104623,103.03353859042474,92.54189922417739,72.26800588219805,273.0
1998-11-01,81.031915905258,87.46429976847932,49.36655623275447,90.9764646347725,85.82934989139007,296.0
1998-12-01,85.06148162245142,91.1631636841715,56.48888411358969,106.90055563830927,86.45605296192772,297.0
1999-01-01,45.52457022967715,46.51903511378033,41.42969958091797,67.89222191141297,42.84325684661444,161.0
1999-02-01,48.43132885151045,50.28750500723426,36.97706523620808,67.00922646193153,49.16404440832921,155.0
1999-03-01,63.581089818232016,66.24114370835417,62.312988546116955,75.42537934289594,66.69443899358488,230.0
1999-04-01,64.45479499763633,62.77546466040971,69.72589961108737,70.81595594005708,61.70838533097249,224.0
1999-05-01,50.48517814238793,45.05544605487169,76.29051683305998,85.41835672878966,51.28077819672098,179.0
1999-06-01,39.43267327372312,33.284268798686426,64.88048715723683,68.63797421290437,37.57273613104126,137.0
1999-07-01,49.80799569182463,49.36717656438178,48.956496566098686,107.61308899297748,47.58925194326916,172.0
1999-08-01,44.50495183510972,44.81137459484435,40.670201047191526,61.86362110012228,45.562665053133166,148.0
